case,patch_index,patch_kind,candidate_state,action,state_shape,channels,spatial_resolution,tensor_memory_mb,normalized_mse,delta_rms,delta_l2_norm,relative_delta_norm,relative_delta_norm_valid,gamma_vs_blur_delta_cosine,gamma_vs_blur_delta_cosine_valid,state_variance,delta_variance
HEM_PA13.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.009856043383479118,0.12114722281694412,241.7303466796875,0.09910053014755249,True,-0.05071314424276352,True,1.414470911026001,0.014672876335680485
HEM_PA13.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.12152989953756332,0.4150768518447876,828.2007446289062,0.3395317792892456,True,-0.05071314424276352,True,1.414470911026001,0.1722227931022644
HEM_PA13.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.001981925219297409,0.09396969527006149,862.0096435546875,0.04432235658168793,True,0.12146283686161041,True,4.445765972137451,0.008822333998978138
HEM_PA13.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.03351721167564392,0.38130757212638855,3498.4765625,0.17988280951976776,True,0.12146283686161041,True,4.445765972137451,0.14526067674160004
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006584783550351858,0.07784857600927353,1605.28515625,0.08234693109989166,True,-0.10011381655931473,True,0.874251663684845,0.005968158598989248
HEM_PA13.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.1113722026348114,0.31224140524864197,6564.9482421875,0.3367646634578705,True,-0.10011381655931473,True,0.874251663684845,0.09749424457550049
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0031160921789705753,0.03860482946038246,571.31787109375,0.05523309111595154,True,-0.049832601100206375,True,0.31476831436157227,0.0014899482484906912
HEM_PA13.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.059252869337797165,0.168573260307312,2486.575927734375,0.24039380252361298,True,-0.049832601100206375,True,0.31476831436157227,0.028416497632861137
HEM_PA13.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.01140868104994297,0.12892989814281464,257.2602844238281,0.10593714565038681,True,-0.02450243942439556,True,1.3979333639144897,0.01662168838083744
HEM_PA13.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.15276215970516205,0.46512314677238464,928.0529174804688,0.3821626603603363,True,-0.02450243942439556,True,1.3979333639144897,0.2162661999464035
HEM_PA13.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.001900027389638126,0.09603219479322433,881.3973388671875,0.0434265062212944,True,0.12986576557159424,True,4.840871334075928,0.009217312559485435
HEM_PA13.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.03778539597988129,0.41690874099731445,3828.565185546875,0.18863366544246674,True,0.12986576557159424,True,4.840871334075928,0.17356760799884796
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.007003118749707937,0.0827447697520256,1717.0269775390625,0.08544182032346725,True,-0.09986822307109833,True,0.9318965673446655,0.006687282118946314
HEM_PA13.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.10984617471694946,0.3167915940284729,6658.35888671875,0.3313298523426056,True,-0.09986822307109833,True,0.9318965673446655,0.10035040229558945
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0032580168917775154,0.039419665932655334,583.8160400390625,0.05645202472805977,True,-0.0682191327214241,True,0.31270962953567505,0.0015532170655205846
HEM_PA13.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.060381822288036346,0.1697644293308258,2501.75830078125,0.2419072389602661,True,-0.0682191327214241,True,0.31270962953567505,0.028815941885113716
HCC_10142924_20170911.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.00844140537083149,0.15585307776927948,310.982421875,0.08983410894870758,True,0.22162573039531708,True,2.9572386741638184,0.024278467521071434
HCC_10142924_20170911.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.2084731012582779,0.6581594944000244,1313.23828125,0.3793577551841736,True,0.22162573039531708,True,2.9572386741638184,0.4319021999835968
HCC_10142924_20170911.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.005391376558691263,0.20457309484481812,1881.412109375,0.07001039385795593,True,0.8363623023033142,True,8.433577537536621,0.04170816391706467
HCC_10142924_20170911.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.26612234115600586,1.1717864274978638,10774.6279296875,0.4009413719177246,True,0.8363623023033142,True,8.433577537536621,1.3668428659439087
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0069538988173007965,0.09695955365896225,2022.72705078125,0.08183380961418152,True,0.44083255529403687,True,1.3944107294082642,0.009267904795706272
HCC_10142924_20170911.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.16545207798480988,0.4147047698497772,8542.37109375,0.3456001579761505,True,0.44083255529403687,True,1.3944107294082642,0.17087945342063904
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0036555251572281122,0.041478030383586884,611.2413330078125,0.059519194066524506,True,0.03871595486998558,True,0.30269667506217957,0.0017180133145302534
HCC_10142924_20170911.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04733144864439964,0.14934824407100677,2197.725830078125,0.21400201320648193,True,0.03871595486998558,True,0.30269667506217957,0.022297317162156105
HCC_10142924_20170911.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.010834583081305027,0.13851112127304077,276.3784484863281,0.10364289581775665,True,0.057924360036849976,True,1.7171543836593628,0.0191816259175539
HCC_10142924_20170911.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.09444604814052582,0.3921967148780823,782.5484619140625,0.2934584319591522,True,0.057924360036849976,True,1.7171543836593628,0.1536024510860443
HCC_10142924_20170911.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0017258655279874802,0.09450364112854004,867.7859497070312,0.041455790400505066,True,0.05364760011434555,True,5.134185314178467,0.008929618634283543
HCC_10142924_20170911.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.01711622066795826,0.2962849736213684,2719.633056640625,0.1299220621585846,True,0.05364760011434555,True,5.134185314178467,0.0876631811261177
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006769612431526184,0.08334082365036011,1754.760009765625,0.08434020727872849,True,-0.054364632815122604,True,0.9963720440864563,0.006892243400216103
HCC_10142924_20170911.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.05380202829837799,0.2342621237039566,4944.21044921875,0.23763690888881683,True,-0.054364632815122604,True,0.9963720440864563,0.0548689179122448
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003627041820436716,0.04134058952331543,610.5350952148438,0.05943145975470543,True,0.014892390929162502,True,0.3068322241306305,0.0017079509561881423
HCC_10142924_20170911.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.03369985520839691,0.12652282416820526,1871.4088134765625,0.18216899037361145,True,0.014892390929162502,True,0.3068322241306305,0.016006188467144966
HCC_10142924_20170911.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0112667391076684,0.13417905569076538,267.73248291015625,0.10561233758926392,True,0.04274057224392891,True,1.5458292961120605,0.018003636971116066
HCC_10142924_20170911.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.1266070455312729,0.4277970492839813,853.5789794921875,0.33671098947525024,True,0.04274057224392891,True,1.5458292961120605,0.18242789804935455
HCC_10142924_20170911.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.002009942661970854,0.09574348479509354,877.5252685546875,0.04460011050105095,True,0.11037856340408325,True,4.54738712310791,0.009166679345071316
HCC_10142924_20170911.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.03143257275223732,0.37284067273139954,3422.224609375,0.17393413186073303,True,0.11037856340408325,True,4.54738712310791,0.1389022171497345
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.00856989435851574,0.089756079018116,1884.3939208984375,0.09437504410743713,True,0.026202945038676262,True,0.9137932658195496,0.007975826971232891
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.07592499256134033,0.2622499465942383,5526.185546875,0.2767648696899414,True,0.026202945038676262,True,0.9137932658195496,0.06870614737272263
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.004178653471171856,0.044294051826000214,654.6823120117188,0.06391985714435577,True,0.08937681466341019,True,0.3104904890060425,0.0019608805887401104
HCC_10142924_20170911.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04555756598711014,0.14659036695957184,2163.1171875,0.21119579672813416,True,0.08937681466341019,True,0.3104904890060425,0.021488720551133156
HCC_10142924_20170911.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.010215694084763527,0.13035078346729279,260.0942077636719,0.10114368051290512,True,-0.10536687821149826,True,1.5902330875396729,0.016990473493933678
HCC_10142924_20170911.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.12574362754821777,0.4315386116504669,861.0452270507812,0.3348374664783478,True,-0.10536687821149826,True,1.5902330875396729,0.18571902811527252
HCC_10142924_20170911.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0016297453548759222,0.08765961229801178,803.5771484375,0.04009145870804787,True,-0.06921175867319107,True,4.720383644104004,0.007684130687266588
HCC_10142924_20170911.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02883410081267357,0.36461612582206726,3346.007568359375,0.166936457157135,True,-0.06921175867319107,True,4.720383644104004,0.13279664516448975
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.007369494531303644,0.08467462658882141,1784.680419921875,0.08782286196947098,True,-0.03333653137087822,True,0.9458031058311462,0.007126871030777693
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06767294555902481,0.2532721757888794,5336.271484375,0.2625941336154938,True,-0.03333653137087822,True,0.9458031058311462,0.06408026814460754
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003582732519134879,0.0410965159535408,605.6734619140625,0.05897580087184906,True,-0.006359742488712072,True,0.31003111600875854,0.0016880847979336977
HCC_10142924_20170911.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04196374490857124,0.1409507840871811,2079.709228515625,0.20250600576400757,True,-0.006359742488712072,True,0.31003111600875854,0.019866887480020523
MET_PA25.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0058289701119065285,0.17813555896282196,355.44268798828125,0.07665712386369705,True,0.1525162309408188,True,5.3636088371276855,0.031729258596897125
MET_PA25.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.044950827956199646,0.4855561852455139,968.8329467773438,0.20894493162631989,True,0.1525162309408188,True,5.3636088371276855,0.2357124388217926
MET_PA25.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0007013097056187689,0.1198430135846138,1101.7603759765625,0.026692399755120277,True,-0.0725013017654419,True,19.90652084350586,0.014353995211422443
MET_PA25.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.006818254478275776,0.35515689849853516,3264.026123046875,0.07907771319150925,True,-0.0725013017654419,True,19.90652084350586,0.12582902610301971
MET_PA25.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0024221432395279408,0.07947201281785965,1668.8834228515625,0.05043557658791542,True,-0.15346908569335938,True,2.4962501525878906,0.006288063246756792
MET_PA25.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.030327793210744858,0.2705320715904236,5699.6416015625,0.1722497195005417,True,-0.15346908569335938,True,2.4962501525878906,0.07318439334630966
MET_PA25.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002473169472068548,0.03495023027062416,516.5834350585938,0.04903455451130867,True,-0.03368321806192398,True,0.31891942024230957,0.0012207303661853075
MET_PA25.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.033805686980485916,0.12957389652729034,1914.1561279296875,0.18169339001178741,True,-0.03368321806192398,True,0.31891942024230957,0.01678733341395855
MET_PA25.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.0074415309354662895,0.12448536604642868,248.39035034179688,0.08601488918066025,True,-0.0667782574892044,True,2.0287928581237793,0.01549519132822752
MET_PA25.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.11037563532590866,0.4829426109790802,963.611083984375,0.33368808031082153,True,-0.0667782574892044,True,2.0287928581237793,0.23316465318202972
MET_PA25.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0016000746982172132,0.09351830184459686,858.4417724609375,0.040331561118364334,True,-0.06175891309976578,True,5.2980828285217285,0.008741713128983974
MET_PA25.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02049250528216362,0.32752764225006104,3004.99462890625,0.14118152856826782,True,-0.06175891309976578,True,5.2980828285217285,0.10727091133594513
MET_PA25.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005356751848012209,0.07568560540676117,1565.12939453125,0.07539023458957672,True,-0.14760801196098328,True,0.9975558519363403,0.005649450235068798
MET_PA25.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09525525569915771,0.3116051256656647,6568.41943359375,0.3163921535015106,True,-0.14760801196098328,True,0.9975558519363403,0.09703487902879715
MET_PA25.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003454079618677497,0.04037919268012047,597.8743896484375,0.058147404342889786,True,-0.11652448773384094,True,0.30615803599357605,0.001630310551263392
MET_PA25.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.06521959602832794,0.17577818036079407,2599.385986328125,0.25280818343162537,True,-0.11652448773384094,True,0.30615803599357605,0.030895326286554337
MET_PA25.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.00821761041879654,0.11543188989162445,230.3269500732422,0.09043021500110626,True,-0.08144272118806839,True,1.5602810382843018,0.013324481435120106
MET_PA25.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.11838074773550034,0.4382757842540741,874.48583984375,0.3433377742767334,True,-0.08144272118806839,True,1.5602810382843018,0.1920492798089981
MET_PA25.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0013608949957415462,0.07929763197898865,727.9303588867188,0.036837898194789886,True,-0.07082679867744446,True,4.582511901855469,0.006287220865488052
MET_PA25.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.02208094485104084,0.3158302307128906,2895.107666015625,0.14651083946228027,True,-0.07082679867744446,True,4.582511901855469,0.09972527623176575
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.005569072440266609,0.07251272350549698,1502.0250244140625,0.07620582729578018,True,-0.14805635809898376,True,0.8952940106391907,0.005163474474102259
MET_PA25.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.10126487910747528,0.30457404255867004,6423.982421875,0.32592326402664185,True,-0.14805635809898376,True,0.8952940106391907,0.09272698312997818
MET_PA25.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.002833975711837411,0.03666393831372261,541.8382568359375,0.05256253853440285,True,-0.12488078325986862,True,0.3118048310279846,0.00134376622736454
MET_PA25.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0589708648622036,0.16730980575084686,2473.561767578125,0.23995478451251984,True,-0.12488078325986862,True,0.3118048310279846,0.02799149602651596
MET_PA25.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.006769885774701834,0.10685250163078308,213.20875549316406,0.08262011408805847,True,-0.16218680143356323,True,1.5996936559677124,0.011413497850298882
MET_PA25.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.12712733447551727,0.4446246325969696,887.15478515625,0.34377965331077576,True,-0.16218680143356323,True,1.5996936559677124,0.1975414752960205
MET_PA25.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0012388533214107156,0.07479701191186905,686.4598999023438,0.03517259657382965,True,-0.17673517763614655,True,4.470716953277588,0.0055927978828549385
MET_PA25.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.025070294737815857,0.3339206576347351,3060.842041015625,0.15683037042617798,True,-0.17673517763614655,True,4.470716953277588,0.11149498075246811
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.0048540676943957806,0.06718265265226364,1404.006103515625,0.07152198255062103,True,-0.16537830233573914,True,0.8844351172447205,0.004464694764465094
MET_PA25.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.09692379832267761,0.2959293723106384,6240.45263671875,0.31789714097976685,True,-0.16537830233573914,True,0.8844351172447205,0.0875512883067131
MET_PA25.nii.gz,3,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0024133429396897554,0.033825524151325226,500.796630859375,0.04864675924181938,True,-0.1553114503622055,True,0.31003424525260925,0.0011439310619607568
MET_PA25.nii.gz,3,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.05768296867609024,0.16563382744789124,2449.9521484375,0.237985298037529,True,-0.1553114503622055,True,0.31003424525260925,0.02743271179497242
HCC_10147777_20171222.nii.gz,0,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.009417850524187088,0.14505262672901154,289.4311828613281,0.09926708042621613,True,-0.07708331197500229,True,2.0703554153442383,0.021029910072684288
HCC_10147777_20171222.nii.gz,0,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.08639369904994965,0.4143045246601105,826.65966796875,0.28352195024490356,True,-0.07708331197500229,True,2.0703554153442383,0.17156238853931427
HCC_10147777_20171222.nii.gz,0,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0034320519771426916,0.13786453008651733,1266.80126953125,0.05905613675713539,True,-0.19417153298854828,True,5.37171745300293,0.018966643139719963
HCC_10147777_20171222.nii.gz,0,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.017599817365407944,0.29589593410491943,2716.502197265625,0.1266387403011322,True,-0.19417153298854828,True,5.37171745300293,0.08752000331878662
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.006315321195870638,0.08304637670516968,1743.14306640625,0.08193214982748032,True,-0.11706747859716415,True,1.042020320892334,0.006891526747494936
HCC_10147777_20171222.nii.gz,0,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.06544812768697739,0.2575405538082123,5442.490234375,0.25581085681915283,True,-0.11706747859716415,True,1.042020320892334,0.0662911906838417
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.0030360082164406776,0.03768027201294899,555.9938354492188,0.054475147277116776,True,-0.0566093884408474,True,0.302540123462677,0.0014197907876223326
HCC_10147777_20171222.nii.gz,0,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.04280674085021019,0.14150556921958923,2090.094970703125,0.20478326082229614,True,-0.0566093884408474,True,0.302540123462677,0.020022787153720856
HCC_10147777_20171222.nii.gz,1,context,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.011390396393835545,0.13506615161895752,269.5041809082031,0.10680070519447327,True,0.02608516439795494,True,1.5215420722961426,0.01824282296001911
HCC_10147777_20171222.nii.gz,1,context,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.10980481654405594,0.41065359115600586,819.3740844726562,0.32470640540122986,True,0.02608516439795494,True,1.5215420722961426,0.1685829609632492
HCC_10147777_20171222.nii.gz,1,context,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.001554945483803749,0.08791917562484741,806.5833129882812,0.039686188101768494,True,0.1672084927558899,True,4.847234725952148,0.0077292947098612785
HCC_10147777_20171222.nii.gz,1,context,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.020269325003027916,0.3191721439361572,2930.151611328125,0.14417177438735962,True,0.1672084927558899,True,4.847234725952148,0.10172061622142792
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.00690040085464716,0.08334822952747345,1757.7491455078125,0.08556357771158218,True,-0.06711533665657043,True,0.9682539701461792,0.006913536228239536
HCC_10147777_20171222.nii.gz,1,context,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.05753399059176445,0.24169039726257324,5102.6767578125,0.24838770925998688,True,-0.06711533665657043,True,0.9682539701461792,0.058404359966516495
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.003272500354796648,0.039277710020542145,579.9781494140625,0.05650776997208595,True,0.030518008396029472,True,0.30713507533073425,0.0015425150049850345
HCC_10147777_20171222.nii.gz,1,context,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.036806847900152206,0.13189639151096344,1947.517578125,0.18974831700325012,True,0.030518008396029472,True,0.30713507533073425,0.017396055161952972
HCC_10147777_20171222.nii.gz,2,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.01342686265707016,0.14484712481498718,289.0204772949219,0.11589464545249939,True,-0.02024174854159355,True,1.489659309387207,0.020980676636099815
HCC_10147777_20171222.nii.gz,2,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.15984925627708435,0.49236759543418884,982.4067993164062,0.3939363956451416,True,-0.02024174854159355,True,1.489659309387207,0.2420070618391037
HCC_10147777_20171222.nii.gz,2,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.002222740091383457,0.09986338019371033,915.7794189453125,0.04700520634651184,True,0.034350890666246414,True,4.456589698791504,0.009972396306693554
HCC_10147777_20171222.nii.gz,2,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.030278529971837997,0.3781740367412567,3468.031982421875,0.17800745368003845,True,0.034350890666246414,True,4.456589698791504,0.1430005580186844
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.009305478073656559,0.09410673379898071,1975.875,0.09858584403991699,True,-0.09951704740524292,True,0.9167544841766357,0.008841711096465588
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.08760721981525421,0.2918630540370941,6162.81640625,0.30749234557151794,True,-0.09951704740524292,True,0.9167544841766357,0.085172638297081
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,gamma,1x32x192x192x192,32,192x192x192,864.0,0.004432874731719494,0.04563842713832855,673.2652587890625,0.06569591909646988,True,-0.02535856142640114,True,0.3108038604259491,0.002082801191136241
HCC_10147777_20171222.nii.gz,2,foreground,final_decoder_feature,blur,1x32x192x192x192,32,192x192x192,864.0,0.0533473826944828,0.15872450172901154,2345.25390625,0.22884532809257507,True,-0.02535856142640114,True,0.3108038604259491,0.025189874693751335
HCC_10147777_20171222.nii.gz,3,foreground,decoder_stage_1_low_to_high,gamma,1x288x24x24x24,288,24x24x24,15.1875,0.010023267939686775,0.12595640122890472,251.3253936767578,0.10001982003450394,True,-0.03220566734671593,True,1.5103774070739746,0.01586350053548813
HCC_10147777_20171222.nii.gz,3,foreground,decoder_stage_1_low_to_high,blur,1x288x24x24x24,288,24x24x24,15.1875,0.15454429388046265,0.4719070494174957,941.5908813476562,0.3747243881225586,True,-0.03220566734671593,True,1.5103774070739746,0.22235310077667236
HCC_10147777_20171222.nii.gz,3,foreground,penultimate_decoder_stage_output,gamma,1x96x96x96x96,96,96x96x96,324.0,0.0016453189309686422,0.08487777411937714,778.5017700195312,0.04037705808877945,True,0.023755187168717384,True,4.367064952850342,0.007200649473816156
HCC_10147777_20171222.nii.gz,3,foreground,penultimate_decoder_stage_output,blur,1x96x96x96x96,96,96x96x96,324.0,0.030473390594124794,0.37287628650665283,3421.5224609375,0.1774575412273407,True,0.023755187168717384,True,4.367064952850342,0.13894884288311005
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,gamma,1x64x192x192x192,64,192x192x192,1728.0,0.007594529073685408,0.08403902500867844,1772.47802734375,0.08907540887594223,True,-0.13243798911571503,True,0.9014515280723572,0.007033288478851318
HCC_10147777_20171222.nii.gz,3,foreground,final_decoder_stage_input,blur,1x64x192x192x192,64,192x192x192,1728.0,0.07796446233987808,0.2720172703266144,5738.78466796875,0.2884010970592499,True,-0.13243798911571503,True,0.9014515280723572,0.07397761195898056
