case,prompt,action_family,strength,direction,variant_id,parameter_name,parameter_value,encoder_layer,encoder_relative_delta,encoder_relative_delta_std,encoder_nonzero_patch_fraction,patch_count,prediction_probability_mse,prediction_probability_mae,mask_consistency_dice,mask_consistency_iou,source_case_dice,action_case_dice,case_dice_change,source_case_miou,action_case_miou,case_miou_change,source_foreground_iou,action_foreground_iou,raw_support_voxels_before,raw_support_voxels_after,raw_support_identical,raw_outside_support_values_identical,preprocessed_shape_before,preprocessed_shape_after,preprocessed_shape_identical,padded_shape_identical,sliding_window_count_before,sliding_window_count_after,sliding_window_topology_identical,labels_reused_without_change
CYST_PA20.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_3,0.0872983019798994,0.006150152345794237,1.0,12,0.0010449220426380634,0.0038596559315919876,0.9782965646583869,0.9575151955237264,0.8531486911919058,0.8559544478524633,0.00280575666055749,0.8582583592487056,0.8606244267356453,0.0023660674869396825,0.7439052339562449,0.7481821385920514,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_4,0.07302680735786755,0.005015582887434475,1.0,12,0.0010449220426380634,0.0038596559315919876,0.9782965646583869,0.9575151955237264,0.8531486911919058,0.8559544478524633,0.00280575666055749,0.8582583592487056,0.8606244267356453,0.0023660674869396825,0.7439052339562449,0.7481821385920514,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gamma,moderate,darken,gamma:moderate:darken,gamma,1.3,encoder_layer_5,0.06397101407249768,0.0052564621860324975,1.0,12,0.0010449220426380634,0.0038596559315919876,0.9782965646583869,0.9575151955237264,0.8531486911919058,0.8559544478524633,0.00280575666055749,0.8582583592487056,0.8606244267356453,0.0023660674869396825,0.7439052339562449,0.7481821385920514,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_0,1.4230550656672373e-05,1.3879141819515703e-06,0.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_1,0.00014933965455081003,4.877064596557212e-06,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_2,0.00024068775989386873,1.541828983330855e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_3,0.00046813154767733067,4.1459470631197354e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_4,0.0004272834024353263,3.4429777530975035e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,down,intensity_scale:mild:down,scale,0.9,encoder_layer_5,0.0005130573214652637,2.517756417936137e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_0,1.486970692591664e-05,1.2690392965663458e-06,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_1,0.00015065939199606268,4.5842466523021116e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_2,0.00024338331907832375,1.4941244785646973e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_3,0.0004699309210991487,3.70587736763555e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_4,0.0004281095728705016,3.39257201771491e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,mild,up,intensity_scale:mild:up,scale,1.1,encoder_layer_5,0.0005129260195341582,2.42605937469841e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_0,1.4452975316695907e-05,3.8374871120300274e-07,0.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_1,0.00015014427966283014,3.326731109697103e-06,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_2,0.00023914642830883773,1.1946702621227464e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_3,0.0004603961157651308,2.8913287264218522e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_4,0.0004237016449527194,3.313976919771419e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,down,intensity_scale:moderate:down,scale,0.7,encoder_layer_5,0.000510343195249637,2.505505383943453e-05,1.0,12,1.6404744229703283e-08,1.590775173099246e-05,0.9999283005339723,0.9998566113488344,0.8531486911919058,0.8531430398443367,-5.651347569135545e-06,0.8582583592487056,0.8582537167531872,-4.642495518458745e-06,0.7439052339562449,0.7438966405440347,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_0,1.4941082781660953e-05,1.3198423707280015e-06,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_1,0.00015152234846027568,5.9939837303138915e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_2,0.00024136212596204132,1.695195611262185e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_3,0.0004641672227686892,4.431698575121477e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_4,0.0004259233513342527,4.0101818912186077e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_scale,moderate,up,intensity_scale:moderate:up,scale,1.3,encoder_layer_5,0.0005100496709928848,2.6127823093272155e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_0,1.0673714238388735e-05,1.6457510361831963e-06,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_1,0.00013597730018470125,5.722280422159049e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_2,0.00023051661870946796,8.851987005821268e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_3,0.00045402522179453325,2.105999154586176e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_4,0.00041976415620107826,2.5933287339189416e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,down,intensity_shift:mild:down,range_fraction,-0.05,encoder_layer_5,0.0005069236237128886,2.265495749111088e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_0,1.4919501988212383e-05,1.0221280854349352e-06,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_1,0.00014990856773996106,4.892540037383289e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_2,0.00023806044676651558,7.538241694679728e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_3,0.00045981094202337164,1.8317401470248726e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_4,0.0004248115049752717,3.215940199987546e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,mild,up,intensity_shift:mild:up,range_fraction,0.05,encoder_layer_5,0.0005090621950027222,2.4941767382649904e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_0,1.2484582991116136e-05,9.739339091445697e-07,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_1,0.00014501239396243668,3.6829238594906533e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_2,0.0002388118361219919,8.500608712475058e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_3,0.00046497664880007505,2.4664505378267012e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_4,0.00042673395849609125,3.641322712374044e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,down,intensity_shift:moderate:down,range_fraction,-0.15,encoder_layer_5,0.0005099366511179445,2.4996387997149413e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_0,8.806511080668619e-06,3.7980115342108544e-07,0.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_1,0.00013141777647736794,2.822334298425889e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_2,0.0002266303163196426,7.196456521646375e-06,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_3,0.0004417232412379235,1.8857892600971773e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_4,0.0004126580073110138,3.102576043426866e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,intensity_shift,moderate,up,intensity_shift:moderate:up,range_fraction,0.15,encoder_layer_5,0.0005016572443613162,2.1745242246382258e-05,1.0,12,0.0,0.0,1.0,1.0,0.8531486911919058,0.8531486911919058,0.0,0.8582583592487056,0.8582583592487056,0.0,0.7439052339562449,0.7439052339562449,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_0,0.11836726404726505,0.004720456506310778,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_1,0.08819252935548623,0.0068155166836166466,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_2,0.053437596186995506,0.005844062169138868,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_3,0.04180410876870155,0.009582922113635641,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_4,0.035256934041778244,0.009857665020843011,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,mild,fixed,gaussian_noise:mild:fixed,std_range_fraction,0.02,encoder_layer_5,0.030838040479769308,0.009167167813035329,1.0,12,0.00026479485677555203,0.0021046437323093414,0.9887711737145605,0.9777917203434829,0.8531486911919058,0.853937626205971,0.0007889350140651841,0.8582583592487056,0.8588520947228434,0.0005937354741377687,0.7439052339562449,0.7451057165231098,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,moderate,fixed,gaussian_noise:moderate:fixed,std_range_fraction,0.05,encoder_layer_0,0.26834992319345474,0.008947351232126385,1.0,12,0.0024615731090307236,0.006911929696798325,0.962334386493865,0.9274031768695368,0.8531486911919058,0.8503619793720846,-0.0027867118198212637,0.8582583592487056,0.8555937269243485,-0.002664632324357097,0.7439052339562449,0.7396780239641295,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
CYST_PA20.nii.gz,liver,gaussian_noise,moderate,fixed,gaussian_noise:moderate:fixed,std_range_fraction,0.05,encoder_layer_1,0.21349997694293657,0.015860877729516772,1.0,12,0.0024615731090307236,0.006911929696798325,0.962334386493865,0.9274031768695368,0.8531486911919058,0.8503619793720846,-0.0027867118198212637,0.8582583592487056,0.8555937269243485,-0.002664632324357097,0.7439052339562449,0.7396780239641295,2950992,2950992,True,True,"[1, 23, 297, 432]","[1, 23, 297, 432]",True,True,12,12,True,True
