case,patch_index,patch_kind,method,scope,voxel_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman
HEM_PA81.nii.gz,3,foreground,confidence_rank,overall,13824,0.9896556712962963,0.5000361784219081,0.5559660352804129,0.9908263070222629,0.02257209379662868
HEM_PA81.nii.gz,3,foreground,confidence_rank,foreground,717,0.8368200836820083,0.39430208619072843,0.4267948717948718,0.8088395604300687,-0.09915436789373958
HEM_PA81.nii.gz,3,foreground,confidence_rank,background,13107,0.9980163271534295,0.5058202132223777,0.6595737799391954,0.9987588236955232,0.028488301008762172
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_world_stability,overall,13824,0.9896556712962963,0.49996383068220757,0.6282859746787822,0.9906026256224797,0.04496385514972981
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_world_stability,foreground,717,0.8368200836820083,0.39211125054618806,0.5134188034188034,0.876723579852631,0.017291063631499768
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_world_stability,background,13107,0.9980163271534295,0.5058637543838576,0.5082753612109165,0.9939720303848518,0.0012755028447062162
HEM_PA81.nii.gz,3,foreground,real_stage_blur_world_stability,overall,13824,0.9896556712962963,0.4999638311823623,0.6078674267768632,0.9908025604645602,0.03780718613309555
HEM_PA81.nii.gz,3,foreground,real_stage_blur_world_stability,foreground,717,0.8368200836820083,0.37250368856153393,0.47710826210826207,0.8588218241964743,-0.029382761440174137
HEM_PA81.nii.gz,3,foreground,real_stage_blur_world_stability,background,13107,0.9980163271534295,0.5069363590117003,0.5067934702710332,0.9950585133597352,0.0010470951571295189
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_world_stability,overall,13824,0.9896556712962963,0.4999638311263105,0.6125975844198196,0.9909482905667255,0.03946508920512357
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_world_stability,foreground,717,0.8368200836820083,0.36166434133401976,0.46900284900284894,0.8557029970339902,-0.03977397244873933
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_world_stability,background,13107,0.9980163271534295,0.5075293101971179,0.503146077987451,0.9950457138417512,0.00048491314352979857
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_joint_product,overall,13824,0.9896556712962963,0.31039657780542856,0.6117391124335061,0.9909171886821583,0.039164224254645386
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_joint_product,foreground,717,0.8368200836820083,0.24707430877838776,0.501937321937322,0.8734963253757734,0.0024954911267420304
HEM_PA81.nii.gz,3,foreground,real_stage_gamma_joint_product,background,13107,0.9980163271534295,0.3138605334697598,0.545526982764197,0.994802981948757,0.0070171916983611535
HEM_PA81.nii.gz,3,foreground,real_stage_blur_joint_product,overall,13824,0.9896556712962963,0.3086987962163261,0.5986726525429836,0.9906701812917462,0.034584445725697716
HEM_PA81.nii.gz,3,foreground,real_stage_blur_joint_product,foreground,717,0.8368200836820083,0.22167786229838946,0.46555555555555556,0.8551367946523909,-0.04419886320578648
HEM_PA81.nii.gz,3,foreground,real_stage_blur_joint_product,background,13107,0.9980163271534295,0.3134591540113335,0.5456240113376418,0.9951661201607852,0.0070321469608708755
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_joint_product,overall,13824,0.9896556712962963,0.3093084971771571,0.6035625437350458,0.9908437794701644,0.036298336109414756
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_joint_product,foreground,717,0.8368200836820083,0.2185562832173471,0.4638319088319088,0.8545016488071641,-0.04640523212511846
HEM_PA81.nii.gz,3,foreground,real_stage_pairwise_joint_product,background,13107,0.9980163271534295,0.31427296939880844,0.5443832217014695,0.9951622455596851,0.0068409008425729485
HEM_PA89.nii.gz,0,context,confidence_rank,overall,13824,0.9963107638888888,0.500036185651313,0.8929313248569595,0.9992200455313627,0.20526684543961785
HEM_PA89.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,confidence_rank,background,13824,0.9963107638888888,0.500036185651313,0.8929313248569595,0.9992200455313627,0.20526684543961785
HEM_PA89.nii.gz,0,context,real_stage_gamma_world_stability,overall,13824,0.9963107638888888,0.49996383099264846,0.877726811337328,0.9969354219433342,0.07932938271485628
HEM_PA89.nii.gz,0,context,real_stage_gamma_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_gamma_world_stability,background,13824,0.9963107638888888,0.49996383099264846,0.877726811337328,0.9969354219433342,0.07932938271485628
HEM_PA89.nii.gz,0,context,real_stage_blur_world_stability,overall,13824,0.9963107638888888,0.4999638310228302,0.8894939374137808,0.997245606242889,0.08180068929259605
HEM_PA89.nii.gz,0,context,real_stage_blur_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_blur_world_stability,background,13824,0.9963107638888888,0.4999638310228302,0.8894939374137808,0.997245606242889,0.08180068929259605
HEM_PA89.nii.gz,0,context,real_stage_pairwise_world_stability,overall,13824,0.9963107638888888,0.49996383103145353,0.9090967977984775,0.9977394576007185,0.08591764036675073
HEM_PA89.nii.gz,0,context,real_stage_pairwise_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_pairwise_world_stability,background,13824,0.9963107638888888,0.49996383103145353,0.9090967977984775,0.9977394576007185,0.08591764036675073
HEM_PA89.nii.gz,0,context,real_stage_gamma_joint_product,overall,13824,0.9963107638888888,0.2632289474542111,0.8748289848139938,0.9968992025113992,0.07872078728077204
HEM_PA89.nii.gz,0,context,real_stage_gamma_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_gamma_joint_product,background,13824,0.9963107638888888,0.2632289474542111,0.8748289848139938,0.9968992025113992,0.07872078728077204
HEM_PA89.nii.gz,0,context,real_stage_blur_joint_product,overall,13824,0.9963107638888888,0.26247284093497064,0.9075848883080422,0.9977333489340147,0.08560011234414783
HEM_PA89.nii.gz,0,context,real_stage_blur_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_blur_joint_product,background,13824,0.9963107638888888,0.26247284093497064,0.9075848883080422,0.9977333489340147,0.08560011234414783
HEM_PA89.nii.gz,0,context,real_stage_pairwise_joint_product,overall,13824,0.9963107638888888,0.26273465341955027,0.9086198771965042,0.9977224395288353,0.08581747850410744
HEM_PA89.nii.gz,0,context,real_stage_pairwise_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_stage_pairwise_joint_product,background,13824,0.9963107638888888,0.26273465341955027,0.9086198771965042,0.9977224395288353,0.08581747850410744
HEM_PA89.nii.gz,1,context,confidence_rank,overall,13824,0.9834346064814815,0.5000361641371822,0.5111744781587116,0.9836460435651503,0.00626623534546767
HEM_PA89.nii.gz,1,context,confidence_rank,foreground,395,0.6,0.47106133049296484,0.29214068258291936,0.496989849452657,-0.44501485499220783
HEM_PA89.nii.gz,1,context,confidence_rank,background,13429,0.9947129346935736,0.5008884285864684,0.8042208182468067,0.998205039565906,0.0969441662515082
HEM_PA89.nii.gz,1,context,real_stage_gamma_world_stability,overall,13824,0.9834346064814815,0.499963831065947,0.4060889647651734,0.9749683812787335,-0.04152225154986232
HEM_PA89.nii.gz,1,context,real_stage_gamma_world_stability,foreground,395,0.6,0.4982364188266706,0.16137905250226997,0.44835801081118815,-0.5746617083043563
HEM_PA89.nii.gz,1,context,real_stage_gamma_world_stability,background,13429,0.9947129346935736,0.5000146410916014,0.7016162704630237,0.9914813850668978,0.05064918226539599
HEM_PA89.nii.gz,1,context,real_stage_blur_world_stability,overall,13824,0.9834346064814815,0.4999638310228302,0.48595232321155835,0.9828214344239086,-0.006211103307951864
HEM_PA89.nii.gz,1,context,real_stage_blur_world_stability,foreground,395,0.6,0.5185269426695908,0.20971532339902793,0.4638376779742527,-0.492631538180209
HEM_PA89.nii.gz,1,context,real_stage_blur_world_stability,background,13429,0.9947129346935736,0.4994178164945354,0.93051955994087,0.9990861923194363,0.10815328925631267
HEM_PA89.nii.gz,1,context,real_stage_pairwise_world_stability,overall,13824,0.9834346064814815,0.49996383103145353,0.48026952498269493,0.982438396035542,-0.008723721401515717
HEM_PA89.nii.gz,1,context,real_stage_pairwise_world_stability,foreground,395,0.6,0.5158491540558731,0.19393259627196496,0.45814660683838293,-0.5194158540866995
HEM_PA89.nii.gz,1,context,real_stage_pairwise_world_stability,background,13429,0.9947129346935736,0.49949658085685783,0.9329583580235719,0.999102466680828,0.10876595371404889
HEM_PA89.nii.gz,1,context,real_stage_gamma_joint_product,overall,13824,0.9834346064814815,0.30092645318233646,0.4149415964962716,0.9763949619423656,-0.03760810819801945
HEM_PA89.nii.gz,1,context,real_stage_gamma_joint_product,foreground,395,0.6,0.3121008365884454,0.16156598835656683,0.4483830649752826,-0.5743443821622485
HEM_PA89.nii.gz,1,context,real_stage_gamma_joint_product,background,13429,0.9947129346935736,0.3005977703730868,0.7341462308813202,0.9929953108674594,0.058821219850531556
HEM_PA89.nii.gz,1,context,real_stage_blur_joint_product,overall,13824,0.9834346064814815,0.2981981276965532,0.4784731735755664,0.982681265935333,-0.0095179683314162
HEM_PA89.nii.gz,1,context,real_stage_blur_joint_product,foreground,395,0.6,0.3215809965746268,0.20958179778881592,0.4637895290934342,-0.49285809164091854
HEM_PA89.nii.gz,1,context,real_stage_blur_joint_product,background,13429,0.9947129346935736,0.297510345046554,0.907721595330329,0.9989504763084966,0.10242608173149793
HEM_PA89.nii.gz,1,context,real_stage_pairwise_joint_product,overall,13824,0.9834346064814815,0.29894250911150627,0.47199667229314657,0.9822832923001046,-0.012381517880623033
HEM_PA89.nii.gz,1,context,real_stage_pairwise_joint_product,foreground,395,0.6,0.3199970632183344,0.19382577578379534,0.4580981427047637,-0.5195970593713224
HEM_PA89.nii.gz,1,context,real_stage_pairwise_joint_product,background,13429,0.9947129346935736,0.2983232114071205,0.9075613284437873,0.9989495624118807,0.10238582016683494
HEM_PA89.nii.gz,2,foreground,confidence_rank,overall,13824,0.9699074074074074,0.500036173728646,0.500147999328759,0.9691450499162211,0.00010636194355748557
HEM_PA89.nii.gz,2,foreground,confidence_rank,foreground,699,0.5236051502145923,0.4328483834499473,0.27079538554948396,0.4054597432556427,-0.4582414385605274
HEM_PA89.nii.gz,2,foreground,confidence_rank,background,13125,0.9936761904761905,0.5036144034737743,0.8185690161350817,0.9978965231176833,0.10655366808150404
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_world_stability,overall,13824,0.9699074074074074,0.49996383102714187,0.47653874480792185,0.9648656571618042,-0.013884709923423624
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_world_stability,foreground,699,0.5236051502145923,0.4459071416029432,0.24048638802737166,0.3829489906020102,-0.4489900653674489
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_world_stability,background,13125,0.9936761904761905,0.5028427358581906,0.7949714823101639,0.993052817398492,0.08099952822497636
HEM_PA89.nii.gz,2,foreground,real_stage_blur_world_stability,overall,13824,0.9699074074074074,0.4999638310142068,0.47231847806131816,0.965131280896733,-0.016382324685915085
HEM_PA89.nii.gz,2,foreground,real_stage_blur_world_stability,foreground,699,0.5236051502145923,0.4774705015538588,0.2496348807824218,0.3840062619960954,-0.43316205044701334
HEM_PA89.nii.gz,2,foreground,real_stage_blur_world_stability,background,13125,0.9936761904761905,0.5011617614746093,0.9022786437884646,0.9981801698815598,0.11046620482402955
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_world_stability,overall,13824,0.9699074074074074,0.49996383102714187,0.4819137828162291,0.9667288644463556,-0.0107036846780973
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_world_stability,foreground,699,0.5236051502145923,0.467778042065398,0.24526575756083951,0.3799339623773914,-0.44072116015845075
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_world_stability,background,13125,0.9936761904761905,0.5016779541878473,0.9126464453119949,0.9987846640927273,0.11331321573096191
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_joint_product,overall,13824,0.9699074074074074,0.3049057583571801,0.46685532173673583,0.964455532150302,-0.01961549963251369
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_joint_product,foreground,699,0.5236051502145923,0.2818628500087348,0.2342096194555211,0.3754539808523197,-0.459849600925763
HEM_PA89.nii.gz,2,foreground,real_stage_gamma_joint_product,background,13125,0.9936761904761905,0.3061329578189373,0.7869930881323177,0.992988391579782,0.07880865145988285
HEM_PA89.nii.gz,2,foreground,real_stage_blur_joint_product,overall,13824,0.9699074074074074,0.30159809231396584,0.47141318113755276,0.9655496485093378,-0.0169180924866297
HEM_PA89.nii.gz,2,foreground,real_stage_blur_joint_product,foreground,699,0.5236051502145923,0.2951150356372694,0.24336221467369007,0.379430795584764,-0.4440145204134477
HEM_PA89.nii.gz,2,foreground,real_stage_blur_joint_product,background,13125,0.9936761904761905,0.3019433613895476,0.9101572676228606,0.9987679913610152,0.11262968450996319
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_joint_product,overall,13824,0.9699074074074074,0.30243208801585475,0.4779633391947402,0.9665677270570723,-0.013041614297705636
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_joint_product,foreground,699,0.5236051502145923,0.2900531695416175,0.24170892203679092,0.3789838638651013,-0.44687490950839087
HEM_PA89.nii.gz,2,foreground,real_stage_pairwise_joint_product,background,13125,0.9936761904761905,0.3030913538454541,0.9112533557015978,0.9987785134496774,0.1129306716295631
HEM_PA89.nii.gz,3,foreground,confidence_rank,overall,13824,0.9824942129629629,0.5000361841492994,0.7497194877517763,0.9912677260045266,0.18973789581952835
HEM_PA89.nii.gz,3,foreground,confidence_rank,foreground,458,0.6266375545851528,0.28233744680819733,0.4801638241946329,0.5939715594719532,-0.03504721808632254
HEM_PA89.nii.gz,3,foreground,confidence_rank,background,13366,0.9946880143648063,0.5074958595721801,0.9474084824857382,0.9995058398056663,0.19713904886350392
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_world_stability,overall,13824,0.9824942129629629,0.4999638310831937,0.7097813282285377,0.9893968336659218,0.09530447387751088
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_world_stability,foreground,458,0.6266375545851528,0.35586447864120185,0.517604988079956,0.6816932098405604,0.029517395711080453
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_world_stability,background,13366,0.9946880143648063,0.5049015464369594,0.942109974627759,0.9995612783438776,0.11132503131713915
HEM_PA89.nii.gz,3,foreground,real_stage_blur_world_stability,overall,13824,0.9824942129629629,0.49996383099264846,0.6999206533683985,0.989035854345419,0.09082472837724491
HEM_PA89.nii.gz,3,foreground,real_stage_blur_world_stability,foreground,458,0.6266375545851528,0.3083410403613961,0.4401247019988997,0.5787516315065053,-0.10032704599634389
HEM_PA89.nii.gz,3,foreground,real_stage_blur_world_stability,background,13366,0.9946880143648063,0.5065299867691795,0.9568491808315104,0.9997243388920185,0.11503642143407736
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_world_stability,overall,13824,0.9824942129629629,0.49996383097540176,0.6963774368360653,0.9888205571373718,0.08921503134135013
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_world_stability,foreground,458,0.6266375545851528,0.30166509968745137,0.4330134278786397,0.56313081395806,-0.11224200252106648
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_world_stability,background,13366,0.9946880143648063,0.506758744856135,0.9553745186425057,0.9997120065539785,0.11466509569238105
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_joint_product,overall,13824,0.9824942129629629,0.279037311189057,0.7096374211857941,0.989363672120598,0.09523909541369134
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_joint_product,foreground,458,0.6266375545851528,0.1882141893367444,0.5083847830959514,0.6695817733595986,0.014055633894435732
HEM_PA89.nii.gz,3,foreground,real_stage_gamma_joint_product,background,13366,0.9946880143648063,0.28214946065848384,0.9430665981598504,0.9995665213955143,0.11156591288333591
HEM_PA89.nii.gz,3,foreground,real_stage_blur_joint_product,overall,13824,0.9824942129629629,0.27733079596292715,0.703764462201431,0.9891009139849877,0.0925709856075258
HEM_PA89.nii.gz,3,foreground,real_stage_blur_joint_product,foreground,458,0.6266375545851528,0.15634889827932624,0.4430588666788923,0.5687196704969861,-0.0954096064176344
HEM_PA89.nii.gz,3,foreground,real_stage_blur_joint_product,background,13366,0.9946880143648063,0.2814763674980977,0.9588270503048376,0.9997350153003399,0.11553445675037399
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_joint_product,overall,13824,0.9824942129629629,0.2777672841794548,0.7002206371826591,0.9888946813979141,0.09096101215483965
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_joint_product,foreground,458,0.6266375545851528,0.15665319798077434,0.44120463761028594,0.5656033162499132,-0.0985165245714729
HEM_PA89.nii.gz,3,foreground,real_stage_pairwise_joint_product,background,13366,0.9946880143648063,0.28191738529265215,0.9574848110853915,0.9997235489897215,0.11519647563349802
HEM_PA101.nii.gz,0,context,confidence_rank,overall,13824,1.0,0.5000361800193787,,1.0,
HEM_PA101.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,confidence_rank,background,13824,1.0,0.5000361800193787,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_gamma_world_stability,overall,13824,1.0,0.49996383100989517,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_gamma_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_gamma_world_stability,background,13824,1.0,0.49996383100989517,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_blur_world_stability,overall,13824,1.0,0.49996383102714187,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_blur_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_blur_world_stability,background,13824,1.0,0.49996383102714187,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_world_stability,overall,13824,1.0,0.49996383103145353,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_world_stability,background,13824,1.0,0.49996383103145353,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_gamma_joint_product,overall,13824,1.0,0.2500000041930969,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_gamma_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_gamma_joint_product,background,13824,1.0,0.2500000041930969,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_blur_joint_product,overall,13824,1.0,0.2500000042211228,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_blur_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_blur_joint_product,background,13824,1.0,0.2500000042211228,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_joint_product,overall,13824,1.0,0.2500000042211228,,1.0,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_stage_pairwise_joint_product,background,13824,1.0,0.2500000042211228,,1.0,
HEM_PA101.nii.gz,1,context,confidence_rank,overall,13824,0.9976851851851852,0.5000361800193787,0.5,0.9976851851851852,
HEM_PA101.nii.gz,1,context,confidence_rank,foreground,32,0.0,0.5000361800193787,,,
HEM_PA101.nii.gz,1,context,confidence_rank,background,13792,1.0,0.5000361800193787,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_gamma_world_stability,overall,13824,0.9976851851851852,0.49996383103145353,0.5343088384570766,0.9984977899262919,0.005711517714694829
HEM_PA101.nii.gz,1,context,real_stage_gamma_world_stability,foreground,32,0.0,0.4657344091683626,,,
HEM_PA101.nii.gz,1,context,real_stage_gamma_world_stability,background,13792,1.0,0.5000432496436649,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_blur_world_stability,overall,13824,0.9976851851851852,0.4999638310228302,0.43037403929814383,0.9979235877209295,-0.0115908880987831
HEM_PA101.nii.gz,1,context,real_stage_blur_world_stability,foreground,32,0.0,0.5694286208599806,,,
HEM_PA101.nii.gz,1,context,real_stage_blur_world_stability,background,13792,1.0,0.4998026598167115,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_pairwise_world_stability,overall,13824,0.9976851851851852,0.4999638310228302,0.49891014718677495,0.9983393885032708,-0.0001814317802569127
HEM_PA101.nii.gz,1,context,real_stage_pairwise_world_stability,foreground,32,0.0,0.5010511614382267,,,
HEM_PA101.nii.gz,1,context,real_stage_pairwise_world_stability,background,13792,1.0,0.4999613082144418,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_gamma_joint_product,overall,13824,0.9976851851851852,0.25000000421034363,0.5343088384570766,0.9984977899262919,0.005711517714694829
HEM_PA101.nii.gz,1,context,real_stage_gamma_joint_product,foreground,32,0.0,0.23288405477069318,,,
HEM_PA101.nii.gz,1,context,real_stage_gamma_joint_product,background,13792,1.0,0.250039716390018,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_blur_joint_product,overall,13824,0.9976851851851852,0.25000000421034363,0.43037403929814383,0.9979235877209295,-0.0115908880987831
HEM_PA101.nii.gz,1,context,real_stage_blur_joint_product,foreground,32,0.0,0.2847349136136472,,,
HEM_PA101.nii.gz,1,context,real_stage_blur_joint_product,background,13792,1.0,0.24991941277321297,,1.0,
HEM_PA101.nii.gz,1,context,real_stage_pairwise_joint_product,overall,13824,0.9976851851851852,0.25000000421034363,0.49891014718677495,0.9983393885032708,-0.0001814317802569127
HEM_PA101.nii.gz,1,context,real_stage_pairwise_joint_product,foreground,32,0.0,0.2505437093786895,,,
HEM_PA101.nii.gz,1,context,real_stage_pairwise_joint_product,background,13792,1.0,0.2499987427134333,,1.0,
HEM_PA101.nii.gz,2,foreground,confidence_rank,overall,13824,0.9700520833333334,0.5000361555632745,0.44807492786045455,0.966495728881909,-0.0417404171463703
HEM_PA101.nii.gz,2,foreground,confidence_rank,foreground,1006,0.5904572564612326,0.3831650472377193,0.2530850576967082,0.46055887477747015,-0.47137817612304983
HEM_PA101.nii.gz,2,foreground,confidence_rank,background,12818,0.9998439694180059,0.5092085954895897,0.39321941323345816,0.9998071520530745,-0.0064494563795753565
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_world_stability,overall,13824,0.9700520833333334,0.4999638312599725,0.3207636704888918,0.9454217115230992,-0.10582729382638024
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_world_stability,foreground,1006,0.5904572564612326,0.4943336250767793,0.3085057696708182,0.5271668122561851,-0.32639249684653626
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_world_stability,background,12818,0.9998439694180059,0.5004057088867702,0.10912141073657927,0.9993263802528862,-0.01691233172747977
HEM_PA101.nii.gz,2,foreground,real_stage_blur_world_stability,overall,13824,0.9700520833333334,0.4999638310487003,0.35667223248927366,0.9479572547672802,-0.08462562912237039
HEM_PA101.nii.gz,2,foreground,real_stage_blur_world_stability,foreground,1006,0.5904572564612326,0.449135194597377,0.2751687587852636,0.5002723759965686,-0.38312173304419156
HEM_PA101.nii.gz,2,foreground,real_stage_blur_world_stability,background,12818,0.9998439694180059,0.5039530343776152,0.6326076779026217,0.9998987415725378,0.005737600105952324
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_world_stability,overall,13824,0.9700520833333334,0.4999638309193499,0.3545401982081294,0.9490988830684453,-0.08588445292299937
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_world_stability,foreground,1006,0.5904572564612326,0.4532995522614739,0.28632808669216436,0.5038768400307776,-0.3640937626258102
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_world_stability,background,12818,0.9998439694180059,0.5036262013616828,0.5872347066167292,0.9998719966687651,0.0037744259581834177
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_joint_product,overall,13824,0.9700520833333334,0.2922353613882508,0.3149809789363335,0.945166980591212,-0.10924159145430694
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_joint_product,foreground,1006,0.5904572564612326,0.28237604910670044,0.2907431924422216,0.5199628150997943,-0.3566552705632615
HEM_PA101.nii.gz,2,foreground,real_stage_gamma_joint_product,background,12818,0.9998439694180059,0.2930091535676267,0.10912141073657927,0.9993263802485535,-0.016912331727407495
HEM_PA101.nii.gz,2,foreground,real_stage_blur_joint_product,overall,13824,0.9700520833333334,0.29207377767114917,0.3493973060698088,0.9476640470961462,-0.08892099452670599
HEM_PA101.nii.gz,2,foreground,real_stage_blur_joint_product,foreground,1006,0.5904572564612326,0.2655043420322022,0.2707495668660717,0.49802547436599576,-0.3906477553566767
HEM_PA101.nii.gz,2,foreground,real_stage_blur_joint_product,background,12818,0.9998439694180059,0.2941590368576666,0.6035814606741573,0.9998940236850992,0.004481708820624718
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_joint_product,overall,13824,0.9700520833333334,0.2928514467835077,0.3471235144297103,0.9488363732938362,-0.09026351723675446
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_joint_product,foreground,1006,0.5904572564612326,0.26627397787632157,0.27752443529142556,0.5014110369462199,-0.37909497991761876
HEM_PA101.nii.gz,2,foreground,real_stage_pairwise_joint_product,background,12818,0.9998439694180059,0.2949373364480911,0.5438124219725343,0.9998647265176184,0.0018956531086940862
HEM_PA101.nii.gz,3,foreground,confidence_rank,overall,13824,0.9844473379629629,0.5000361885997601,0.5393079477158583,0.9854904940472469,0.021139200718080765
HEM_PA101.nii.gz,3,foreground,confidence_rank,foreground,429,0.7505827505827506,0.37829687176816357,0.21147036628548205,0.6250980168696296,-0.466010029696819
HEM_PA101.nii.gz,3,foreground,confidence_rank,background,13395,0.9919372900335947,0.5039351185677149,0.693958728804819,0.9951451288397714,0.07597257183025333
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_world_stability,overall,13824,0.9844473379629629,0.49996383094521996,0.4411729925647699,0.9751039798102825,-0.02521541026193895
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_world_stability,foreground,429,0.7505827505827506,0.3940204152694115,0.15011319440413307,0.6093442604535767,-0.5244421965571432
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_world_stability,background,13395,0.9919372900335947,0.5033568675502906,0.5977476592269246,0.9869878538708423,0.030281657739558925
HEM_PA101.nii.gz,3,foreground,real_stage_blur_world_stability,overall,13824,0.9844473379629629,0.4999638310831937,0.6149707700273588,0.987406576592541,0.04928067826660492
HEM_PA101.nii.gz,3,foreground,real_stage_blur_world_stability,foreground,429,0.7505827505827506,0.38489596868728426,0.284785511116271,0.6693956336659905,-0.3225798688982704
HEM_PA101.nii.gz,3,foreground,real_stage_blur_world_stability,background,13395,0.9919372900335947,0.5036490952091993,0.8040614747358181,0.9962321805163187,0.09419647458111267
HEM_PA101.nii.gz,3,foreground,real_stage_pairwise_world_stability,overall,13824,0.9844473379629629,0.49996383103145353,0.6091611741204094,0.9869978480261001,0.04679047289626122
HEM_PA101.nii.gz,3,foreground,real_stage_pairwise_world_stability,foreground,429,0.7505827505827506,0.3786432020591967,0.26728391478493063,0.6529072216337857,-0.3488089628775165
HEM_PA101.nii.gz,3,foreground,real_stage_pairwise_world_stability,background,13395,0.9919372900335947,0.5038493517353803,0.8031262804913742,0.9961803169839086,0.09390675684902675
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_joint_product,overall,13824,0.9844473379629629,0.30075074006003116,0.4407645761098589,0.9750391889361372,-0.02539047214450806
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_joint_product,foreground,429,0.7505827505827506,0.233504577007013,0.15110001741452372,0.6095043745452055,-0.5229608306781671
HEM_PA101.nii.gz,3,foreground,real_stage_gamma_joint_product,background,13395,0.9919372900335947,0.3029044245654246,0.5979061962542056,0.9869399134323431,0.03033077131356434
HEM_PA101.nii.gz,3,foreground,real_stage_blur_joint_product,overall,13824,0.9844473379629629,0.29670735517797187,0.5904334853645075,0.9869436826741234,0.03876310033761348
