source,action,case,scope,decile,voxel_count,reliability_mean,pseudo_label_accuracy,aggregation
world_pairwise,all,CYST_PA62.nii.gz,overall,3,2831156,0.2499999999593675,0.9927443065659398,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,4,2831152,0.34999995766509595,0.9931137572267402,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,5,2831154,0.4499998799238101,0.9944693930460865,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,6,2831158,0.5499999081873501,0.9946544841368796,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,7,2831156,0.6499999717267988,0.9947300678592066,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,8,2831156,0.7499999999986526,0.9973396026216853,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,9,2831156,0.8500000282545481,0.9994645296832814,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,overall,10,2831152,0.9499999858967445,0.9999738622299332,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,1,538888,0.029365392394486763,0.6774246225560785,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,2,57802,0.14337194085529506,0.5056572436939898,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,3,35590,0.248453129640822,0.43737004776622646,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,4,34910,0.3511458467972787,0.4427957605270696,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,5,15912,0.4491234365391815,0.016465560583207643,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,6,15136,0.550525241765739,0.0005285412262156448,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,7,14920,0.649969697326182,0.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,8,7532,0.7401271157136827,0.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,9,1516,0.8338161890141882,0.0,case_voxel_bins
world_pairwise,all,CYST_PA62.nii.gz,foreground,10,4288,0.9984306440090955,0.9827425373134329,case_voxel_bins
