split,case,patch_index,patch_kind,source_prompt,target_prompt,prompt_pair,text_embedding_cosine,text_embedding_delta_norm,text_embedding_source_norm,text_embedding_target_norm,state_normalized_mse,intermediate_mask_logit_normalized_mse,intermediate_soft_dice,intermediate_binary_dice,intermediate_probability_mae,intermediate_source_probability_mean,intermediate_target_probability_mean,intermediate_source_foreground_voxels,intermediate_target_foreground_voxels,intermediate_target_to_source_foreground_ratio,intermediate_both_empty,intermediate_source_to_empty_collapse,final_soft_dice,final_binary_dice,final_probability_mae,final_source_probability_mean,final_target_probability_mean,final_source_foreground_voxels,final_target_foreground_voxels,final_target_to_source_foreground_ratio,final_both_empty,final_source_to_empty_collapse
train,HEM_PA97.nii.gz,1,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.003686510492116213,0.0005273730494081974,0.9585942029953003,0.9872958064079285,0.0009313313639722764,0.0403689369559288,0.03956686332821846,558.0,544.0,0.974910394265233,0,0,0.9231716990470886,0.9887930154800415,0.000877947430126369,0.03841056674718857,0.03765816241502762,276328.0,271010.0,0.980754755218436,0,0
train,HEM_PA97.nii.gz,1,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.005115396808832884,0.0009530980023555458,0.9539435505867004,0.9829901456832886,0.001379233319312334,0.0403689369559288,0.040595557540655136,558.0,559.0,1.0017921146953406,0,0,0.9190255403518677,0.9842160940170288,0.0012844810262322426,0.03841056674718857,0.03775937110185623,276328.0,271952.0,0.9841637474305898,0,0
train,HEM_PA97.nii.gz,1,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.09451646357774734,0.0176440067589283,0.7779363393783569,0.7874186635017395,0.014412062242627144,0.0403689369559288,0.026159940287470818,558.0,364.0,0.6523297491039427,0,0,0.7745134830474854,0.8100007176399231,0.012504732236266136,0.03841056674718857,0.026536639779806137,276328.0,191758.0,0.6939506673228917,0,0
train,HEM_PA97.nii.gz,2,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0031542691867798567,0.001304732752032578,0.9414237141609192,0.9858406782150269,0.0013646684819832444,0.04073186591267586,0.04061354696750641,567.0,563.0,0.9929453262786596,0,0,0.8813021779060364,0.9793903231620789,0.0017513376660645008,0.03828553482890129,0.03733038529753685,279628.0,273559.0,0.9782961649048021,0,0
train,HEM_PA97.nii.gz,2,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0030882011633366346,0.0012318120570853353,0.9414237141609192,0.9858406782150269,0.0013646684819832444,0.04061354696750641,0.04073186591267586,563.0,567.0,1.0071047957371226,0,0,0.8813021779060364,0.9793903231620789,0.0017513376660645008,0.03733038529753685,0.03828553482890129,273559.0,279628.0,1.0221853421017038,0,0
train,HEM_PA97.nii.gz,2,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.009289044886827469,0.003588754450902343,0.9318864941596985,0.9538745284080505,0.003171102376654744,0.04073186591267586,0.03757559135556221,567.0,517.0,0.9118165784832452,0,0,0.8773157000541687,0.9631398320198059,0.002911554416641593,0.03828553482890129,0.03564082086086273,279628.0,261824.0,0.9363296951664354,0,0
train,HEM_PA97.nii.gz,2,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.008966760709881783,0.001180201885290444,0.93172287940979,0.9645776748657227,0.0029523030389100313,0.04073186591267586,0.038198765367269516,567.0,534.0,0.9417989417989417,0,0,0.8714569807052612,0.9614036083221436,0.003178270999342203,0.03828553482890129,0.035572852939367294,279628.0,262288.0,0.9379890425851488,0,0
train,HEM_PA97.nii.gz,2,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.10269327461719513,0.01258639246225357,0.7225556969642639,0.7336898446083069,0.017494432628154755,0.04073186591267586,0.026172328740358353,567.0,368.0,0.6490299823633157,0,0,0.7042999267578125,0.7430931329727173,0.015838753432035446,0.03828553482890129,0.02440248243510723,279628.0,176296.0,0.6304661907963437,0,0
train,HEM_PA97.nii.gz,3,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0031493529677391052,0.001385606243275106,0.974058985710144,0.9949748516082764,0.0005979074630886316,0.03590591251850128,0.03624500334262848,495.0,500.0,1.0101010101010102,0,0,0.9110845923423767,0.9861502647399902,0.0010797129943966866,0.036651547998189926,0.03620066121220589,262419.0,259179.0,0.9876533330284774,0,0
train,HEM_PA97.nii.gz,3,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0030766555573791265,0.0013057533651590347,0.974058985710144,0.9949748516082764,0.0005979074630886316,0.03624500334262848,0.03590591251850128,500.0,495.0,0.99,0,0,0.9110845923423767,0.9861502647399902,0.0010797129943966866,0.03620066121220589,0.036651547998189926,259179.0,262419.0,1.012501012813538,0,0
train,HEM_PA97.nii.gz,3,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.005737609695643187,0.0017803667578846216,0.9761913418769836,0.9918533563613892,0.0005559172132052481,0.03590591251850128,0.03536507114768028,495.0,487.0,0.9838383838383838,0,0,0.9149914383888245,0.9897108674049377,0.0007744621252641082,0.036651547998189926,0.036323077976703644,262419.0,260851.0,0.9940248228977323,0,0
train,HEM_PA97.nii.gz,3,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.006857899483293295,0.0006445283652283251,0.975671648979187,0.9949238300323486,0.00039002098492346704,0.03590591251850128,0.03583028167486191,495.0,490.0,0.98989898989899,0,0,0.9107121825218201,0.988143801689148,0.0009871108923107386,0.036651547998189926,0.03627443686127663,262419.0,260262.0,0.9917803207846992,0,0
train,HEM_PA97.nii.gz,3,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.10639669746160507,0.01538126077502966,0.8034815788269043,0.8066429495811462,0.011511380784213543,0.03590591251850128,0.02547723986208439,495.0,348.0,0.703030303030303,0,0,0.8063977360725403,0.8486060500144958,0.010059352032840252,0.036651547998189926,0.028483768925070763,262419.0,205169.0,0.781837443172941,0,0
train,CYST_PA69.nii.gz,0,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.00025834605912677944,6.053832112229429e-05,0.9968810081481934,1.0,1.3569349230401276e-14,1.1595937968525427e-13,1.1037125261046526e-13,0.0,0.0,0.0,1,0,0.9990334510803223,1.0,9.312305864712767e-18,6.380558901834755e-17,7.287766260802083e-17,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,0,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.00025767102488316596,6.00409293838311e-05,0.9968810081481934,1.0,1.3569349230401276e-14,1.1037125261046526e-13,1.1595937968525427e-13,0.0,0.0,0.0,1,0,0.9990334510803223,1.0,9.312305864712767e-18,7.287766260802083e-17,6.380558901834755e-17,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,0,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.0005797718185931444,9.660101204644889e-05,0.9966250658035278,1.0,2.268544645753559e-14,1.1595937968525427e-13,1.290075766482643e-13,0.0,0.0,0.0,1,0,0.9990790486335754,1.0,1.0298648434830186e-17,6.380558901834755e-17,6.642435681090673e-17,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,0,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.0007716602995060384,0.0002977467665914446,0.9963535666465759,1.0,3.8167301215146984e-14,1.1595937968525427e-13,1.4878547070600046e-13,0.0,0.0,0.0,1,0,0.9988689422607422,1.0,3.2439025921789853e-17,6.380558901834755e-17,9.617334505855984e-17,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,0,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.007953273132443428,0.0009931254899129272,0.9976608157157898,1.0,7.318867463034645e-14,1.1595937968525427e-13,5.365224594894996e-14,0.0,0.0,0.0,1,0,0.9982473254203796,1.0,1.2358369519117852e-16,6.380558901834755e-17,1.8425940482519283e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,1,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0003889004874508828,9.152297570835799e-05,0.9989395141601562,1.0,5.906755458557657e-15,3.5864618431113646e-14,4.0932409778272547e-14,0.0,0.0,0.0,1,0,0.994239091873169,1.0,7.011396615469746e-17,3.7511510519690813e-16,4.4352852697853947e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,1,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0003870682558044791,9.050526568898931e-05,0.9989395141601562,1.0,5.906755458557657e-15,4.0932409778272547e-14,3.5864618431113646e-14,0.0,0.0,0.0,1,0,0.994239091873169,1.0,7.011396615469746e-17,4.4352852697853947e-16,3.7511510519690813e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,1,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.0007398234447464347,0.00011403786629671231,0.998952329158783,1.0,7.12276527499835e-15,3.5864618431113646e-14,3.9999331836104365e-14,0.0,0.0,0.0,1,0,0.9944204092025757,1.0,5.836035830758448e-17,3.7511510519690813e-16,4.1762721236356863e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,1,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.00106902071274817,0.0003435256949160248,0.9987539649009705,1.0,1.89501006168458e-14,3.5864618431113646e-14,5.4386399897521365e-14,0.0,0.0,0.0,1,0,0.9933235049247742,1.0,1.9960924325110666e-16,3.7511510519690813e-16,5.745099961728002e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,1,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.011659626848995686,0.0016097079496830702,0.9993616938591003,1.0,2.558529424564679e-14,3.5864618431113646e-14,1.0336362537102014e-14,0.0,0.0,0.0,1,0,0.9953343272209167,1.0,2.1380304052269597e-16,3.7511510519690813e-16,2.8717130064329955e-16,0.0,0.0,0.0,1,0
train,CYST_PA69.nii.gz,2,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0018997000297531486,0.0007959167123772204,0.9403977394104004,0.9846965670585632,0.0021206873934715986,0.06761851906776428,0.06951382756233215,934.0,961.0,1.0289079229122056,0,0,0.9107840657234192,0.9883061647415161,0.0017127422615885735,0.06630433350801468,0.06525222212076187,471414.0,464035.0,0.9843470919404176,0,0
train,CYST_PA69.nii.gz,2,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0018924812320619822,0.0007701484719291329,0.9403977394104004,0.9846965670585632,0.0021206873934715986,0.06951382756233215,0.06761851906776428,961.0,934.0,0.9719042663891779,0,0,0.9107840657234192,0.9883061647415161,0.0017127422615885735,0.06525222212076187,0.06630433350801468,464035.0,471414.0,1.0159018177508161,0,0
train,CYST_PA69.nii.gz,2,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.004077378194779158,0.000978107564151287,0.9405680894851685,0.9809264540672302,0.0023043148685246706,0.06761851906776428,0.0654447078704834,934.0,901.0,0.9646680942184154,0,0,0.9135865569114685,0.984799861907959,0.0019266713643446565,0.06630433350801468,0.06459739059209824,471414.0,458775.0,0.9731891713016584,0,0
train,CYST_PA69.nii.gz,2,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.005137450061738491,0.0008527130703441799,0.9411364197731018,0.990933358669281,0.0015030269278213382,0.06761851906776428,0.0678667351603508,934.0,941.0,1.0074946466809422,0,0,0.9120727777481079,0.9884240031242371,0.0016744271852076054,0.06630433350801468,0.06510870903730392,471414.0,463711.0,0.983659797969513,0,0
train,CYST_PA69.nii.gz,2,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.10681017488241196,0.037353284657001495,0.8217318654060364,0.8348909616470337,0.01950221322476864,0.06761851906776428,0.04844357445836067,934.0,671.0,0.7184154175588865,0,0,0.8121803998947144,0.8445704579353333,0.018006736412644386,0.06630433350801468,0.0485953688621521,471414.0,346455.0,0.7349272613880793,0,0
train,CYST_PA69.nii.gz,3,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0027498858980834484,0.00242097326554358,0.9430962204933167,0.9841004014015198,0.0014964964939281344,0.04282846674323082,0.04412155598402023,591.0,604.0,1.0219966159052454,0,0,0.9307132959365845,0.9906767010688782,0.0009029718930833042,0.04316816106438637,0.04309201240539551,307751.0,307590.0,0.9994768497909023,0,0
train,CYST_PA69.nii.gz,3,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0026751661207526922,0.0022202900145202875,0.9430962204933167,0.9841004014015198,0.0014964964939281344,0.04412155598402023,0.04282846674323082,604.0,591.0,0.9784768211920529,0,0,0.9307132959365845,0.9906767010688782,0.0009029718930833042,0.04309201240539551,0.04316816106438637,307590.0,307751.0,1.0005234240384928,0,0
train,CYST_PA69.nii.gz,3,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.004689512308686972,0.0022925916127860546,0.9453824162483215,0.9819432497024536,0.001752151525579393,0.04282846674323082,0.04115667939186096,591.0,572.0,0.9678510998307953,0,0,0.9314112067222595,0.986495316028595,0.0012586890952661633,0.04316816106438637,0.042078908532857895,307751.0,300483.0,0.9763835048464505,0,0
train,CYST_PA69.nii.gz,3,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.00482242600992322,0.0004892468568868935,0.9446532726287842,0.9813559055328369,0.0015207043616101146,0.04282846674323082,0.042587652802467346,591.0,589.0,0.9966159052453468,0,0,0.9296360611915588,0.9868022203445435,0.0012434192467480898,0.04316816106438637,0.04249490797519684,307751.0,303640.0,0.9866417980770168,0,0
train,CYST_PA69.nii.gz,3,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.09043582528829575,0.029851354658603668,0.7830870151519775,0.8231884241104126,0.014535106718540192,0.04282846674323082,0.031499311327934265,591.0,444.0,0.751269035532995,0,0,0.8473125100135803,0.885798990726471,0.009546809829771519,0.04316816106438637,0.03797755390405655,307751.0,272568.0,0.8856770571013579,0,0
val,CYST_PA62.nii.gz,0,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.00030149685335345566,9.627990948501974e-05,0.9994441270828247,1.0,6.211448879794553e-15,1.70340426334549e-14,2.319323762721686e-14,0.0,0.0,0.0,1,0,0.9993586540222168,1.0,1.1263303156467076e-17,3.970310437682638e-17,5.096139316442016e-17,0.0,0.0,0.0,1,0
val,CYST_PA62.nii.gz,0,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0002991445944644511,9.495832637185231e-05,0.9994441270828247,1.0,6.211448879794553e-15,2.319323762721686e-14,1.70340426334549e-14,0.0,0.0,0.0,1,0,0.9993586540222168,1.0,1.1263303156467076e-17,5.096139316442016e-17,3.970310437682638e-17,0.0,0.0,0.0,1,0
val,CYST_PA62.nii.gz,0,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.0006095038261264563,8.018436346901581e-05,0.9994966387748718,1.0,4.035108259624245e-15,1.70340426334549e-14,1.9397771081996855e-14,0.0,0.0,0.0,1,0,0.9993937611579895,1.0,8.985034336898e-18,3.970310437682638e-17,4.599815728786928e-17,0.0,0.0,0.0,1,0
val,CYST_PA62.nii.gz,0,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.0007975127082318068,0.0003606929676607251,0.9993582963943481,1.0,1.2593647743294311e-14,1.70340426334549e-14,2.9416268412015695e-14,0.0,0.0,0.0,1,0,0.9992005228996277,1.0,3.368765505643865e-17,3.970310437682638e-17,7.334905629550255e-17,0.0,0.0,0.0,1,0
val,CYST_PA62.nii.gz,0,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.007353450171649456,0.001241439487785101,0.9994750618934631,1.0,1.0217131638347657e-14,1.70340426334549e-14,2.0957528044257025e-14,0.0,0.0,0.0,1,0,0.9979137778282166,1.0,2.1745000705154836e-16,3.970310437682638e-17,2.5566278673618285e-16,0.0,0.0,0.0,1,0
val,CYST_PA62.nii.gz,1,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0022146066185086966,0.001598040689714253,0.9266624450683594,0.9759383797645569,0.0018050307407975197,0.036903295665979385,0.03817659988999367,508.0,531.0,1.045275590551181,0,0,0.890296459197998,0.9769757390022278,0.0016270381165668368,0.03417898342013359,0.03347398340702057,242924.0,238003.0,0.9797426355567996,0,0
val,CYST_PA62.nii.gz,1,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0021688402630388737,0.001491830567829311,0.9266624450683594,0.9759383797645569,0.0018050307407975197,0.03817659988999367,0.036903295665979385,531.0,508.0,0.9566854990583804,0,0,0.890296459197998,0.9769757390022278,0.0016270381165668368,0.03347398340702057,0.03417898342013359,238003.0,242924.0,1.0206762099637399,0,0
val,CYST_PA62.nii.gz,1,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.00344530725851655,0.0008257674053311348,0.9285107254981995,0.9871668219566345,0.0010018364991992712,0.036903295665979385,0.03644641116261482,508.0,505.0,0.9940944881889764,0,0,0.8946762681007385,0.9840507507324219,0.001135307247750461,0.03417898342013359,0.03343849256634712,242924.0,238165.0,0.9804095107934993,0,0
val,CYST_PA62.nii.gz,1,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.0043608867563307285,0.0006648606504313648,0.9263623356819153,0.9728682041168213,0.0017708978848531842,0.036903295665979385,0.03773049637675285,508.0,524.0,1.031496062992126,0,0,0.889349639415741,0.9735149145126343,0.0018789218738675117,0.03417898342013359,0.03335682675242424,242924.0,237157.0,0.9762600648762576,0,0
val,CYST_PA62.nii.gz,1,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.08021403104066849,0.014967059716582298,0.772824764251709,0.7940161228179932,0.012783092446625233,0.036903295665979385,0.026106225326657295,508.0,361.0,0.7106299212598425,0,0,0.7682299017906189,0.8009138107299805,0.011386215686798096,0.03417898342013359,0.025336429476737976,242924.0,177723.0,0.7315991832836607,0,0
val,CYST_PA62.nii.gz,2,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0035069321747869253,0.0027125671040266752,0.9221315383911133,0.9747474789619446,0.0013539819046854973,0.028649207204580307,0.029762838035821915,387.0,405.0,1.0465116279069768,0,0,0.7853139042854309,0.9574985504150391,0.002334879245609045,0.02739875204861164,0.02581493929028511,197663.0,185571.0,0.938825172136414,0,0
val,CYST_PA62.nii.gz,2,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0034066359512507915,0.0024758100043982267,0.9221315383911133,0.9747474789619446,0.0013539819046854973,0.029762838035821915,0.028649207204580307,405.0,387.0,0.9555555555555556,0,0,0.7853139042854309,0.9574985504150391,0.002334879245609045,0.02581493929028511,0.02739875204861164,185571.0,197663.0,1.0651610434820096,0,0
val,CYST_PA62.nii.gz,2,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.031375396996736526,0.019211545586586,0.8486846685409546,0.8831169009208679,0.007066120859235525,0.028649207204580307,0.021583089604973793,387.0,306.0,0.7906976744186046,0,0,0.7395323514938354,0.8384798169136047,0.007827418856322765,0.02739875204861164,0.020255805924534798,197663.0,147037.0,0.7438772051420852,0,0
val,CYST_PA62.nii.gz,2,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.01062793843448162,0.0017869543517008424,0.9156885147094727,0.9694555401802063,0.002327695721760392,0.028649207204580307,0.026443980634212494,387.0,366.0,0.9457364341085271,0,0,0.7784249782562256,0.9305959939956665,0.00371732865460217,0.02739875204861164,0.02417205460369587,197663.0,175788.0,0.8893318425805538,0,0
val,CYST_PA62.nii.gz,2,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.10426225513219833,0.018125375732779503,0.39961132407188416,0.3628692030906677,0.021361203864216805,0.028649207204580307,0.0074024503119289875,387.0,87.0,0.2248062015503876,0,0,0.48862046003341675,0.5163834095001221,0.017873285338282585,0.02739875204861164,0.011689210310578346,197663.0,81064.0,0.4101121605965709,0,0
val,CYST_PA62.nii.gz,3,foreground,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0033124731853604317,0.0014252658002078533,0.9200384616851807,0.966911792755127,0.0013109368737787008,0.018958358094096184,0.0201831366866827,263.0,281.0,1.0684410646387832,0,0,0.8470007181167603,0.9813643097877502,0.0009963484480977058,0.021395202726125717,0.02120891772210598,156428.0,156198.0,0.9985296749942466,0,0
val,CYST_PA62.nii.gz,3,foreground,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.0032795448787510395,0.0013499348424375057,0.9200384616851807,0.966911792755127,0.0013109368737787008,0.0201831366866827,0.018958358094096184,281.0,263.0,0.9359430604982206,0,0,0.8470007181167603,0.9813643097877502,0.0009963484480977058,0.02120891772210598,0.021395202726125717,156198.0,156428.0,1.001472490044687,0,0
val,CYST_PA62.nii.gz,3,foreground,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.244277685880661,0.13512098789215088,0.0004898545448668301,3.8022811565952e-09,0.0189537163823843,0.018958358094096184,4.644918590201996e-06,263.0,0.0,0.0,0,1,0.06382343918085098,0.062127191573381424,0.02067382074892521,0.021395202726125717,0.0007214891375042498,156428.0,5015.0,0.03205947784284144,0,0
val,CYST_PA62.nii.gz,3,foreground,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.03666367381811142,0.013419020920991898,0.8539714217185974,0.8736616969108582,0.004400379490107298,0.018958358094096184,0.014557980000972748,263.0,204.0,0.7756653992395437,0,0,0.7898901700973511,0.8804115056991577,0.004750961437821388,0.021395202726125717,0.016778865829110146,156428.0,124109.0,0.7933937658219756,0,0
val,CYST_PA62.nii.gz,3,foreground,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.5627738237380981,0.2928151786327362,3.815623816905145e-09,3.8022811565952e-09,0.018958358094096184,0.018958358094096184,1.8673124231225434e-14,263.0,0.0,0.0,0,1,6.651725611289683e-12,6.392717518538538e-12,0.021395202726125717,0.021395202726125717,1.2345767786445076e-15,156428.0,0.0,0.0,0,1
val,HEM_PA29.nii.gz,0,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.00017106316227000207,3.42851308232639e-05,0.9506005048751831,1.0,3.04469096419277e-13,1.7625641614629761e-12,1.9965914772185345e-12,0.0,0.0,0.0,1,0,0.9837496280670166,1.0,1.57743633981438e-16,1.0886128848000944e-15,1.2452556406478978e-15,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,0,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.00017099750402849168,3.4142809454351664e-05,0.9506005048751831,1.0,3.04469096419277e-13,1.9965914772185345e-12,1.7625641614629761e-12,0.0,0.0,0.0,1,0,0.9837496280670166,1.0,1.57743633981438e-16,1.2452556406478978e-15,1.0886128848000944e-15,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,0,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.0003377186949364841,0.00013308197958394885,0.9503217935562134,1.0,2.749551617203111e-13,1.7625641614629761e-12,2.0189110799817556e-12,0.0,0.0,0.0,1,0,0.9838026762008667,1.0,1.6393408163221744e-16,1.0886128848000944e-15,1.2375037009937449e-15,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,0,context,liver,the liver organ,liver -> the liver organ,0.9619531035423279,37.39681625366211,134.92428588867188,136.0858917236328,0.0005016658105887473,0.00032679951982572675,0.9437001347541809,1.0,7.906823524909956e-13,1.7625641614629761e-12,2.553018343606772e-12,0.0,0.0,0.0,1,0,0.9802665114402771,1.0,6.671407251911425e-16,1.0886128848000944e-15,1.7555656745560648e-15,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,0,context,liver,segment the liver,liver -> segment the liver,0.652979850769043,113.48493957519531,134.92428588867188,137.46250915527344,0.004695941228419542,0.0005269204848445952,0.9612947702407837,1.0,6.233838857443164e-13,1.7625641614629761e-12,1.150030916850786e-12,0.0,0.0,0.0,1,0,0.9793951511383057,1.0,9.191375798013883e-16,1.0886128848000944e-15,1.8837925926058546e-15,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,1,context,liver,the liver,liver -> the liver,0.9907225370407104,18.397459030151367,134.92428588867188,135.1717529296875,0.0029412482399493456,0.0012088351650163531,0.9998483657836914,1.0,5.283146932899465e-15,8.105578450730462e-15,2.8663806693322337e-15,0.0,0.0,0.0,1,0,0.9979725480079651,1.0,7.065758925326731e-17,1.684103595908808e-16,1.1862635545803392e-16,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,1,context,the liver,liver,the liver -> liver,0.9907225370407104,18.397459030151367,135.1717529296875,134.92428588867188,0.003021916840225458,0.0012861979193985462,0.9998483657836914,1.0,5.283146932899465e-15,2.8663806693322337e-15,8.105578450730462e-15,0.0,0.0,0.0,1,0,0.9979725480079651,1.0,7.065758925326731e-17,1.1862635545803392e-16,1.684103595908808e-16,0.0,0.0,0.0,1,0
val,HEM_PA29.nii.gz,1,context,liver,liver organ,liver -> liver organ,0.9665619730949402,35.05427551269531,134.92428588867188,136.0437469482422,0.0015206905081868172,0.0009047471103258431,0.9996786117553711,1.0,7.054015845834455e-15,8.105578450730462e-15,1.5154044536694507e-14,0.0,0.0,0.0,1,0,0.9970200657844543,1.0,8.822680620222011e-17,1.684103595908808e-16,2.538646416682804e-16,0.0,0.0,0.0,1,0
