variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A1_world,forward,12,HEM_PA81.nii.gz,full_volume,1077871,229442,13513367,464568,0.756466527613631,0.8244934457165193,0.6988094829033757,0.6083201975753451
A1_world,forward,12,HEM_PA89.nii.gz,full_volume,496990,151191,6933555,161237,0.760849596756909,0.7667457083746669,0.7550434728444746,0.6140090781277412
A1_world,forward,12,HEM_PA101.nii.gz,full_volume,790856,140095,13296297,228942,0.8108229198118261,0.8495140990234717,0.7755025995344176,0.6818353072223041
A1_world,forward,12,HCC_10020116_20180118.nii.gz,full_volume,229677,79647,2967258,27966,0.8101953023720957,0.7425127051247236,0.8914544544194875,0.6809481455127635
A1_world,forward,12,MET_PA13.nii.gz,full_volume,204315,32821,5068807,23785,0.8783284182651385,0.861594190675393,0.8957255589653661,0.783053108028867
A1_world,forward,12,HCC_10074592_20130816.nii.gz,full_volume,257607,65504,3867361,9528,0.8728801211698173,0.7972709069019625,0.9643326407995957,0.7744341463267987
A1_world,forward,12,CYST_PA19.nii.gz,full_volume,242806,32227,5680714,29397,0.8873904494587345,0.8828249700944978,0.8920033945254093,0.797575797391847
A1_world,forward,12,HEM_PA13.nii.gz,full_volume,391497,58830,5751140,43363,0.8845520776965771,0.8693615972393394,0.9002828496527618,0.793001681216958
A1_world,forward,16,HEM_PA81.nii.gz,full_volume,1131049,278469,13464340,411390,0.7663045227284815,0.8024367195026952,0.7332860489134416,0.6211456042809411
A1_world,forward,16,HEM_PA89.nii.gz,full_volume,506242,163121,6921625,151985,0.7626481067196951,0.7563041279544881,0.7690994140319373,0.6163550650881234
A1_world,forward,16,HEM_PA101.nii.gz,full_volume,810114,161629,13274763,209684,0.8135549305788834,0.8336710426522239,0.7943867314899618,0.6857080462863977
A1_world,forward,16,HCC_10020116_20180118.nii.gz,full_volume,233942,86707,2960198,23701,0.8090791503254411,0.7295890522034998,0.908008368168357,0.6793727312327573
A1_world,forward,16,MET_PA13.nii.gz,full_volume,209522,36017,5065611,18578,0.884732887283353,0.8533145447362741,0.9185532661113547,0.7932923666405419
A1_world,forward,16,HCC_10074592_20130816.nii.gz,full_volume,258687,71049,3861816,8448,0.8668104163211147,0.7845276220976781,0.9683755404570723,0.7649297423887588
A1_world,forward,16,CYST_PA19.nii.gz,full_volume,244491,35103,5677838,27712,0.8861628461191344,0.8744500954956115,0.898193627550027,0.79559461904421
A1_world,forward,16,HEM_PA13.nii.gz,full_volume,396402,64869,5745101,38458,0.8846965454827475,0.8593690043380139,0.9115623419031412,0.7932339327915731
