case,patch_index,patch_kind,action,comparison_group,layer,feature_shape,normalized_mse_to_real_action,delta_cosine_to_real_action,delta_cosine_valid,magnitude_ratio_to_real_action,magnitude_ratio_valid,group_delta_norm,real_delta_norm
HEM_PA81.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.08591140061616898,0.005739761516451836,True,0.023740844801068306,True,13.538897514343262,570.2786865234375
HEM_PA81.nii.gz,0,context,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0000001192092896,True,1.0,True,570.2786865234375,570.2786865234375
HEM_PA81.nii.gz,0,context,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.06711852550506592,,False,0.0,True,0.0,217.73587036132812
HEM_PA81.nii.gz,0,context,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.06691024452447891,0.05582369863986969,True,0.05219995230436325,True,11.365801811218262,217.73587036132812
HEM_PA81.nii.gz,0,context,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.06691024452447891,0.05582369863986969,True,0.05219995230436325,True,11.365801811218262,217.73587036132812
HEM_PA81.nii.gz,0,context,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999999403953552,True,1.0,True,217.73587036132812,217.73587036132812
HEM_PA81.nii.gz,1,context,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.014430672861635685,,False,0.0,True,0.0,1010.2344970703125
HEM_PA81.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.01415695808827877,0.19855616986751556,True,0.34158408641815186,True,345.08001708984375,1010.2344970703125
HEM_PA81.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.08639384061098099,-0.06258900463581085,True,2.1714069843292236,True,2193.630126953125,1010.2344970703125
HEM_PA81.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999991059303284,True,1.0,True,1010.2344970703125,1010.2344970703125
HEM_PA81.nii.gz,1,context,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.012023134157061577,,False,0.0,True,0.0,558.1045532226562
HEM_PA81.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.012099139392375946,0.0837150439620018,True,0.1991700828075409,True,111.15773010253906,558.1045532226562
HEM_PA81.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.029889622703194618,-0.015157746151089668,True,1.2039562463760376,True,671.9334716796875,558.1045532226562
HEM_PA81.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998211860657,True,1.0,True,558.1045532226562,558.1045532226562
HEM_PA81.nii.gz,1,context,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.013690875843167305,,False,0.0,True,0.0,381.7832336425781
HEM_PA81.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.013773222453892231,0.023906346410512924,True,0.1050623282790184,True,40.11103439331055,381.7832336425781
HEM_PA81.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.018196644261479378,-0.040646038949489594,True,0.534470796585083,True,204.05198669433594,381.7832336425781
HEM_PA81.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999998807907104,True,1.0,True,381.7832336425781,381.7832336425781
HEM_PA81.nii.gz,1,context,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.021520594134926796,,False,0.0,True,0.0,284.1477966308594
HEM_PA81.nii.gz,1,context,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.021550042554736137,0.009464449249207973,True,0.0476473793387413,True,13.538897514343262,284.1477966308594
HEM_PA81.nii.gz,1,context,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.02708767168223858,0.0031220470555126667,True,0.5117436051368713,True,145.4108123779297,284.1477966308594
HEM_PA81.nii.gz,1,context,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,284.1477966308594,284.1477966308594
HEM_PA81.nii.gz,1,context,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.01807389408349991,,False,0.0,True,0.0,112.19644165039062
HEM_PA81.nii.gz,1,context,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.018245309591293335,0.003840778023004532,True,0.10130269080400467,True,11.365801811218262,112.19644165039062
HEM_PA81.nii.gz,1,context,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.018245309591293335,0.003840778023004532,True,0.10130269080400467,True,11.365801811218262,112.19644165039062
HEM_PA81.nii.gz,1,context,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999999403953552,True,1.0,True,112.19644165039062,112.19644165039062
HEM_PA81.nii.gz,1,context,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.1734839379787445,,False,0.0,True,0.0,3419.276611328125
HEM_PA81.nii.gz,1,context,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.12032841891050339,0.5595716238021851,True,0.6415480375289917,True,2193.630126953125,3419.276611328125
HEM_PA81.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.17685914039611816,-0.045927006751298904,True,0.10092193633317947,True,345.08001708984375,3419.276611328125
HEM_PA81.nii.gz,1,context,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,1.0000001192092896,True,1.0,True,3419.276611328125,3419.276611328125
HEM_PA81.nii.gz,1,context,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.10017328709363937,,False,0.0,True,0.0,1596.267333984375
HEM_PA81.nii.gz,1,context,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.09326940029859543,0.29233378171920776,True,0.42094042897224426,True,671.9334716796875,1596.267333984375
HEM_PA81.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.10101579129695892,-0.02557210810482502,True,0.0696360394358635,True,111.15773010253906,1596.267333984375
HEM_PA81.nii.gz,1,context,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997019767761,True,1.0,True,1596.267333984375,1596.267333984375
HEM_PA81.nii.gz,1,context,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.08143729716539383,,False,0.0,True,0.0,937.4886474609375
HEM_PA81.nii.gz,1,context,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.08179187774658203,0.09882698953151703,True,0.21765808761119843,True,204.05198669433594,937.4886474609375
HEM_PA81.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.0816367119550705,-0.007222600281238556,True,0.04278562217950821,True,40.11103439331055,937.4886474609375
HEM_PA81.nii.gz,1,context,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0000001192092896,True,1.0,True,937.4886474609375,937.4886474609375
HEM_PA81.nii.gz,1,context,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.09396329522132874,,False,0.0,True,0.0,594.0755004882812
HEM_PA81.nii.gz,1,context,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.09768003970384598,0.04158259183168411,True,0.24476823210716248,True,145.4108123779297,594.0755004882812
HEM_PA81.nii.gz,1,context,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.09403586387634277,-0.005549742374569178,True,0.022789860144257545,True,13.538897514343262,594.0755004882812
HEM_PA81.nii.gz,1,context,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0000001192092896,True,1.0,True,594.0755004882812,594.0755004882812
HEM_PA81.nii.gz,1,context,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.07456246763467789,,False,0.0,True,0.0,228.38778686523438
HEM_PA81.nii.gz,1,context,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.07455933839082718,0.025304609909653664,True,0.049765367060899734,True,11.365801811218262,228.38778686523438
HEM_PA81.nii.gz,1,context,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.07455933839082718,0.025304609909653664,True,0.049765367060899734,True,11.365801811218262,228.38778686523438
HEM_PA81.nii.gz,1,context,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.000000238418579,True,1.0,True,228.38778686523438,228.38778686523438
HEM_PA81.nii.gz,2,foreground,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.04341438040137291,,False,0.0,True,0.0,1757.4871826171875
HEM_PA81.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.04155590012669563,0.20690226554870605,True,0.20612840354442596,True,362.2680358886719,1757.4871826171875
HEM_PA81.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.12375644594430923,-0.017970385029911995,True,1.3425108194351196,True,2359.445556640625,1757.4871826171875
HEM_PA81.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999988675117493,True,1.0,True,1757.4871826171875,1757.4871826171875
HEM_PA81.nii.gz,2,foreground,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.040482860058546066,,False,0.0,True,0.0,1023.2777099609375
HEM_PA81.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.040056996047496796,0.10393758863210678,True,0.08710570633411407,True,89.13333129882812,1023.2777099609375
HEM_PA81.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.059394534677267075,-0.016655532643198967,True,0.6670329570770264,True,682.5599365234375,1023.2777099609375
HEM_PA81.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999998807907104,True,1.0,True,1023.2777099609375,1023.2777099609375
HEM_PA81.nii.gz,2,foreground,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.04334406927227974,,False,0.0,True,0.0,678.854248046875
HEM_PA81.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.04326067119836807,0.04584817960858345,True,0.05918214097619057,True,40.176048278808594,678.854248046875
HEM_PA81.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.05030905455350876,-0.04058487340807915,True,0.3623264729976654,True,245.9668731689453,678.854248046875
HEM_PA81.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,1.0000001192092896,True,1.0,True,678.854248046875,678.854248046875
HEM_PA81.nii.gz,2,foreground,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.05198003351688385,,False,0.0,True,0.0,453.3212585449219
HEM_PA81.nii.gz,2,foreground,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.05199071392416954,0.011492697522044182,True,0.029866009950637817,True,13.538897514343262,453.3212585449219
HEM_PA81.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.057073045521974564,0.0316336490213871,True,0.34624603390693665,True,156.960693359375,453.3212585449219
HEM_PA81.nii.gz,2,foreground,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0000001192092896,True,1.0,True,453.3212585449219,453.3212585449219
HEM_PA81.nii.gz,2,foreground,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.04312797635793686,,False,0.0,True,0.0,175.19920349121094
HEM_PA81.nii.gz,2,foreground,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.04348331689834595,-0.03106478415429592,True,0.0648735910654068,True,11.365801811218262,175.19920349121094
HEM_PA81.nii.gz,2,foreground,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.04348331689834595,-0.03106478415429592,True,0.0648735910654068,True,11.365801811218262,175.19920349121094
HEM_PA81.nii.gz,2,foreground,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999998807907104,True,1.0,True,175.19920349121094,175.19920349121094
HEM_PA81.nii.gz,2,foreground,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.21782629191875458,,False,0.0,True,0.0,3838.367919921875
HEM_PA81.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.15558892488479614,0.539756178855896,True,0.614700198173523,True,2359.445556640625,3838.367919921875
HEM_PA81.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.22051744163036346,-0.018260084092617035,True,0.09438075125217438,True,362.2680358886719,3838.367919921875
HEM_PA81.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999998807907104,True,1.0,True,3838.367919921875,3838.367919921875
HEM_PA81.nii.gz,2,foreground,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.13959728181362152,,False,0.0,True,0.0,1878.709716796875
HEM_PA81.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.12934216856956482,0.2827568054199219,True,0.36331313848495483,True,682.5599365234375,1878.709716796875
HEM_PA81.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.1403999626636505,-0.03687521070241928,True,0.04744390770792961,True,89.13333129882812,1878.709716796875
HEM_PA81.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997615814209,True,1.0,True,1878.709716796875,1878.709716796875
HEM_PA81.nii.gz,2,foreground,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.11042074114084244,,False,0.0,True,0.0,1093.1094970703125
HEM_PA81.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.10950053483247757,0.13102570176124573,True,0.2250157743692398,True,245.9668731689453,1093.1094970703125
HEM_PA81.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.11078277975320816,-0.026228738948702812,True,0.03675391152501106,True,40.176048278808594,1093.1094970703125
HEM_PA81.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999997615814209,True,1.0,True,1093.1094970703125,1093.1094970703125
HEM_PA81.nii.gz,2,foreground,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.12132929265499115,,False,0.0,True,0.0,688.9362182617188
HEM_PA81.nii.gz,2,foreground,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.12394599616527557,0.06658434122800827,True,0.22783051431179047,True,156.960693359375,688.9362182617188
HEM_PA81.nii.gz,2,foreground,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.12136170268058777,0.003031299915164709,True,0.01965188793838024,True,13.538897514343262,688.9362182617188
HEM_PA81.nii.gz,2,foreground,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,688.9362182617188,688.9362182617188
HEM_PA81.nii.gz,2,foreground,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.094558484852314,,False,0.0,True,0.0,258.8397521972656
HEM_PA81.nii.gz,2,foreground,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.09461134672164917,0.01558949425816536,True,0.04391057416796684,True,11.365801811218262,258.8397521972656
HEM_PA81.nii.gz,2,foreground,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.09461134672164917,0.01558949425816536,True,0.04391057416796684,True,11.365801811218262,258.8397521972656
HEM_PA81.nii.gz,2,foreground,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0,True,1.0,True,258.8397521972656,258.8397521972656
HEM_PA81.nii.gz,3,foreground,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.03056441619992256,,False,0.0,True,0.0,1498.2628173828125
HEM_PA81.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.029011951759457588,0.22586777806282043,True,0.24080421030521393,True,360.7879943847656,1498.2628173828125
HEM_PA81.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.10854282975196838,-0.04734671488404274,True,1.5506278276443481,True,2323.248046875,1498.2628173828125
HEM_PA81.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999991059303284,True,1.0,True,1498.2628173828125,1498.2628173828125
HEM_PA81.nii.gz,3,foreground,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.02588883973658085,,False,0.0,True,0.0,824.666015625
HEM_PA81.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.02579338662326336,0.06941414624452591,True,0.10304734110832214,True,84.9796371459961,824.666015625
HEM_PA81.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.046557649970054626,-0.044882599264383316,True,0.8497581481933594,True,700.7666625976562,824.666015625
HEM_PA81.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997019767761,True,1.0,True,824.666015625,824.666015625
HEM_PA81.nii.gz,3,foreground,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.029849203303456306,,False,0.0,True,0.0,562.4178466796875
HEM_PA81.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.029841696843504906,0.03746367245912552,True,0.0714053064584732,True,40.15961837768555,562.4178466796875
HEM_PA81.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.03789454326033592,-0.06545159965753555,True,0.45782333612442017,True,257.4880065917969,562.4178466796875
HEM_PA81.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999998807907104,True,1.0,True,562.4178466796875,562.4178466796875
HEM_PA81.nii.gz,3,foreground,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.035920511931180954,,False,0.0,True,0.0,380.5009460449219
HEM_PA81.nii.gz,3,foreground,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.03595464676618576,0.004435347858816385,True,0.03558177128434181,True,13.538897514343262,380.5009460449219
HEM_PA81.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.041810549795627594,-0.007961218245327473,True,0.39705443382263184,True,151.07958984375,380.5009460449219
HEM_PA81.nii.gz,3,foreground,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,0.9999998807907104,True,1.0,True,380.5009460449219,380.5009460449219
HEM_PA81.nii.gz,3,foreground,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.029921485111117363,,False,0.0,True,0.0,146.70907592773438
HEM_PA81.nii.gz,3,foreground,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.030293630436062813,-0.04153456166386604,True,0.07747170329093933,True,11.365801811218262,146.70907592773438
HEM_PA81.nii.gz,3,foreground,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.030293630436062813,-0.04153456166386604,True,0.07747170329093933,True,11.365801811218262,146.70907592773438
HEM_PA81.nii.gz,3,foreground,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999998807907104,True,1.0,True,146.70907592773438,146.70907592773438
HEM_PA81.nii.gz,3,foreground,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.20458991825580597,,False,0.0,True,0.0,3729.152587890625
HEM_PA81.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.1437794417142868,0.5500479936599731,True,0.6229962706565857,True,2323.248046875,3729.152587890625
HEM_PA81.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.20812277495861053,-0.04086799547076225,True,0.096747986972332,True,360.7879943847656,3729.152587890625
HEM_PA81.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999999403953552,True,1.0,True,3729.152587890625,3729.152587890625
HEM_PA81.nii.gz,3,foreground,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.13447880744934082,,False,0.0,True,0.0,1846.451416015625
HEM_PA81.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.12403133511543274,0.292111337184906,True,0.3795207738876343,True,700.7666625976562,1846.451416015625
HEM_PA81.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.13525612652301788,-0.03978439047932625,True,0.04602321982383728,True,84.9796371459961,1846.451416015625
HEM_PA81.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999999403953552,True,1.0,True,1846.451416015625,1846.451416015625
HEM_PA81.nii.gz,3,foreground,blur,identity_source,encoder_stage_4,1x256x24x24x24,0.11612877249717712,,False,0.0,True,0.0,1123.34619140625
HEM_PA81.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.11411120742559433,0.15250557661056519,True,0.22921518981456757,True,257.4880065917969,1123.34619140625
HEM_PA81.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.11643264442682266,-0.018722347915172577,True,0.03574999421834946,True,40.15961837768555,1123.34619140625
HEM_PA81.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999998807907104,True,1.0,True,1123.34619140625,1123.34619140625
HEM_PA81.nii.gz,3,foreground,blur,identity_source,encoder_stage_5,1x320x12x12x12,0.15869595110416412,,False,0.0,True,0.0,784.2140502929688
HEM_PA81.nii.gz,3,foreground,blur,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.1597577929496765,0.07895989716053009,True,0.1926509588956833,True,151.07958984375,784.2140502929688
HEM_PA81.nii.gz,3,foreground,blur,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.1586204171180725,0.022413533180952072,True,0.017264287918806076,True,13.538897514343262,784.2140502929688
HEM_PA81.nii.gz,3,foreground,blur,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,784.2140502929688,784.2140502929688
HEM_PA81.nii.gz,3,foreground,blur,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.13117635250091553,,False,0.0,True,0.0,304.16961669921875
HEM_PA81.nii.gz,3,foreground,blur,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.1308063417673111,0.05642613396048546,True,0.037366658449172974,True,11.365801811218262,304.16961669921875
HEM_PA81.nii.gz,3,foreground,blur,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.1308063417673111,0.05642613396048546,True,0.037366658449172974,True,11.365801811218262,304.16961669921875
HEM_PA81.nii.gz,3,foreground,blur,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,0.9999999403953552,True,1.0,True,304.16961669921875,304.16961669921875
HEM_PA89.nii.gz,0,context,gamma,identity_source,encoder_stage_2,1x64x96x96x96,0.014116994105279446,,False,0.0,True,0.0,980.3319091796875
HEM_PA89.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.013910692185163498,0.1972876340150833,True,0.3531997501850128,True,346.25299072265625,980.3319091796875
HEM_PA89.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.08840995281934738,-0.0636405497789383,True,2.2312912940979004,True,2187.406005859375,980.3319091796875
HEM_PA89.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,0.9999988079071045,True,1.0,True,980.3319091796875,980.3319091796875
HEM_PA89.nii.gz,0,context,gamma,identity_source,encoder_stage_3,1x128x48x48x48,0.01075590681284666,,False,0.0,True,0.0,520.2073974609375
HEM_PA89.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.010715929791331291,0.10553344339132309,True,0.1916762739419937,True,99.71141815185547,520.2073974609375
HEM_PA89.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.030887914821505547,-0.053217072039842606,True,1.3159245252609253,True,684.5536499023438,520.2073974609375
HEM_PA89.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_3,1x128x48x48x48,0.0,0.9999997615814209,True,1.0,True,520.2073974609375,520.2073974609375
HEM_PA89.nii.gz,0,context,gamma,identity_source,encoder_stage_4,1x256x24x24x24,0.011102103628218174,,False,0.0,True,0.0,332.7873229980469
HEM_PA89.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_4,1x256x24x24x24,0.011227117851376534,0.013499155640602112,True,0.12046964466571808,True,40.09077072143555,332.7873229980469
HEM_PA89.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_4,1x256x24x24x24,0.01666889898478985,-0.03376147150993347,True,0.6751518249511719,True,224.6819610595703,332.7873229980469
HEM_PA89.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_4,1x256x24x24x24,0.0,0.9999999403953552,True,1.0,True,332.7873229980469,332.7873229980469
HEM_PA89.nii.gz,0,context,gamma,identity_source,encoder_stage_5,1x320x12x12x12,0.0097868787124753,,False,0.0,True,0.0,196.98410034179688
HEM_PA89.nii.gz,0,context,gamma,correct_action_wp,encoder_stage_5,1x320x12x12x12,0.00986160896718502,-0.021181797608733177,True,0.0687309131026268,True,13.538897514343262,196.98410034179688
HEM_PA89.nii.gz,0,context,gamma,wrong_action_wp,encoder_stage_5,1x320x12x12x12,0.015323461033403873,0.003225744003430009,True,0.7553728222846985,True,148.7964324951172,196.98410034179688
HEM_PA89.nii.gz,0,context,gamma,real_action_oracle,encoder_stage_5,1x320x12x12x12,0.0,1.0,True,1.0,True,196.98410034179688,196.98410034179688
HEM_PA89.nii.gz,0,context,gamma,identity_source,encoder_bottleneck_deepest,1x320x6x6x6,0.007695584092289209,,False,0.0,True,0.0,73.98896026611328
HEM_PA89.nii.gz,0,context,gamma,correct_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.008007737807929516,-0.05521976575255394,True,0.1536148339509964,True,11.365801811218262,73.98896026611328
HEM_PA89.nii.gz,0,context,gamma,wrong_action_wp,encoder_bottleneck_deepest,1x320x6x6x6,0.008007737807929516,-0.05521976575255394,True,0.1536148339509964,True,11.365801811218262,73.98896026611328
HEM_PA89.nii.gz,0,context,gamma,real_action_oracle,encoder_bottleneck_deepest,1x320x6x6x6,0.0,1.0000001192092896,True,1.0,True,73.98896026611328,73.98896026611328
HEM_PA89.nii.gz,0,context,blur,identity_source,encoder_stage_2,1x64x96x96x96,0.18375471234321594,,False,0.0,True,0.0,3440.615966796875
HEM_PA89.nii.gz,0,context,blur,correct_action_wp,encoder_stage_2,1x64x96x96x96,0.12570203840732574,0.566342294216156,True,0.6357600092887878,True,2187.406005859375,3440.615966796875
HEM_PA89.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_2,1x64x96x96x96,0.18803170323371887,-0.06532253324985504,True,0.10063692182302475,True,346.25299072265625,3440.615966796875
HEM_PA89.nii.gz,0,context,blur,real_action_oracle,encoder_stage_2,1x64x96x96x96,0.0,1.0,True,1.0,True,3440.615966796875,3440.615966796875
HEM_PA89.nii.gz,0,context,blur,identity_source,encoder_stage_3,1x128x48x48x48,0.12505176663398743,,False,0.0,True,0.0,1763.6671142578125
HEM_PA89.nii.gz,0,context,blur,correct_action_wp,encoder_stage_3,1x128x48x48x48,0.11344428360462189,0.313642680644989,True,0.3881421983242035,True,684.5536499023438,1763.6671142578125
HEM_PA89.nii.gz,0,context,blur,wrong_action_wp,encoder_stage_3,1x128x48x48x48,0.12638500332832336,-0.06602007150650024,True,0.056536417454481125,True,99.71141815185547,1763.6671142578125
