case_id,case,patch_index,patch_kind,action,layer,feature_shape,mse,normalized_mse,delta_norm,relative_delta,predicted_delta_norm,real_delta_norm,magnitude_ratio,cosine_similarity
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,0.1412179321050644,0.01996523328125477,13.537042617797852,0.006827546834797437,13.537042617797852,279.38720703125,0.048452621584365196,0.02017279714345932
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.16710175573825836,0.01645156927406788,11.366189002990723,0.013542927822012957,11.366189002990723,107.43280792236328,0.1057981190550706,0.04951497167348862
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,0.23270395398139954,0.1765678972005844,2595.9228515625,0.29261474497172896,2595.9228515625,4298.95849609375,0.6038492471888914,0.5395920276641846
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,0.3037676513195038,0.16336368024349213,695.8075561523438,0.13422834430431352,695.8075561523438,2151.507080078125,0.3234047252714956,0.27155810594558716
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,0.46862879395484924,0.15394315123558044,238.61196899414062,0.0730476995072452,238.61196899414062,1290.9075927734375,0.18484047218399044,0.10539218783378601
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,1.2656102180480957,0.1820378303527832,155.80978393554688,0.07858426889644157,155.80978393554688,845.1101684570312,0.1843662397531179,0.14678427577018738
HEM_PA29.nii.gz,HEM_PA29.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.4594982862472534,0.14420486986637115,11.366189002990723,0.013542927822012957,11.366189002990723,318.2062683105469,0.035719563487348165,0.06966076046228409
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,0.048850491642951965,0.03803420439362526,359.8542785644531,0.04249507589683575,359.8542785644531,1699.19970703125,0.21177868444502682,0.20500639081001282
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,0.05990029126405716,0.03225808963179588,89.0938720703125,0.01748214914476379,89.0938720703125,924.9803466796875,0.09631974602500924,0.09459539502859116
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,0.10775458812713623,0.03575978800654411,40.18674850463867,0.012289176879344199,40.18674850463867,618.0248413085938,0.06502448739689498,0.0449395515024662
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,0.3307632803916931,0.04704532399773598,13.537042617797852,0.0068741356225866706,13.537042617797852,427.7874755859375,0.03164431730792553,0.024738624691963196
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.40273386240005493,0.03904177248477936,11.366189002990723,0.013502755251067521,11.366189002990723,166.6070556640625,0.06822153454238393,0.0132378488779068
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,0.1914668083190918,0.1571953445672989,2400.384033203125,0.2834605776522665,2400.384033203125,3937.922607421875,0.6095559188184849,0.5515791177749634
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,0.24778719246387482,0.13682754337787628,681.031982421875,0.13363323887929446,681.031982421875,1946.197265625,0.3499295752032459,0.28061550855636597
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,0.36656907200813293,0.12080349773168564,241.1786651611328,0.07375285102618277,241.1786651611328,1142.8128662109375,0.21103950812242314,0.12140000611543655
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,1.1706407070159912,0.1675228774547577,155.03591918945312,0.07872753044889637,155.03591918945312,795.3736572265625,0.1949221196614148,0.03786285221576691
HEM_PA29.nii.gz,HEM_PA29.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.3535289764404297,0.13330091536045074,11.366189002990723,0.013502755251067521,11.366189002990723,306.14593505859375,0.03712670233826665,0.04290533810853958
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,0.04678404703736305,0.035098928958177567,350.2520751953125,0.040506788700414895,350.2520751953125,1660.199951171875,0.21096981417695035,0.19766752421855927
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,0.05758625268936157,0.03066345863044262,89.04351806640625,0.01730968598908403,89.04351806640625,905.7110595703125,0.09831338275658275,0.08098969608545303
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,0.10851240158081055,0.035756148397922516,40.24238967895508,0.012206909462099466,40.24238967895508,620.7726440429688,0.06482629359577509,0.05922091752290726
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,0.30465957522392273,0.04238291084766388,13.537042617797852,0.006818724500982945,13.537042617797852,410.3670959472656,0.0329876414349201,0.010787485167384148
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.3659598231315613,0.03506704047322273,11.366189002990723,0.013418529503254626,11.366189002990723,158.21087646484375,0.07184202032732193,-0.03761265054345131
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,0.2427772581577301,0.19587761163711548,2488.231201171875,0.28776490602502386,2488.231201171875,4380.302734375,0.5680500531721596,0.5335959196090698
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,0.29780372977256775,0.16452477872371674,698.1224975585938,0.13571208187935938,698.1224975585938,2138.106201171875,0.32651441597052555,0.2824590504169464
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,0.48749011754989624,0.15552400052547455,285.8431701660156,0.08670612571501359,285.8431701660156,1328.2691650390625,0.21519973337452986,0.15908919274806976
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,1.2547272443771362,0.17907391488552094,152.01478576660156,0.07657115172671448,152.01478576660156,833.0650634765625,0.18247648644898234,0.09196215122938156
HEM_PA29.nii.gz,HEM_PA29.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.3835856914520264,0.1345977634191513,11.366189002990723,0.013418529503254626,11.366189002990723,309.15850830078125,0.036764923810321024,0.010633470490574837
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,0.018418045714497566,0.01563834957778454,346.2122802734375,0.04255699607736984,346.2122802734375,1031.9012451171875,0.33550912154788615,0.19845113158226013
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,0.022431159391999245,0.0125205023214221,94.52999114990234,0.018755687149325257,94.52999114990234,565.9361572265625,0.1670329593591578,0.10924914479255676
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,0.0408787801861763,0.014358874410390854,40.094120025634766,0.012582758095520782,40.094120025634766,378.5577087402344,0.10591283468790033,0.008096237666904926
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,0.09916405379772186,0.013693936169147491,13.537042617797852,0.006774636841057082,13.537042617797852,233.51950073242188,0.05796964525591916,-0.018845850601792336
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.11258429288864136,0.010830001905560493,11.366189002990723,0.013428767924534424,11.366189002990723,87.0298843383789,0.13060098941184506,-0.03964637964963913
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,0.1332518458366394,0.12096841633319855,2116.77392578125,0.26019741294272886,2116.77392578125,3262.83935546875,0.6487521128594292,0.5488675832748413
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,0.1797112673521042,0.10114628076553345,676.1463012695312,0.13415412758977976,676.1463012695312,1661.142333984375,0.40703694526148365,0.29942572116851807
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,0.27868446707725525,0.09472782909870148,230.88674926757812,0.07245930604381935,230.88674926757812,1002.4512939453125,0.23032216194652733,0.15547139942646027
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,0.8537285923957825,0.11931668221950531,150.42796325683594,0.07528193938497948,150.42796325683594,684.3536376953125,0.21981027786077084,0.09175057709217072
HEP_PA28.nii.gz,HEP_PA28.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.0074037313461304,0.09741553664207458,11.366189002990723,0.013428767924534424,11.366189002990723,264.03985595703125,0.04304724740056065,0.03573460131883621
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,0.04122703894972801,0.0319235734641552,368.84161376953125,0.04301799866331082,368.84161376953125,1554.2591552734375,0.23731024039208037,0.1895795464515686
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,0.049533527344465256,0.027274079620838165,87.1734848022461,0.017169107301861643,87.1734848022461,840.217041015625,0.10375115065135293,0.08450040221214294
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,0.08481394499540329,0.029433658346533775,40.1370735168457,0.012519795466503333,40.1370735168457,547.9237670898438,0.07325302519732527,0.0381864495575428
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,0.18423716723918915,0.02553204819560051,13.537042617797852,0.006772560291235697,13.537042617797852,319.02301025390625,0.04243280949240588,0.009624170139431953
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.21005044877529144,0.020474497228860855,11.366189002990723,0.013485200034280791,11.366189002990723,120.17648315429688,0.09457914480986647,0.019359929487109184
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,0.19317008554935455,0.15649977326393127,2424.897216796875,0.2828157706088291,2424.897216796875,3901.1220703125,0.6215896793515687,0.5370603799819946
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,0.23978284001350403,0.13508284091949463,692.0768432617188,0.13630683240493757,692.0768432617188,1925.2506103515625,0.359473639193051,0.29692113399505615
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,0.3720976412296295,0.12656114995479584,251.872314453125,0.07856551522881819,251.872314453125,1159.109130859375,0.2172981885375921,0.15437844395637512
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,0.9730509519577026,0.13853023946285248,155.5886688232422,0.07784075665486295,155.5886688232422,752.3598022460938,0.20680087952432868,0.22294320166110992
HEP_PA28.nii.gz,HEP_PA28.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.1849757432937622,0.11711884289979935,11.366189002990723,0.013485200034280791,11.366189002990723,286.9045715332031,0.039616618662611056,0.08247467875480652
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,0.029498795047402382,0.023473739624023438,363.89306640625,0.042921190963370534,363.89306640625,1310.753173828125,0.2776213505884413,0.18887707591056824
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,0.03465265408158302,0.018954802304506302,96.2857666015625,0.018952156852342653,96.2857666015625,703.6068115234375,0.13684598418410163,0.10183649510145187
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,0.06550970673561096,0.02162988670170307,40.230369567871094,0.012260080176854385,40.230369567871094,482.31549072265625,0.08341090083503991,0.062140949070453644
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,0.20717120170593262,0.028989655897021294,13.537042617797852,0.006797689470836104,13.537042617797852,338.5850830078125,0.03998121387257187,0.028986549004912376
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.2492845207452774,0.02411297708749771,11.366189002990723,0.013457192239770075,11.366189002990723,131.07818603515625,0.08671304773734217,0.02689313143491745
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,0.20008084177970886,0.16487251222133636,2415.557861328125,0.2849150748406638,2415.557861328125,3993.861328125,0.6048176596211863,0.5419411659240723
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,0.2768206000328064,0.15492618083953857,684.8059692382812,0.13479199055589003,684.8059692382812,2077.75,0.32959016688161774,0.3048073649406433
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,0.42336639761924744,0.13675209879875183,286.2940979003906,0.08724723715245573,286.2940979003906,1246.458740234375,0.2296859804974836,0.1924508661031723
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,1.2312551736831665,0.1755424588918686,154.2937469482422,0.07747932902766742,154.2937469482422,832.074951171875,0.18543251029362015,0.1375577598810196
HEP_PA28.nii.gz,HEP_PA28.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.4245671033859253,0.1391373723745346,11.366189002990723,0.013457192239770075,11.366189002990723,314.2842102050781,0.0361653199044712,0.061262186616659164
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,0.018755419179797173,0.015477526932954788,360.6620178222656,0.043500526769018104,360.6620178222656,1048.3006591796875,0.3440444443719892,0.22087997198104858
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,0.0236312597990036,0.013058562763035297,95.4984130859375,0.018863329155536995,95.4984130859375,582.48291015625,0.16395058364943313,0.12482839822769165
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,0.04643375054001808,0.0156024731695652,40.129634857177734,0.01231741838101218,40.129634857177734,403.9439697265625,0.09934455732645857,0.014024280942976475
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,0.14222727715969086,0.01953476294875145,13.537042617797852,0.006765820596819873,13.537042617797852,280.1089782714844,0.048327771217235374,-0.000225954718189314
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.1698439121246338,0.01639821007847786,11.366189002990723,0.013449936700513785,11.366189002990723,107.35958862304688,0.1058702734312708,-0.034558091312646866
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,0.14537888765335083,0.12612466514110565,2252.6376953125,0.2716973829335437,2252.6376953125,3466.37646484375,0.6498537357840155,0.5672248005867004
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,0.20468032360076904,0.11482596397399902,671.245361328125,0.13258777591901472,671.245361328125,1804.9488525390625,0.3718916247315645,0.33469223976135254
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,0.3394954800605774,0.11122465878725052,247.23443603515625,0.07588631189087239,247.23443603515625,1113.074462890625,0.22211850534518143,0.1791563481092453
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,0.8413573503494263,0.11712594330310822,157.47140502929688,0.07870428613090234,157.47140502929688,687.1878051757812,0.22915337531203134,0.14687472581863403
HEP_PA28.nii.gz,HEP_PA28.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,0.948843240737915,0.09275967627763748,11.366189002990723,0.013449936700513785,11.366189002990723,256.07928466796875,0.044385429370939054,0.020911099389195442
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,0.02419845201075077,0.022915782406926155,393.7935791015625,0.0506542461511367,393.7935791015625,1135.5426025390625,0.3467889079820024,0.08312156796455383
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,0.04145973548293114,0.022630175575613976,116.33438873291016,0.022806028925933503,116.33438873291016,759.08935546875,0.15325519702627338,0.016168294474482536
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,0.0898115411400795,0.02889951318502426,40.78144454956055,0.012278565454864873,40.78144454956055,562.48779296875,0.07250191925823044,0.004745048005133867
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,0.22207866609096527,0.033303529024124146,13.537042617797852,0.007056755126729628,13.537042617797852,350.2536926269531,0.03864925025134805,0.006355519872158766
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.28085529804229736,0.02797413244843483,11.366189002990723,0.013646042602270408,11.366189002990723,138.76708984375,0.08190839064066927,-0.008629485964775085
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,0.15131008625030518,0.14131657779216766,2056.654296875,0.2645504612832471,2056.654296875,3137.623291015625,0.655481587851573,0.426689475774765
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,0.2162199765443802,0.12159048020839691,634.1080322265625,0.12430964122163052,634.1080322265625,1766.03515625,0.359057423054379,0.20547787845134735
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,0.4336143136024475,0.1392771601676941,239.35089111328125,0.07206428354059684,239.35089111328125,1231.90234375,0.19429372167982065,0.06839796155691147
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,1.0104514360427856,0.15235230326652527,138.8679962158203,0.07239080735006771,138.8679962158203,741.2562866210938,0.1873414077185495,0.04860221967101097
HEM_PA107.nii.gz,HEM_PA107.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.1743139028549194,0.11782152950763702,11.366189002990723,0.013646042602270408,11.366189002990723,284.9340515136719,0.039890595534684076,0.02285355143249035
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,0.0319998525083065,0.024585070088505745,359.73919677734375,0.041964179221625764,359.73919677734375,1376.618896484375,0.2613208330178017,0.21461093425750732
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,0.03802170976996422,0.02082226239144802,89.06197357177734,0.017525791543025353,89.06197357177734,737.1461181640625,0.1208199722920542,0.09968987852334976
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,0.06185771897435188,0.02122480981051922,40.16847610473633,0.012451870634790054,40.16847610473633,468.6418151855469,0.08571253098452736,0.06182527542114258
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,0.13823524117469788,0.018582938238978386,13.537042617797852,0.006681409737954488,13.537042617797852,276.3932189941406,0.04897747733125402,0.018428409472107887
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.14946375787258148,0.014000934548676014,11.366188049316406,0.013245192967652116,11.366188049316406,100.78942108154297,0.11277163741342132,-0.018871216103434563
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,0.19819307327270508,0.15846353769302368,2422.973876953125,0.2826439568794356,2422.973876953125,4011.0087890625,0.6040809193837371,0.5523800849914551
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,0.24274834990501404,0.13522328436374664,698.9780883789062,0.13754629252852066,698.9780883789062,1961.701416015625,0.35631216997262893,0.32838401198387146
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,0.3949269652366638,0.1308353990316391,274.409912109375,0.08506463420670202,274.409912109375,1201.6888427734375,0.22835354905688457,0.18457967042922974
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,0.8775888085365295,0.11979370564222336,164.5690460205078,0.08122551266859879,164.5690460205078,713.2158813476562,0.23074226237019085,0.21507591009140015
HEM_PA107.nii.gz,HEM_PA107.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.0027996301651,0.09444008022546768,11.366188049316406,0.013245192967652116,11.366188049316406,263.9813232421875,0.043056788676252636,0.08362498134374619
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,0.03775874897837639,0.029026195406913757,357.27191162109375,0.04166466180458429,357.27191162109375,1490.128173828125,0.23975918172412353,0.1973283886909485
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,0.04716179147362709,0.02558378130197525,92.95250701904297,0.018195389585104166,92.95250701904297,820.400146484375,0.11330142664816467,0.09234984219074249
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,0.07909289002418518,0.02681654877960682,40.23811340332031,0.012373976229307517,40.23811340332031,530.21826171875,0.07588971619514738,0.06667932122945786
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,0.17627885937690735,0.024104204028844833,13.537042617797852,0.006748447314251261,13.537042617797852,311.8705139160156,0.04340597143288536,-0.003399287350475788
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.1873444765806198,0.01783584989607334,11.366188049316406,0.013339266118264597,11.366188049316406,113.01907348632812,0.10056875975621381,-0.01819564402103424
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,0.23192250728607178,0.18517695367336273,2483.7607421875,0.289653476695635,2483.7607421875,4283.1630859375,0.5798893696908703,0.5349692702293396
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,0.29093486070632935,0.16124747693538666,698.0950317382812,0.13665162433221334,698.0950317382812,2135.386962890625,0.32691734279078194,0.31153297424316406
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,0.44116416573524475,0.1423424780368805,300.6331481933594,0.09245034408545479,300.6331481933594,1277.49951171875,0.23532936446205527,0.20977269113063812
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,0.9997028112411499,0.14307664334774017,166.4086151123047,0.08295754127614537,166.4086151123047,766.1544189453125,0.2171998372617659,0.24271106719970703
HEM_PA107.nii.gz,HEM_PA107.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.111828327178955,0.10820210725069046,11.366188049316406,0.013339266118264597,11.366188049316406,278.20941162109375,0.040854793456076684,0.10753367096185684
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,gamma,encoder_stage_2,1x64x96x96x96,0.025951405987143517,0.019330644980072975,369.6517333984375,0.04268463035475785,369.6517333984375,1233.4105224609375,0.2996988647874491,0.2067134827375412
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,gamma,encoder_stage_3,1x128x48x48x48,0.03140778839588165,0.016951479017734528,104.11125946044922,0.020406665369037204,104.11125946044922,666.4279174804688,0.15622283630322323,0.074685238301754
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,gamma,encoder_stage_4,1x256x24x24x24,0.05652115121483803,0.0185383427888155,40.2160758972168,0.01221903800685349,40.2160758972168,447.1615295410156,0.08993635015627614,0.042973171919584274
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,gamma,encoder_stage_5,1x320x12x12x12,0.14464455842971802,0.020141974091529846,13.537042617797852,0.0067935738564350555,13.537042617797852,282.6370849609375,0.047895493330851364,0.011019345372915268
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,gamma,encoder_bottleneck_deepest,1x320x6x6x6,0.16534316539764404,0.015972599387168884,11.366189002990723,0.013438819288001863,11.366189002990723,106.09361267089844,0.10713358435864138,-0.018026329576969147
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,blur,encoder_stage_2,1x64x96x96x96,0.2176358699798584,0.17420440912246704,2532.941650390625,0.29248524567462814,2532.941650390625,4294.11962890625,0.589862851826461,0.5760928988456726
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,blur,encoder_stage_3,1x128x48x48x48,0.29345718026161194,0.16300494968891144,697.4556884765625,0.13670706625040435,697.4556884765625,2152.62744140625,0.3240020428341909,0.32175305485725403
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,blur,encoder_stage_4,1x256x24x24x24,0.4742301106452942,0.1538359671831131,293.79931640625,0.08926641730860642,293.79931640625,1314.8463134765625,0.22344764813571275,0.17714829742908478
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,blur,encoder_stage_5,1x320x12x12x12,1.2224247455596924,0.1710907518863678,158.88059997558594,0.0797343349477054,158.88059997558594,825.8790893554688,0.19237755504813578,0.11952515691518784
HEM_PA107.nii.gz,HEM_PA107.nii.gz,3,context_fill,blur,encoder_bottleneck_deepest,1x320x6x6x6,1.3234236240386963,0.1292417049407959,11.366189002990723,0.013438819288001863,11.366189002990723,302.7701110839844,0.037540657373005666,0.04705953598022461
HEM_PA81.nii.gz,HEM_PA81.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,0.019449813291430473,0.01694997027516365,353.97210693359375,0.044113878249727796,353.97210693359375,1037.9869384765625,0.341017881644169,0.13799580931663513
HEM_PA81.nii.gz,HEM_PA81.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,0.024371832609176636,0.014029007405042648,104.54866027832031,0.021022592995835258,104.54866027832031,586.58154296875,0.1782338048844645,0.08158095926046371
HEM_PA81.nii.gz,HEM_PA81.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,0.06609197705984116,0.022692115977406502,40.097389221191406,0.012407183935007197,40.097389221191406,482.4427795410156,0.08311325388544336,0.011968658305704594
