variant,order,step,case,scope,tp,fp,tn,fn,dice,precision,recall,foreground_iou
A1_world_pairwise,reverse,20,HCC_10147777_20171222.nii.gz,full_volume,239649,87474,3144516,9733,0.8313856774876194,0.732595996001504,0.9609715216013986,0.7114286223193294
A1_world_pairwise,reverse,20,HCC_PA0.nii.gz,full_volume,1378655,428750,22301218,22897,0.8592542685988002,0.7627814463277461,0.9836631106088108,0.7532390829491526
A1_world_pairwise,reverse,20,HEM_PA24.nii.gz,full_volume,288466,45893,4186802,11389,0.909680328721851,0.8627433387466765,0.9620183088492772,0.8343244212547867
A1_world_pairwise,reverse,20,HEM_PA34.nii.gz,full_volume,342343,51686,5686414,5357,0.9230945534015793,0.8688269137550789,0.9845930399769917,0.8571732609555668
A1_world_pairwise,reverse,20,HEM_PA56.nii.gz,full_volume,375498,18684,3655937,7673,0.9660939110031093,0.9526005753687383,0.9799749981078943,0.9344116658993916
A1_world_pairwise,reverse,20,HEM_PA66.nii.gz,full_volume,230611,11977,3307983,5322,0.9638490264795067,0.9506282256335845,0.9774427485769265,0.9302206445887621
A1_world_pairwise,reverse,20,ICC_PA18.nii.gz,full_volume,958003,241817,18554543,41965,0.8709957504995935,0.7984556016735844,0.9580336570770265,0.7714725173842493
A1_world_pairwise,reverse,20,MET_PA19.nii.gz,full_volume,222443,35646,5004599,12320,0.9026766656115832,0.8618848536745076,0.9475215430029434,0.8226168507704995
A1_world_pairwise,reverse,20,MET_PA25.nii.gz,full_volume,213142,60220,5051823,4543,0.8681124210106161,0.7797060308309128,0.9791303948365758,0.7669599323509833
A2_joint_pairwise,forward,4,CYST_PA37.nii.gz,full_volume,234844,39576,5443445,17502,0.8916444873055588,0.8557831061875957,0.9306428475188828,0.8044751680243353
A2_joint_pairwise,forward,4,CYST_PA38.nii.gz,full_volume,222925,6252,3616630,13114,0.9583720250378319,0.9727197755446664,0.9444413846864289,0.9200713191988147
A2_joint_pairwise,forward,4,CYST_PA53.nii.gz,full_volume,375015,24246,2969600,9319,0.9571653724181497,0.9392728065100273,0.9757528607929561,0.9178496255323315
A2_joint_pairwise,forward,4,CYST_PA54.nii.gz,full_volume,218748,13867,3535011,8438,0.9514898836670647,0.9403864755067386,0.9628586268520067,0.9074684820350711
A2_joint_pairwise,forward,4,CYST_PA74.nii.gz,full_volume,260272,24836,5010729,11283,0.9351151414769798,0.9128891507779509,0.9584504059951022,0.8781373253573826
A2_joint_pairwise,forward,4,FNH_PA10.nii.gz,full_volume,967637,76253,18450103,38116,0.9442005266282958,0.9269530314496738,0.9621020270384478,0.894299107398665
A2_joint_pairwise,forward,4,FNH_PA32.nii.gz,full_volume,263232,13767,4007725,18586,0.9421044814313093,0.950299459564836,0.9340496348707322,0.8905458666711775
A2_joint_pairwise,forward,4,HCC_10081574_20140213.nii.gz,full_volume,251042,55845,4015181,9532,0.8847903203920622,0.8180274824283857,0.9634192206436559,0.7933847208922347
A2_joint_pairwise,forward,4,HCC_10142924_20170911.nii.gz,full_volume,182828,33485,3198074,29242,0.8535726207622618,0.8452011668276987,0.8621115669354459,0.7445501007920833
A2_joint_pairwise,forward,4,HCC_10147777_20171222.nii.gz,full_volume,233604,69912,3162078,15778,0.8450166215106584,0.7696595896097734,0.9367316005164767,0.7316266512994294
A2_joint_pairwise,forward,4,HCC_PA0.nii.gz,full_volume,1369913,304219,22425749,31639,0.8908021760362899,0.8182825488073819,0.9774257394659635,0.80310487163869
A2_joint_pairwise,forward,4,HEM_PA24.nii.gz,full_volume,280868,34062,4198633,18987,0.9137112974454484,0.8918426316959325,0.9366793950409364,0.8411311793050369
A2_joint_pairwise,forward,4,HEM_PA34.nii.gz,full_volume,336785,36273,5701827,10915,0.9345300364338655,0.9027684703182883,0.9686079953983319,0.8771059423449045
A2_joint_pairwise,forward,4,HEM_PA56.nii.gz,full_volume,372400,14506,3660115,10771,0.9671760096717601,0.9625076892061638,0.9718898350866846,0.9364383658094383
A2_joint_pairwise,forward,4,HEM_PA66.nii.gz,full_volume,227931,9543,3310417,8002,0.9629388665566838,0.959814548118952,0.9660835915281033,0.9285266176734182
A2_joint_pairwise,forward,4,ICC_PA18.nii.gz,full_volume,943412,170360,18626000,56556,0.8926471562254582,0.8470423030925539,0.9434421901500848,0.8061090566063531
A2_joint_pairwise,forward,4,MET_PA19.nii.gz,full_volume,214450,20617,5019628,20313,0.9128833833514249,0.912293090905997,0.9134744401800965,0.8397290312475527
A2_joint_pairwise,forward,4,MET_PA25.nii.gz,full_volume,210166,44412,5067631,7519,0.8900379661332775,0.825546590828744,0.9654592645336151,0.8018634322407353
A2_joint_pairwise,forward,8,CYST_PA37.nii.gz,full_volume,235997,41635,5441386,16349,0.8905916849378653,0.8500352985246658,0.9352119708653991,0.8027627635799592
A2_joint_pairwise,forward,8,CYST_PA38.nii.gz,full_volume,223376,6535,3616347,12663,0.9587981543084022,0.9715759576531788,0.9463520858841123,0.9208571405014552
A2_joint_pairwise,forward,8,CYST_PA53.nii.gz,full_volume,375342,25239,2968607,8992,0.9563889083531337,0.9369940161914819,0.9766036832546691,0.9164227134112845
A2_joint_pairwise,forward,8,CYST_PA54.nii.gz,full_volume,219130,14425,3534453,8056,0.9512068602533744,0.9382372460448288,0.9645400684901358,0.9069537396890043
A2_joint_pairwise,forward,8,CYST_PA74.nii.gz,full_volume,261061,26135,5009430,10494,0.9344448600539418,0.9089994289614062,0.9613558947542855,0.8769558937149383
A2_joint_pairwise,forward,8,FNH_PA10.nii.gz,full_volume,968858,80618,18445738,36895,0.9428224300065832,0.9231826168487893,0.9633160428057386,0.8918297708609674
A2_joint_pairwise,forward,8,FNH_PA32.nii.gz,full_volume,263736,14198,4007294,18082,0.9423316039960554,0.9489159296811474,0.9358380231213053,0.8909518404410572
A2_joint_pairwise,forward,8,HCC_10081574_20140213.nii.gz,full_volume,251614,58606,4012420,8960,0.8816280479472454,0.8110824576107278,0.9656143744195507,0.7883138041230654
A2_joint_pairwise,forward,8,HCC_10142924_20170911.nii.gz,full_volume,184319,34758,3196801,27751,0.8550169663710985,0.8413434545844611,0.869142264346678,0.7467507738182054
A2_joint_pairwise,forward,8,HCC_10147777_20171222.nii.gz,full_volume,234529,71903,3160087,14853,0.8439118122249529,0.7653541405597326,0.9404407695824077,0.7299718318626764
A2_joint_pairwise,forward,8,HCC_PA0.nii.gz,full_volume,1371081,318827,22411141,30471,0.8870119619855991,0.8113346998771531,0.978259101339087,0.7969645060768586
A2_joint_pairwise,forward,8,HEM_PA24.nii.gz,full_volume,281879,35365,4197330,17976,0.9135616813509664,0.8885242904515137,0.9400510246619199,0.8408776325994869
A2_joint_pairwise,forward,8,HEM_PA34.nii.gz,full_volume,337870,38218,5699882,9830,0.9336159206839572,0.8983801663440472,0.9717285015818234,0.8754968672101328
A2_joint_pairwise,forward,8,HEM_PA56.nii.gz,full_volume,372905,15001,3659620,10266,0.9672315475626948,0.9613282599392636,0.9732077845139637,0.936542499221442
A2_joint_pairwise,forward,8,HEM_PA66.nii.gz,full_volume,228331,9824,3310136,7602,0.9632431109836148,0.9587495538619807,0.9677789881025546,0.9290925589098175
A2_joint_pairwise,forward,8,ICC_PA18.nii.gz,full_volume,945483,176887,18619473,54485,0.8909824919499156,0.842398674233987,0.9455132564242056,0.8033980396905311
A2_joint_pairwise,forward,8,MET_PA19.nii.gz,full_volume,215765,22301,5017944,18998,0.9126555266280199,0.9063242966236253,0.9190758339261298,0.8393435097874459
A2_joint_pairwise,forward,8,MET_PA25.nii.gz,full_volume,210623,46186,5065857,7062,0.8877794029007743,0.8201542780821545,0.967558628293176,0.7982044256473807
A2_joint_pairwise,forward,12,CYST_PA37.nii.gz,full_volume,237657,45121,5437900,14689,0.8882315126961228,0.8404366676332671,0.9417902403842343,0.7989356802603313
A2_joint_pairwise,forward,12,CYST_PA38.nii.gz,full_volume,224031,7050,3615832,12008,0.9592010618256551,0.9694912173653394,0.9491270510381759,0.9216007305966127
A2_joint_pairwise,forward,12,CYST_PA53.nii.gz,full_volume,375871,26778,2967068,8463,0.9552201254664967,0.9334954265377537,0.9779800902340152,0.9142788339917103
A2_joint_pairwise,forward,12,CYST_PA54.nii.gz,full_volume,219681,15272,3533606,7505,0.9507139626822233,0.9349997659106289,0.9669653939943482,0.9060579564295672
A2_joint_pairwise,forward,12,CYST_PA74.nii.gz,full_volume,262166,28313,5007252,9389,0.9329186490497016,0.9025299591364608,0.9654250520152455,0.8742713460589326
A2_joint_pairwise,forward,12,FNH_PA10.nii.gz,full_volume,970636,87411,18438945,35117,0.9406299059986433,0.9173845774337057,0.9650838724816133,0.8879143477099501
A2_joint_pairwise,forward,12,FNH_PA32.nii.gz,full_volume,264466,15157,4006335,17352,0.9420972105706565,0.94579487381224,0.9384283473731273,0.8905328731374695
A2_joint_pairwise,forward,12,HCC_10081574_20140213.nii.gz,full_volume,252435,62884,4008142,8139,0.8766732709027545,0.8005702161937593,0.9687651108706165,0.7804258976435889
A2_joint_pairwise,forward,12,HCC_10142924_20170911.nii.gz,full_volume,186365,36788,3194771,25705,0.856411540750374,0.8351444972731713,0.8787900221624935,0.7488808878959086
A2_joint_pairwise,forward,12,HCC_10147777_20171222.nii.gz,full_volume,235811,75063,3156927,13571,0.8417973212245831,0.7585420459736099,0.9455814774121629,0.7268134814837646
A2_joint_pairwise,forward,12,HCC_PA0.nii.gz,full_volume,1372879,341838,22388130,28673,0.8811042949116396,0.8006446544823431,0.979541964907474,0.7874766976981628
A2_joint_pairwise,forward,12,HEM_PA24.nii.gz,full_volume,283426,37526,4195169,16429,0.9130889310204299,0.8830790897081183,0.9452101849227127,0.8400769456489844
A2_joint_pairwise,forward,12,HEM_PA34.nii.gz,full_volume,339363,41210,5696890,8337,0.9319664466484409,0.891715912584445,0.9760224331320103,0.8726003445527243
A2_joint_pairwise,forward,12,HEM_PA56.nii.gz,full_volume,373596,15747,3658874,9575,0.9672213060216385,0.959554942557077,0.9750111568986171,0.9365232955143664
A2_joint_pairwise,forward,12,HEM_PA66.nii.gz,full_volume,228940,10335,3309625,6993,0.9635359674079561,0.9568070212099049,0.9703602293871565,0.929637630548833
A2_joint_pairwise,forward,12,ICC_PA18.nii.gz,full_volume,948561,188633,18607727,51407,0.8876828242313872,0.8341241687873837,0.9485913549233576,0.7980482937503839
A2_joint_pairwise,forward,12,MET_PA19.nii.gz,full_volume,217685,24666,5015579,17078,0.9125072833746233,0.8982220003218473,0.9272542947568398,0.8390927768291132
A2_joint_pairwise,forward,12,MET_PA25.nii.gz,full_volume,211284,49139,5062904,6401,0.8838337781421771,0.8113108289206407,0.9705951259847946,0.7918478097922226
A2_joint_pairwise,forward,16,CYST_PA37.nii.gz,full_volume,239723,50127,5432894,12623,0.8842669440571306,0.8270588235294117,0.9499774119661101,0.7925434666895889
A2_joint_pairwise,forward,16,CYST_PA38.nii.gz,full_volume,224866,7774,3615108,11173,0.9595736100828072,0.9665835625859698,0.9526646020361043,0.9222888033041716
A2_joint_pairwise,forward,16,CYST_PA53.nii.gz,full_volume,376498,29102,2964744,7836,0.9532391313704689,0.9282495069033531,0.97961148376152,0.9106560628489053
A2_joint_pairwise,forward,16,CYST_PA54.nii.gz,full_volume,220419,16659,3532219,6767,0.9495416401013217,0.9297319869410068,0.9702138335989013,0.9039307756976768
A2_joint_pairwise,forward,16,CYST_PA74.nii.gz,full_volume,263491,31608,5003957,8064,0.9299890232840499,0.8928901826166812,0.9703043582331388,0.8691397037237394
A2_joint_pairwise,forward,16,FNH_PA10.nii.gz,full_volume,972991,98168,18428188,32762,0.9369592934125278,0.9083534750676604,0.9674254016642257,0.8813954984097594
A2_joint_pairwise,forward,16,FNH_PA32.nii.gz,full_volume,265444,16613,4004879,16374,0.9414994457991576,0.9411005576886942,0.9418986721926917,0.8894652365203347
A2_joint_pairwise,forward,16,HCC_10081574_20140213.nii.gz,full_volume,253515,69227,4001799,7059,0.8692201139691008,0.7855035911037299,0.972909806811117,0.7686908165833336
A2_joint_pairwise,forward,16,HCC_10142924_20170911.nii.gz,full_volume,189231,39982,3191577,22839,0.8576401085018004,0.8255683578156562,0.8923044277832791,0.7507617475758971
A2_joint_pairwise,forward,16,HCC_10147777_20171222.nii.gz,full_volume,237408,79739,3152251,11974,0.8381142006852252,0.7485740051143476,0.9519853076805864,0.7213395681223623
A2_joint_pairwise,forward,16,HCC_PA0.nii.gz,full_volume,1375210,375657,22354311,26342,0.8724791977208614,0.785445153743831,0.9812051211799491,0.7738031936592714
A2_joint_pairwise,forward,16,HEM_PA24.nii.gz,full_volume,285571,40665,4192030,14284,0.9122348029280088,0.8753509729153128,0.9523636424271731,0.8386320920944438
A2_joint_pairwise,forward,16,HEM_PA34.nii.gz,full_volume,340824,45417,5692683,6876,0.9287504036427996,0.8824127940845223,0.9802243313201036,0.8669785331084638
A2_joint_pairwise,forward,16,HEM_PA56.nii.gz,full_volume,374418,16908,3657713,8753,0.9668675282150867,0.9567930574508211,0.9771564131941092,0.9358601676168956
A2_joint_pairwise,forward,16,HEM_PA66.nii.gz,full_volume,229722,11055,3308905,6211,0.9637809150217113,0.9540861461019948,0.9736747296902086,0.930093769737801
A2_joint_pairwise,forward,16,ICC_PA18.nii.gz,full_volume,952540,208555,18587805,47428,0.8815476457650703,0.8203807612641515,0.9525704822554322,0.7881852476121679
A2_joint_pairwise,forward,16,MET_PA19.nii.gz,full_volume,219970,28653,5011592,14793,0.9101215177932336,0.884753220739835,0.9369875150683881,0.8350669663194339
A2_joint_pairwise,forward,16,MET_PA25.nii.gz,full_volume,212110,53515,5058528,5575,0.8777389253274296,0.7985317647058824,0.9743895996508717,0.7821165191740413
A2_joint_pairwise,forward,20,CYST_PA37.nii.gz,full_volume,241866,56989,5426032,10480,0.8775963759136867,0.8093088621572334,0.9584697201461485,0.7818901837813373
A2_joint_pairwise,forward,20,CYST_PA38.nii.gz,full_volume,225912,8765,3614117,10127,0.959865396544838,0.9626507923656771,0.9570960731065629,0.9228280583650594
A2_joint_pairwise,forward,20,CYST_PA53.nii.gz,full_volume,377273,32467,2961379,7061,0.9502212640131776,0.9207619466002831,0.9816279590148153,0.9051633753277943
A2_joint_pairwise,forward,20,CYST_PA54.nii.gz,full_volume,221315,18569,3530309,5871,0.9476737962189822,0.9225917526804622,0.9741577385930471,0.9005513621289496
A2_joint_pairwise,forward,20,CYST_PA74.nii.gz,full_volume,264934,35878,4999687,6621,0.9257486892151364,0.8807294921745144,0.975618198891569,0.861761749714572
A2_joint_pairwise,forward,20,FNH_PA10.nii.gz,full_volume,975798,114009,18412347,29955,0.9313004638378286,0.8953860637709246,0.9702163453651145,0.8714333938819142
A2_joint_pairwise,forward,20,FNH_PA32.nii.gz,full_volume,266668,18408,4003084,15150,0.9408037481433918,0.9354277455836338,0.9462419008012263,0.8882242044326607
A2_joint_pairwise,forward,20,HCC_10081574_20140213.nii.gz,full_volume,254664,77541,3993485,5910,0.8592207213818304,0.7665868966451438,0.9773193027700384,0.7531875249545273
A2_joint_pairwise,forward,20,HCC_10142924_20170911.nii.gz,full_volume,192661,44565,3186994,19409,0.8576127986895054,0.8121411649650544,0.9084783326260197,0.7507198940128977
A2_joint_pairwise,forward,20,HCC_10147777_20171222.nii.gz,full_volume,239304,86195,3145795,10078,0.8325340374790609,0.7351911987440821,0.959588101787619,0.7131120428396464
A2_joint_pairwise,forward,20,HCC_PA0.nii.gz,full_volume,1377775,421482,22308486,23777,0.8608917308093048,0.7657466387514402,0.9830352352249506,0.7557593550092867
A2_joint_pairwise,forward,20,HEM_PA24.nii.gz,full_volume,288171,45197,4187498,11684,0.9101722457965046,0.8644230999976003,0.9610345000083373,0.8351523828292547
A2_joint_pairwise,forward,20,HEM_PA34.nii.gz,full_volume,342177,51029,5687071,5523,0.9236718288149913,0.8702232417613159,0.9841156169111303,0.8581693330557848
A2_joint_pairwise,forward,20,HEM_PA56.nii.gz,full_volume,375417,18502,3656119,7754,0.9662124078292089,0.9530309530639548,0.9797636042393605,0.9346333958219746
A2_joint_pairwise,forward,20,HEM_PA66.nii.gz,full_volume,230653,12052,3307908,5280,0.9637889177206992,0.9503430090026987,0.9776207652172438,0.9301086759279795
A2_joint_pairwise,forward,20,ICC_PA18.nii.gz,full_volume,956927,238272,18558088,43041,0.8718489299447377,0.8006424034826,0.9569576226439246,0.7728122173407417
A2_joint_pairwise,forward,20,MET_PA19.nii.gz,full_volume,222333,35005,5005240,12430,0.9036071863296355,0.8639726740706775,0.947052985351184,0.8241637258681533
A2_joint_pairwise,forward,20,MET_PA25.nii.gz,full_volume,213030,59665,5052378,4655,0.8688364125780007,0.7812024422890042,0.9786158899327009,0.7680908599242834
A2_joint_pairwise,reverse,20,CYST_PA37.nii.gz,full_volume,242080,58177,5424844,10266,0.8761443567986421,0.8062426521280104,0.9593177621202634,0.7795879854310309
A2_joint_pairwise,reverse,20,CYST_PA38.nii.gz,full_volume,226022,8876,3614006,10017,0.959882107373173,0.9622133862357278,0.9575620977889248,0.9228589510646551
A2_joint_pairwise,reverse,20,CYST_PA53.nii.gz,full_volume,377370,33025,2960821,6964,0.949682218718582,0.919528746695257,0.9818803436594212,0.9041856051984023
A2_joint_pairwise,reverse,20,CYST_PA54.nii.gz,full_volume,221391,18780,3530098,5795,0.9474170708901333,0.9218057134291817,0.9744922662488006,0.9000878170153599
A2_joint_pairwise,reverse,20,CYST_PA74.nii.gz,full_volume,265132,36560,4999005,6423,0.9250183603228626,0.8788168065444227,0.9763473329528088,0.8604968923940737
A2_joint_pairwise,reverse,20,FNH_PA10.nii.gz,full_volume,976157,117101,18409255,29596,0.9301113714982914,0.8928880465544272,0.9705732918519756,0.8693534511165298
A2_joint_pairwise,reverse,20,FNH_PA32.nii.gz,full_volume,266828,18644,4002848,14990,0.9407111001427841,0.9346906176437619,0.9468096431029955,0.8880590557208565
A2_joint_pairwise,reverse,20,HCC_10081574_20140213.nii.gz,full_volume,254817,79108,3991918,5757,0.8572495496207732,0.763096503705922,0.9779064680282761,0.7501633881100559
A2_joint_pairwise,reverse,20,HCC_10142924_20170911.nii.gz,full_volume,193316,45327,3186232,18754,0.8578230492575097,0.8100635677560205,0.9115669354458433,0.751042164438591
A2_joint_pairwise,reverse,20,HCC_10147777_20171222.nii.gz,full_volume,239576,87202,3144788,9806,0.8316301027492363,0.7331460502236993,0.9606787979886279,0.7117866565255627
A2_joint_pairwise,reverse,20,HCC_PA0.nii.gz,full_volume,1378208,433070,22296898,23344,0.857940196026556,0.7609036271626994,0.9833441784536,0.7512217775650788
A2_joint_pairwise,reverse,20,HEM_PA24.nii.gz,full_volume,288507,46030,4186665,11348,0.9095543449476033,0.862406848868735,0.9621550416034417,0.8341124940370355
A2_joint_pairwise,reverse,20,HEM_PA34.nii.gz,full_volume,342350,52066,5686034,5350,0.9226320413520258,0.867992170703014,0.9846131722749497,0.8563759799482697
A2_joint_pairwise,reverse,20,HEM_PA56.nii.gz,full_volume,375528,18701,3655920,7643,0.9661126833033188,0.9525631041856383,0.9800532921332773,0.934446789027352
A2_joint_pairwise,reverse,20,HEM_PA66.nii.gz,full_volume,230732,12141,3307819,5201,0.9637807379189066,0.9500109110522783,0.977955606040698,0.9300934398606867
A2_joint_pairwise,reverse,20,ICC_PA18.nii.gz,full_volume,957760,245448,18550912,42208,0.86943576001191,0.7960053457091376,0.9577906493007776,0.7690281801422175
A2_joint_pairwise,reverse,20,MET_PA19.nii.gz,full_volume,222599,36192,5004053,12164,0.9020249050762429,0.8601496960868036,0.9481860429454386,0.8215349412264029
A2_joint_pairwise,reverse,20,MET_PA25.nii.gz,full_volume,213143,60578,5051465,4542,0.8674822855235793,0.7786870572590339,0.9791349886303604,0.7659767917401883
