case,patch_index,patch_kind,method,scope,region,voxel_count,reliability_mean
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,overall,TP,106912,0.07177194883498879
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,overall,FP,6901,0.004481519776623312
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,overall,FN,9853,0.00503122500449912
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,overall,TN,6954222,0.5077763918157162
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,foreground,TP,106912,0.07177194883498879
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,foreground,FP,0,
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,foreground,FN,9853,0.00503122500449912
HCC_10020116_20180118.nii.gz,1,context,imagined_blur,foreground,TN,0,
HCC_10020116_20180118.nii.gz,2,foreground,confidence,overall,TP,191780,0.09063569200763333
HCC_10020116_20180118.nii.gz,2,foreground,confidence,overall,FP,15514,0.008515000666392958
HCC_10020116_20180118.nii.gz,2,foreground,confidence,overall,FN,18310,0.010409182420376374
HCC_10020116_20180118.nii.gz,2,foreground,confidence,overall,TN,6852284,0.5138782477707151
HCC_10020116_20180118.nii.gz,2,foreground,confidence,foreground,TP,191780,0.09063569200763333
HCC_10020116_20180118.nii.gz,2,foreground,confidence,foreground,FP,0,
HCC_10020116_20180118.nii.gz,2,foreground,confidence,foreground,FN,18310,0.010409182420376374
HCC_10020116_20180118.nii.gz,2,foreground,confidence,foreground,TN,0,
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,overall,TP,191780,0.05687063212550859
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,overall,FP,15514,0.012472804592060523
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,overall,FN,18310,0.01985008517033021
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,overall,TN,6852284,0.5147889221348259
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,foreground,TP,191780,0.05687063212550859
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,foreground,FP,0,
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,foreground,FN,18310,0.01985008517033021
HCC_10020116_20180118.nii.gz,2,foreground,real_blur,foreground,TN,0,
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,overall,TP,191780,0.12757234743494525
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,overall,FP,15514,0.02128186082738537
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,overall,FN,18310,0.010980280382525133
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,overall,TN,6852284,0.5128138956966831
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,foreground,TP,191780,0.12757234743494525
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,foreground,FP,0,
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,foreground,FN,18310,0.010980280382525133
HCC_10020116_20180118.nii.gz,2,foreground,imagined_blur,foreground,TN,0,
HCC_10020116_20180118.nii.gz,3,foreground,confidence,overall,TP,172042,0.1130216931800101
HCC_10020116_20180118.nii.gz,3,foreground,confidence,overall,FP,12581,0.007026262138552961
HCC_10020116_20180118.nii.gz,3,foreground,confidence,overall,FN,15331,0.009351545085252298
HCC_10020116_20180118.nii.gz,3,foreground,confidence,overall,TN,6877934,0.5116752004634827
HCC_10020116_20180118.nii.gz,3,foreground,confidence,foreground,TP,172042,0.1130216931800101
HCC_10020116_20180118.nii.gz,3,foreground,confidence,foreground,FP,0,
HCC_10020116_20180118.nii.gz,3,foreground,confidence,foreground,FN,15331,0.009351545085252298
HCC_10020116_20180118.nii.gz,3,foreground,confidence,foreground,TN,0,
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,overall,TP,172042,0.05349276462959745
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,overall,FP,12581,0.016567557308710054
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,overall,FN,15331,0.017225028837771418
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,overall,TN,6877934,0.513129085850447
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,foreground,TP,172042,0.05349276462959745
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,foreground,FP,0,
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,foreground,FN,15331,0.017225028837771418
HCC_10020116_20180118.nii.gz,3,foreground,real_blur,foreground,TN,0,
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,overall,TP,172042,0.17236592195659334
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,overall,FP,12581,0.012930491743610049
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,overall,FN,15331,0.00856803460920808
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,overall,TN,6877934,0.5101815855997963
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,foreground,TP,172042,0.17236592195659334
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,foreground,FP,0,
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,foreground,FN,15331,0.00856803460920808
HCC_10020116_20180118.nii.gz,3,foreground,imagined_blur,foreground,TN,0,
