case,patch_index,patch_kind,method,scope,voxel_count,pseudo_accuracy,reliability_mean,auroc,auprc,spearman
HEM_PA81.nii.gz,3,foreground,real_blur_world_stability,overall,7077888,0.9927402072482638,0.49999992951971023,0.9856019880067965,0.9998403082765895,0.14280767229256627
HEM_PA81.nii.gz,3,foreground,real_blur_world_stability,foreground,307059,0.8678853249701197,0.09449178790210984,0.8507270499352613,0.9721235408837448,0.4118022586807234
HEM_PA81.nii.gz,3,foreground,real_blur_world_stability,background,6770829,0.9984024112852355,0.5183898378244332,0.9851986889441693,0.9999287014293696,0.0671268048844572
HEM_PA81.nii.gz,3,foreground,real_pairwise_world_stability,overall,7077888,0.9927402072482638,0.4999999292592326,0.9896099199159384,0.9999183068765652,0.14398626006873194
HEM_PA81.nii.gz,3,foreground,real_pairwise_world_stability,foreground,307059,0.8678853249701197,0.04824368875686281,0.8673195165292409,0.9756601598235501,0.43106131259643893
HEM_PA81.nii.gz,3,foreground,real_pairwise_world_stability,background,6770829,0.9984024112852355,0.5204872018594441,0.9926041139155217,0.9999832231993664,0.06815132044777902
HEM_PA81.nii.gz,3,foreground,real_gamma_joint_product,overall,7077888,0.9927402072482638,0.31874062033692246,0.9918758069549247,0.9999396774781922,0.14465327000174422
HEM_PA81.nii.gz,3,foreground,real_gamma_joint_product,foreground,307059,0.8678853249701197,0.01565111692185538,0.8703726504434246,0.9757986406645935,0.43462595016973876
HEM_PA81.nii.gz,3,foreground,real_gamma_joint_product,background,6770829,0.9984024112852355,0.3324858145855333,0.994623642530587,0.9999910550430307,0.06843104798338569
HEM_PA81.nii.gz,3,foreground,real_blur_joint_product,overall,7077888,0.9927402072482638,0.3219164556527221,0.9911271589513578,0.9999344004799212,0.1444323873091405
HEM_PA81.nii.gz,3,foreground,real_blur_joint_product,foreground,307059,0.8678853249701197,0.00522752418070499,0.8642204016631114,0.9753554649955429,0.4272432544913217
HEM_PA81.nii.gz,3,foreground,real_blur_joint_product,background,6770829,0.9984024112852355,0.33627838778966807,0.9951547590199031,0.9999921195974389,0.06850416770009751
HEM_PA81.nii.gz,3,foreground,real_pairwise_joint_product,overall,7077888,0.9927402072482638,0.3241133410647408,0.991871037856282,0.9999401157986753,0.14465114866912424
HEM_PA81.nii.gz,3,foreground,real_pairwise_joint_product,foreground,307059,0.8678853249701197,0.0031648519257193148,0.8696024875821359,0.976241093430118,0.43355467525498237
HEM_PA81.nii.gz,3,foreground,real_pairwise_joint_product,background,6770829,0.9984024112852355,0.3386684453402348,0.9961796143179368,0.9999938527187039,0.06864595482102455
HEM_PA89.nii.gz,0,context,confidence_rank,overall,7077888,0.9944575274432147,0.5000000686456311,0.7490622516747457,0.9971890800565746,0.099421498369648
HEM_PA89.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,confidence_rank,background,7077888,0.9944575274432147,0.5000000686456311,0.7490622516747457,0.9971890800565746,0.099421498369648
HEM_PA89.nii.gz,0,context,real_gamma_world_stability,overall,7077888,0.9944575274432147,0.4999999201857766,0.7067938540198593,0.996732862188181,0.09239766604006958
HEM_PA89.nii.gz,0,context,real_gamma_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_gamma_world_stability,background,7077888,0.9944575274432147,0.4999999201857766,0.7067938540198593,0.996732862188181,0.09239766604006958
HEM_PA89.nii.gz,0,context,real_blur_world_stability,overall,7077888,0.9944575274432147,0.4999999310686302,0.9310894208487204,0.9991291437565522,0.11439187084605024
HEM_PA89.nii.gz,0,context,real_blur_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_blur_world_stability,background,7077888,0.9944575274432147,0.4999999310686302,0.9310894208487204,0.9991291437565522,0.11439187084605024
HEM_PA89.nii.gz,0,context,real_pairwise_world_stability,overall,7077888,0.9944575274432147,0.4999999274637806,0.9394706531001888,0.9992370122567699,0.11656155607847464
HEM_PA89.nii.gz,0,context,real_pairwise_world_stability,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_pairwise_world_stability,background,7077888,0.9944575274432147,0.4999999274637806,0.9394706531001888,0.9992370122567699,0.11656155607847464
HEM_PA89.nii.gz,0,context,real_gamma_joint_product,overall,7077888,0.9944575274432147,0.27029443017487875,0.7448536329422435,0.9971494216859051,0.09143015260308635
HEM_PA89.nii.gz,0,context,real_gamma_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_gamma_joint_product,background,7077888,0.9944575274432147,0.27029443017487875,0.7448536329422435,0.9971494216859051,0.09143015260308635
HEM_PA89.nii.gz,0,context,real_blur_joint_product,overall,7077888,0.9944575274432147,0.27943841277714915,0.9251615719611055,0.9991665921883773,0.1126717583908421
HEM_PA89.nii.gz,0,context,real_blur_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_blur_joint_product,background,7077888,0.9944575274432147,0.27943841277714915,0.9251615719611055,0.9991665921883773,0.1126717583908421
HEM_PA89.nii.gz,0,context,real_pairwise_joint_product,overall,7077888,0.9944575274432147,0.2799841984235951,0.9250570150360669,0.9991656111798146,0.11263462085930909
HEM_PA89.nii.gz,0,context,real_pairwise_joint_product,foreground,0,,,,,
HEM_PA89.nii.gz,0,context,real_pairwise_joint_product,background,7077888,0.9944575274432147,0.2799841984235951,0.9250570150360669,0.9991656111798146,0.11263462085930909
HEM_PA89.nii.gz,1,context,confidence_rank,overall,7077888,0.9907958419234665,0.5000000698867747,0.9891422380580657,0.9998887542751254,0.16181745033586617
HEM_PA89.nii.gz,1,context,confidence_rank,foreground,186421,0.7957740812462115,0.08987795714165858,0.7079285803495434,0.906652853239987,0.29060967567512874
HEM_PA89.nii.gz,1,context,confidence_rank,background,6891467,0.9960713734825981,0.5110942787656763,0.9949965397313012,0.9999704240827841,0.10726894289831596
HEM_PA89.nii.gz,1,context,real_gamma_world_stability,overall,7077888,0.9907958419234665,0.49999992976864227,0.9729197653850958,0.9993908603867139,0.15663397367361043
HEM_PA89.nii.gz,1,context,real_gamma_world_stability,foreground,186421,0.7957740812462115,0.182929238165023,0.7425024383142125,0.9174581776755072,0.3398742502744086
HEM_PA89.nii.gz,1,context,real_gamma_world_stability,background,6891467,0.9960713734825981,0.5085770056509528,0.9564347330029495,0.9994739064735905,0.09903280823914443
HEM_PA89.nii.gz,1,context,real_blur_world_stability,overall,7077888,0.9907958419234665,0.49999992939793897,0.9784437891411566,0.9996667943986006,0.15827893140379767
HEM_PA89.nii.gz,1,context,real_blur_world_stability,foreground,186421,0.7957740812462115,0.03229592209278058,0.5686835635041826,0.8203444629822492,0.09591993105840657
HEM_PA89.nii.gz,1,context,real_blur_world_stability,background,6891467,0.9960713734825981,0.5126517854898037,0.9829244860820046,0.9998053075389942,0.10465362962717266
HEM_PA89.nii.gz,1,context,real_pairwise_world_stability,overall,7077888,0.9907958419234665,0.49999992983728386,0.9834380696364957,0.9998082994765357,0.15992800606066573
HEM_PA89.nii.gz,1,context,real_pairwise_world_stability,foreground,186421,0.7957740812462115,0.027163480604280216,0.6192427528459348,0.8416614107655993,0.16652642834435022
HEM_PA89.nii.gz,1,context,real_pairwise_world_stability,background,6891467,0.9960713734825981,0.5127906235607633,0.9902702945482182,0.999924325387816,0.1062432812168228
HEM_PA89.nii.gz,1,context,real_gamma_joint_product,overall,7077888,0.9907958419234665,0.3143803881173793,0.9873226124569309,0.9998694955187563,0.16121160403794974
HEM_PA89.nii.gz,1,context,real_gamma_joint_product,foreground,186421,0.7957740812462115,0.05928968288563438,0.7371624557194019,0.9167117026167488,0.3313000432743389
HEM_PA89.nii.gz,1,context,real_gamma_joint_product,background,6891467,0.9960713734825981,0.3212808440522343,0.9894427514062227,0.9999463293003563,0.10606271830555886
HEM_PA89.nii.gz,1,context,real_blur_joint_product,overall,7077888,0.9907958419234665,0.308813130187136,0.9864121185710482,0.9998725536714721,0.1609086683296207
HEM_PA89.nii.gz,1,context,real_blur_joint_product,foreground,186421,0.7957740812462115,0.003397391515094668,0.6532990278722226,0.877234572806953,0.21408223176076427
HEM_PA89.nii.gz,1,context,real_blur_joint_product,background,6891467,0.9960713734825981,0.31707492806253473,0.993236320749082,0.9999728818096553,0.10688373181533278
HEM_PA89.nii.gz,1,context,real_pairwise_joint_product,overall,7077888,0.9907958419234665,0.3153425179703047,0.9874149321560031,0.9998822387305983,0.16124040535033723
HEM_PA89.nii.gz,1,context,real_pairwise_joint_product,foreground,186421,0.7957740812462115,0.0034070473957606125,0.6714565700386068,0.8852030645152316,0.23943925406710231
HEM_PA89.nii.gz,1,context,real_pairwise_joint_product,background,6891467,0.9960713734825981,0.32378068104356283,0.9942071717262901,0.9999769312737325,0.1070941133556049
HEM_PA89.nii.gz,2,foreground,confidence_rank,overall,7077888,0.9843622843424479,0.5000000718626975,0.9819436342245486,0.9997104070579566,0.20713753805557683
HEM_PA89.nii.gz,2,foreground,confidence_rank,foreground,289175,0.715092936802974,0.04619916389993454,0.5623112686707044,0.7498401310995286,0.0974321866706487
HEM_PA89.nii.gz,2,foreground,confidence_rank,background,6788713,0.9958321997114917,0.5193303746108225,0.9962697290325847,0.9999843633979846,0.1107550581650409
HEM_PA89.nii.gz,2,foreground,real_gamma_world_stability,overall,7077888,0.9843622843424479,0.4999999292266761,0.9818861990404769,0.9994822667418937,0.2071166725554847
HEM_PA89.nii.gz,2,foreground,real_gamma_world_stability,foreground,289175,0.715092936802974,0.08126311286210787,0.7518570136187754,0.8667738660916553,0.39391460416612584
HEM_PA89.nii.gz,2,foreground,real_gamma_world_stability,background,6788713,0.9958321997114917,0.51783662653178,0.9784069838375151,0.999689180409332,0.10677052335393304
HEM_PA89.nii.gz,2,foreground,real_blur_world_stability,overall,7077888,0.9843622843424479,0.49999992936605614,0.9728014981964992,0.9994334006580492,0.2032048134288457
HEM_PA89.nii.gz,2,foreground,real_blur_world_stability,foreground,289175,0.715092936802974,0.05042548203886746,0.6745445504632505,0.7966206018506126,0.2729251271651195
HEM_PA89.nii.gz,2,foreground,real_blur_world_stability,background,6788713,0.9958321997114917,0.5191501999410296,0.9845526454281066,0.9998497364352108,0.1081380539803583
HEM_PA89.nii.gz,2,foreground,real_pairwise_world_stability,overall,7077888,0.9843622843424479,0.4999999300109721,0.9813096522149662,0.9996903822483877,0.20686141345398568
HEM_PA89.nii.gz,2,foreground,real_pairwise_world_stability,foreground,289175,0.715092936802974,0.039439127299906604,0.7305854950596884,0.8335693623184216,0.36054861031894514
HEM_PA89.nii.gz,2,foreground,real_pairwise_world_stability,background,6788713,0.9958321997114917,0.5196181802041931,0.9892860698121708,0.9999456010219987,0.10919435355674299
HEM_PA89.nii.gz,2,foreground,real_gamma_joint_product,overall,7077888,0.9843622843424479,0.3203162563241193,0.9845882851459995,0.9997518799657024,0.20827086213215423
HEM_PA89.nii.gz,2,foreground,real_gamma_joint_product,foreground,289175,0.715092936802974,0.015179835194317383,0.6872873615531456,0.8281338769338558,0.29284204624217947
HEM_PA89.nii.gz,2,foreground,real_gamma_joint_product,background,6788713,0.9958321997114917,0.33331398130972567,0.9927323721804379,0.9999684482974082,0.10996364441113206
HEM_PA89.nii.gz,2,foreground,real_blur_joint_product,overall,7077888,0.9843622843424479,0.3114729459929369,0.9809311349055796,0.9996918420595537,0.20669866696248496
HEM_PA89.nii.gz,2,foreground,real_blur_joint_product,foreground,289175,0.715092936802974,0.0029100053629965384,0.6524059714935042,0.7886674332916653,0.23830078906101038
HEM_PA89.nii.gz,2,foreground,real_blur_joint_product,background,6788713,0.9958321997114917,0.3246166285078206,0.9931257512360584,0.9999709202497831,0.11005121986440966
HEM_PA89.nii.gz,2,foreground,real_pairwise_joint_product,overall,7077888,0.9843622843424479,0.3147774664684199,0.9831987914972062,0.9997306408820085,0.2076732797049877
HEM_PA89.nii.gz,2,foreground,real_pairwise_joint_product,foreground,289175,0.715092936802974,0.002453285933551465,0.6749290855022696,0.8049491138331639,0.2735177532244025
HEM_PA89.nii.gz,2,foreground,real_pairwise_joint_product,background,6788713,0.9958321997114917,0.32808136440992525,0.9937592942987414,0.9999737721017645,0.1101926081364805
HEM_PA89.nii.gz,3,foreground,confidence_rank,overall,7077888,0.9856143527560763,0.5000000715638794,0.9813740703435809,0.999725760170285,0.19857030715261134
HEM_PA89.nii.gz,3,foreground,confidence_rank,foreground,253318,0.698351479168476,0.02728354743019583,0.46098923551055493,0.642654920017854,-0.06202532394265308
HEM_PA89.nii.gz,3,foreground,confidence_rank,background,6824570,0.996277128082795,0.5175466136112898,0.9970482157121003,0.9999889599129111,0.10486816714736154
HEM_PA89.nii.gz,3,foreground,real_gamma_world_stability,overall,7077888,0.9856143527560763,0.49999992761607887,0.9785781659176243,0.999569534314944,0.19768039697749412
HEM_PA89.nii.gz,3,foreground,real_gamma_world_stability,foreground,253318,0.698351479168476,0.06799431541417444,0.5571769519451836,0.7420862055013913,0.09093438432879823
HEM_PA89.nii.gz,3,foreground,real_gamma_world_stability,background,6824570,0.996277128082795,0.5160353404950971,0.986320650791146,0.9998695273182338,0.10275564649194677
HEM_PA89.nii.gz,3,foreground,real_blur_world_stability,overall,7077888,0.9856143527560763,0.4999999337675305,0.9715213802637022,0.999543329555783,0.19455899349631933
HEM_PA89.nii.gz,3,foreground,real_blur_world_stability,foreground,253318,0.698351479168476,0.038299003434106485,0.35214955824717775,0.6189800988712206,-0.23507406155276567
HEM_PA89.nii.gz,3,foreground,real_blur_world_stability,background,6824570,0.996277128082795,0.5171375931761383,0.9919754933163233,0.9999467171138362,0.10382934051998946
HEM_PA89.nii.gz,3,foreground,real_pairwise_world_stability,overall,7077888,0.9856143527560763,0.4999999274282177,0.9749548812161827,0.9996295823420028,0.19593696517736295
HEM_PA89.nii.gz,3,foreground,real_pairwise_world_stability,foreground,253318,0.698351479168476,0.03197639111733367,0.3829068312444476,0.6270311433925264,-0.18617097876746785
HEM_PA89.nii.gz,3,foreground,real_pairwise_world_stability,background,6824570,0.996277128082795,0.5173722726706579,0.9947772852463598,0.9999790123647008,0.1043977260007362
HEM_PA89.nii.gz,3,foreground,real_gamma_joint_product,overall,7077888,0.9856143527560763,0.3185299160795091,0.9819773306591776,0.9997340253059687,0.1988103540357995
HEM_PA89.nii.gz,3,foreground,real_gamma_joint_product,foreground,253318,0.698351479168476,0.0028836307538456425,0.5224625599839606,0.7083280058049936,0.03571394271539198
HEM_PA89.nii.gz,3,foreground,real_gamma_joint_product,background,6824570,0.996277128082795,0.330246241900202,0.9955211314153114,0.9999828711000418,0.10454081701551429
HEM_PA89.nii.gz,3,foreground,real_blur_joint_product,overall,7077888,0.9856143527560763,0.31649157055908833,0.9774812805445888,0.9996680607242688,0.19695520494543395
HEM_PA89.nii.gz,3,foreground,real_blur_joint_product,foreground,253318,0.698351479168476,0.0014038603976397434,0.3922944688352771,0.6197518882677211,-0.17124435633333834
HEM_PA89.nii.gz,3,foreground,real_blur_joint_product,background,6824570,0.996277128082795,0.3281871628913053,0.9963586275917247,0.9999862860930455,0.1047171623939551
HEM_PA89.nii.gz,3,foreground,real_pairwise_joint_product,overall,7077888,0.9856143527560763,0.3212971926025857,0.9784821220453777,0.9996832535171009,0.19736779232563384
HEM_PA89.nii.gz,3,foreground,real_pairwise_joint_product,foreground,253318,0.698351479168476,0.0011363267633116582,0.40739019354840034,0.6206007061246137,-0.14724319612988132
HEM_PA89.nii.gz,3,foreground,real_pairwise_joint_product,background,6824570,0.996277128082795,0.33318109301135473,0.9967124270325822,0.9999876893570125,0.10479165712305143
HEM_PA101.nii.gz,0,context,confidence_rank,overall,7077888,1.0,0.5000000596046448,,1.0,
HEM_PA101.nii.gz,0,context,confidence_rank,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,confidence_rank,background,7077888,1.0,0.5000000596046448,,1.0,
HEM_PA101.nii.gz,0,context,real_gamma_world_stability,overall,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_gamma_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_gamma_world_stability,background,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_blur_world_stability,overall,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_blur_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_blur_world_stability,background,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_pairwise_world_stability,overall,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_pairwise_world_stability,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_pairwise_world_stability,background,7077888,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,0,context,real_gamma_joint_product,overall,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,0,context,real_gamma_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_gamma_joint_product,background,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,0,context,real_blur_joint_product,overall,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,0,context,real_blur_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_blur_joint_product,background,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,0,context,real_pairwise_joint_product,overall,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,0,context,real_pairwise_joint_product,foreground,0,,,,,
HEM_PA101.nii.gz,0,context,real_pairwise_joint_product,background,7077888,1.0,0.25,,1.0,
HEM_PA101.nii.gz,1,context,confidence_rank,overall,7077888,0.9970046149359809,0.5000000596046448,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,confidence_rank,foreground,21201,0.0,0.5000000596046448,,,
HEM_PA101.nii.gz,1,context,confidence_rank,background,7056687,1.0,0.5000000596046448,,1.0,
HEM_PA101.nii.gz,1,context,real_gamma_world_stability,overall,7077888,0.9970046149359809,0.4999999403953552,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_gamma_world_stability,foreground,21201,0.0,0.4999999403953552,,,
HEM_PA101.nii.gz,1,context,real_gamma_world_stability,background,7056687,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,1,context,real_blur_world_stability,overall,7077888,0.9970046149359809,0.4999999403953552,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_blur_world_stability,foreground,21201,0.0,0.4999999403953552,,,
HEM_PA101.nii.gz,1,context,real_blur_world_stability,background,7056687,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,1,context,real_pairwise_world_stability,overall,7077888,0.9970046149359809,0.4999999403953552,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_pairwise_world_stability,foreground,21201,0.0,0.4999999403953552,,,
HEM_PA101.nii.gz,1,context,real_pairwise_world_stability,background,7056687,1.0,0.4999999403953552,,1.0,
HEM_PA101.nii.gz,1,context,real_gamma_joint_product,overall,7077888,0.9970046149359809,0.25,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_gamma_joint_product,foreground,21201,0.0,0.25,,,
HEM_PA101.nii.gz,1,context,real_gamma_joint_product,background,7056687,1.0,0.25,,1.0,
HEM_PA101.nii.gz,1,context,real_blur_joint_product,overall,7077888,0.9970046149359809,0.25,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_blur_joint_product,foreground,21201,0.0,0.25,,,
HEM_PA101.nii.gz,1,context,real_blur_joint_product,background,7056687,1.0,0.25,,1.0,
HEM_PA101.nii.gz,1,context,real_pairwise_joint_product,overall,7077888,0.9970046149359809,0.25,0.5,0.9970046149359809,
HEM_PA101.nii.gz,1,context,real_pairwise_joint_product,foreground,21201,0.0,0.25,,,
HEM_PA101.nii.gz,1,context,real_pairwise_joint_product,background,7056687,1.0,0.25,,1.0,
HEM_PA101.nii.gz,2,foreground,confidence_rank,overall,7077888,0.9794465524178965,0.5000000702742206,0.9631410004038989,0.9991762870322541,0.2276360781044151
HEM_PA101.nii.gz,2,foreground,confidence_rank,foreground,448484,0.6797745293031635,0.037820594259484634,0.4625431235984372,0.6148228688375867,-0.0605396190824567
HEM_PA101.nii.gz,2,foreground,confidence_rank,background,6629404,0.9997195826351811,0.531266847818777,0.9995748080139812,0.9999998806452468,0.028975985508605195
HEM_PA101.nii.gz,2,foreground,real_gamma_world_stability,overall,7077888,0.9794465524178965,0.4999999297489197,0.9759415286267779,0.999449748170506,0.23392519673478937
HEM_PA101.nii.gz,2,foreground,real_gamma_world_stability,foreground,448484,0.6797745293031635,0.06247632075999392,0.7191463434620434,0.8041068482144821,0.3542113728371596
HEM_PA101.nii.gz,2,foreground,real_gamma_world_stability,background,6629404,0.9997195826351811,0.5295987199650221,0.993020677033402,0.9999947304630376,0.028595478718585084
HEM_PA101.nii.gz,2,foreground,real_blur_world_stability,overall,7077888,0.9794465524178965,0.4999999284249733,0.9681336180646163,0.9992742525889697,0.2301308023404646
HEM_PA101.nii.gz,2,foreground,real_blur_world_stability,foreground,448484,0.6797745293031635,0.046989861421877215,0.5090251098060773,0.6815427428042469,0.01458713570185489
HEM_PA101.nii.gz,2,foreground,real_blur_world_stability,background,6629404,0.9997195826351811,0.5306463887839764,0.999158883834965,0.9999993267611946,0.028958072384691922
HEM_PA101.nii.gz,2,foreground,real_pairwise_world_stability,overall,7077888,0.9794465524178965,0.49999992932578574,0.9745711148917486,0.9994551485501683,0.23325162760090679
HEM_PA101.nii.gz,2,foreground,real_pairwise_world_stability,foreground,448484,0.6797745293031635,0.04148257101417601,0.6074995959028129,0.742958498196109,0.17374556463258134
HEM_PA101.nii.gz,2,foreground,real_pairwise_world_stability,background,6629404,0.9997195826351811,0.5310189619454637,0.998813537514624,0.9999996668426936,0.02893146744687917
HEM_PA101.nii.gz,2,foreground,real_gamma_joint_product,overall,7077888,0.9794465524178965,0.3241790481219185,0.9726977630182738,0.9994050164612556,0.2323308552635345
HEM_PA101.nii.gz,2,foreground,real_gamma_joint_product,foreground,448484,0.6797745293031635,0.003556055753902736,0.6235258235206576,0.7228952224660182,0.19964524166287362
HEM_PA101.nii.gz,2,foreground,real_gamma_joint_product,background,6629404,0.9997195826351811,0.34586942663998393,0.9984183502211788,0.9999995533251647,0.028908543440339343
HEM_PA101.nii.gz,2,foreground,real_blur_joint_product,overall,7077888,0.9794465524178965,0.3223971659401305,0.9677460518833841,0.9992961505622066,0.22989721843872843
HEM_PA101.nii.gz,2,foreground,real_blur_joint_product,foreground,448484,0.6797745293031635,0.002748414110755075,0.48956028599225354,0.6437066507447182,-0.016872898997642483
HEM_PA101.nii.gz,2,foreground,real_blur_joint_product,background,6629404,0.9997195826351811,0.3440216363775101,0.9997221832305214,0.9999999219680784,0.028984186157092275
HEM_PA101.nii.gz,2,foreground,real_pairwise_joint_product,overall,7077888,0.9794465524178965,0.32577615320677544,0.9702439986426709,0.9993556420829308,0.23112483019980826
HEM_PA101.nii.gz,2,foreground,real_pairwise_joint_product,foreground,448484,0.6797745293031635,0.002339071260859657,0.5376056734165409,0.6718090370323453,0.060779124847100505
HEM_PA101.nii.gz,2,foreground,real_pairwise_joint_product,background,6629404,0.9997195826351811,0.347656906930554,0.9995424770965744,0.9999998716173752,0.028973743375327855
HEM_PA101.nii.gz,3,foreground,confidence_rank,overall,7077888,0.9922122248896846,0.5000000707912707,0.9681326973854731,0.9997027435646247,0.14255261724695176
HEM_PA101.nii.gz,3,foreground,confidence_rank,foreground,215163,0.8437835501457035,0.0450253558269091,0.58543900437523,0.8526552847992673,0.10749423039979415
HEM_PA101.nii.gz,3,foreground,confidence_rank,background,6862725,0.996865822249908,0.5142646267214409,0.9966395709835645,0.9999894132158077,0.09616549054389881
HEM_PA101.nii.gz,3,foreground,real_gamma_world_stability,overall,7077888,0.9922122248896846,0.49999992742595234,0.9698227809531923,0.9996872157064124,0.1431117578464279
HEM_PA101.nii.gz,3,foreground,real_gamma_world_stability,foreground,215163,0.8437835501457035,0.13432469556017193,0.622864926318281,0.8946509078355434,0.15483940862494608
HEM_PA101.nii.gz,3,foreground,real_gamma_world_stability,background,6862725,0.996865822249908,0.511464728931759,0.9896419073882319,0.9999277748034738,0.09484134104621937
HEM_PA101.nii.gz,3,foreground,real_blur_world_stability,overall,7077888,0.9922122248896846,0.499999929142691,0.9664857229171514,0.9996882999815565,0.14204919162671792
HEM_PA101.nii.gz,3,foreground,real_blur_world_stability,foreground,215163,0.8437835501457035,0.05628895668664265,0.583383715466689,0.8592760300693849,0.10487480753197062
HEM_PA101.nii.gz,3,foreground,real_blur_world_stability,background,6862725,0.996865822249908,0.5139113395469489,0.9842166947588423,0.9999261475434549,0.09375866512711648
HEM_PA101.nii.gz,3,foreground,real_pairwise_world_stability,overall,7077888,0.9922122248896846,0.4999999287170222,0.9705692251163089,0.9997605687661847,0.14329257919158794
HEM_PA101.nii.gz,3,foreground,real_pairwise_world_stability,foreground,215163,0.8437835501457035,0.04297257628532628,0.585471293635258,0.8459185939508407,0.1074982680415653
HEM_PA101.nii.gz,3,foreground,real_pairwise_world_stability,background,6862725,0.996865822249908,0.5143288397882455,0.9872515554984058,0.9999596927270772,0.09434625033469744
HEM_PA101.nii.gz,3,foreground,real_gamma_joint_product,overall,7077888,0.9922122248896846,0.3203451411900041,0.9714442207987609,0.9997479454193741,0.14355931436953756
HEM_PA101.nii.gz,3,foreground,real_gamma_joint_product,foreground,215163,0.8437835501457035,0.013160982927998374,0.6157992482087975,0.875246898825436,0.14564877800432796
HEM_PA101.nii.gz,3,foreground,real_gamma_joint_product,background,6862725,0.996865822249908,0.3299761063014035,0.9951655930860311,0.9999846384235496,0.09587884561827448
HEM_PA101.nii.gz,3,foreground,real_blur_joint_product,overall,7077888,0.9922122248896846,0.3151203753652372,0.9749785073711354,0.9997933366197133,0.14463506105932009
HEM_PA101.nii.gz,3,foreground,real_blur_joint_product,foreground,215163,0.8437835501457035,0.0030123403245914085,0.6054147294413439,0.8431111036710746,0.13257782586788464
HEM_PA101.nii.gz,3,foreground,real_blur_joint_product,background,6862725,0.996865822249908,0.3249057159032087,0.9938857745338254,0.9999807003521092,0.09563069689198968
HEM_PA101.nii.gz,3,foreground,real_pairwise_joint_product,overall,7077888,0.9922122248896846,0.3180847120284453,0.9755053418778333,0.9997981488458466,0.1447954868398756
HEM_PA101.nii.gz,3,foreground,real_pairwise_joint_product,foreground,215163,0.8437835501457035,0.0025914550880150326,0.6031043776079336,0.8371333438104653,0.12967214484232462
HEM_PA101.nii.gz,3,foreground,real_pairwise_joint_product,background,6862725,0.996865822249908,0.32797618744718543,0.9942487507378415,0.9999818654207192,0.09570097976291998
HCC_10020116_20180118.nii.gz,0,context,confidence_rank,overall,7077888,0.998731118661386,0.5000000552451657,0.9472760519881378,0.9998665207795654,0.531398300389988
HCC_10020116_20180118.nii.gz,0,context,confidence_rank,foreground,640,0.65625,0.001642487085650579,0.48265692640692637,0.6136200694640392,-0.02853942938256568
HCC_10020116_20180118.nii.gz,0,context,confidence_rank,background,7077248,0.9987620894449368,0.5000451220343501,0.9460566689884902,0.99986671789942,0.530084157564702
HCC_10020116_20180118.nii.gz,0,context,real_gamma_world_stability,overall,7077888,0.998731118661386,0.4999999293569949,0.9165451820661502,0.9997886923124479,0.4161712886900696
HCC_10020116_20180118.nii.gz,0,context,real_gamma_world_stability,foreground,640,0.65625,0.021507471706718205,0.5904274891774892,0.7278015589302036,0.148863665085678
HCC_10020116_20180118.nii.gz,0,context,real_gamma_world_stability,background,7077248,0.9987620894449368,0.5000431997317077,0.9144953648564633,0.9997887437799321,0.4125289223225764
HCC_10020116_20180118.nii.gz,0,context,real_blur_world_stability,overall,7077888,0.998731118661386,0.49999993378541724,0.9921428929847789,0.999982217161321,0.3144517192480348
