case_id,patch_index,patch_kind,action,layer,feature_shape,delta_norm,relative_delta,cosine_similarity,mse
HCC_10147777_20171222.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,239.26548767089844,0.2833210527896881,0.9599019885063171,0.8282403945922852
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1901.024169921875,0.15205924212932587,0.9884174466133118,0.015955911949276924
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1267.99365234375,0.14858517050743103,0.9889774918556213,0.0283949114382267
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,642.0617065429688,0.1264900118112564,0.9920346140861511,0.02912190929055214
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,400.3854064941406,0.12605413794517517,0.9920323491096497,0.045298393815755844
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,226.85205078125,0.11112359166145325,0.9938202500343323,0.09306613355875015
HCC_10147777_20171222.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,82.30776977539062,0.09660526365041733,0.995330274105072,0.09801170229911804
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,5738.99072265625,0.4590507447719574,0.892848551273346,0.14541774988174438
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,3905.182373046875,0.4576144218444824,0.8922386765480042,0.2693326473236084
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,1951.3306884765625,0.3844238817691803,0.9255251884460449,0.26898500323295593
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1215.6451416015625,0.38272398710250854,0.9277774095535278,0.4175802767276764
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,836.109619140625,0.409568727016449,0.9153177738189697,1.2642492055892944
HCC_10147777_20171222.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,320.71942138671875,0.376430869102478,0.9291114211082458,1.4881503582000732
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_stage_1,1x32x192x192x192,1711.041259765625,0.13768120110034943,0.9904783964157104,0.012926093302667141
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,1132.5198974609375,0.13309209048748016,0.9911691546440125,0.02265155501663685
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,562.2686157226562,0.11110305786132812,0.9938329458236694,0.022333357483148575
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,339.4147033691406,0.10687186568975449,0.9942728877067566,0.03255274519324303
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,209.75633239746094,0.10333613306283951,0.9946633577346802,0.07956763356924057
HCC_10147777_20171222.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,78.6861343383789,0.09263445436954498,0.9957096576690674,0.08957621455192566
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_stage_1,1x32x192x192x192,5289.97314453125,0.42566466331481934,0.9084039330482483,0.12355299293994904
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,3637.2705078125,0.42744675278663635,0.9061787128448486,0.23364554345607758
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,1826.0255126953125,0.36081868410110474,0.9344078302383423,0.23554831743240356
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,1080.9232177734375,0.3403514325618744,0.9426635503768921,0.33015361428260803
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,655.1530151367188,0.32276013493537903,0.947449803352356,0.7762323021888733
HCC_10147777_20171222.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,247.15518188476562,0.2909672260284424,0.9574501514434814,0.883762776851654
HCC_PA0.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1643.8106689453125,0.1235235258936882,0.9924033284187317,0.011930260807275772
HCC_PA0.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1210.26025390625,0.13090552389621735,0.9914043545722961,0.025868060067296028
HCC_PA0.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,712.8789672851562,0.12597307562828064,0.9920400381088257,0.035900287330150604
HCC_PA0.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,559.9182739257812,0.15670983493328094,0.9876804351806641,0.08858814835548401
HCC_PA0.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,285.5260925292969,0.14442583918571472,0.989570677280426,0.1474340856075287
HCC_PA0.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,109.79073333740234,0.12922607362270355,0.9916515946388245,0.1743924468755722
HCC_PA0.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,4268.921875,0.3207865059375763,0.9479581713676453,0.08046049624681473
HCC_PA0.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3344.329345703125,0.361733078956604,0.933396577835083,0.19752606749534607
HCC_PA0.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1777.650390625,0.31412920355796814,0.9502367973327637,0.22323331236839294
HCC_PA0.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,1237.576416015625,0.34637269377708435,0.9403206706047058,0.43278318643569946
HCC_PA0.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,613.4312133789062,0.3102879822254181,0.9516072273254395,0.6805155277252197
HCC_PA0.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,233.70164489746094,0.2750718891620636,0.9620869755744934,0.7901687026023865
HCC_PA0.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1700.696533203125,0.12540113925933838,0.9921454787254333,0.012770266272127628
HCC_PA0.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1162.6640625,0.11383501440286636,0.9935132265090942,0.023873431608080864
HCC_PA0.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,625.113525390625,0.10363514721393585,0.9946252107620239,0.02760476805269718
HCC_PA0.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,371.755615234375,0.1019992008805275,0.994791567325592,0.03905182704329491
HCC_PA0.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,166.95545959472656,0.08011457324028015,0.9967901706695557,0.05040893703699112
HCC_PA0.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,61.74920654296875,0.07089733332395554,0.9974872469902039,0.05516441911458969
HCC_PA0.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,5027.30126953125,0.37068888545036316,0.9297052621841431,0.11158766597509384
HCC_PA0.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,3695.375732421875,0.36180973052978516,0.9331913590431213,0.24117012321949005
HCC_PA0.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1821.8555908203125,0.30203837156295776,0.953993558883667,0.23447376489639282
HCC_PA0.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,1003.2766723632812,0.2752706706523895,0.9622858166694641,0.2844249904155731
HCC_PA0.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,466.70758056640625,0.22395241260528564,0.9747267961502075,0.3939090669155121
HCC_PA0.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,174.14566040039062,0.19994528591632843,0.9799287915229797,0.43875446915626526
HCC_PA0.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1679.9085693359375,0.12031831592321396,0.9927488565444946,0.012459988705813885
HCC_PA0.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1190.2271728515625,0.1201741024851799,0.9928122758865356,0.025018775835633278
HCC_PA0.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,700.1798706054688,0.1173287034034729,0.9931222200393677,0.03463263437151909
HCC_PA0.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,458.7510986328125,0.12481698393821716,0.9921979904174805,0.0594676174223423
HCC_PA0.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,203.71298217773438,0.10106640309095383,0.9948967099189758,0.0750487893819809
HCC_PA0.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,73.67291259765625,0.08680368959903717,0.9962332844734192,0.07852572202682495
HCC_PA0.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,5293.763671875,0.3791496455669403,0.9267227649688721,0.1237301155924797
HCC_PA0.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,3871.055419921875,0.3908502757549286,0.9218229055404663,0.26464587450027466
HCC_PA0.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,1986.744140625,0.3329174518585205,0.9440046548843384,0.2788368761539459
HCC_PA0.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1195.55517578125,0.3252865970134735,0.9471716284751892,0.40389227867126465
HCC_PA0.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,694.0614013671875,0.3443388342857361,0.9402618408203125,0.8711682558059692
HCC_PA0.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,274.1792907714844,0.32304647564888,0.9476743936538696,1.0875908136367798
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_stage_1,1x32x192x192x192,1654.6448974609375,0.11992473155260086,0.992786705493927,0.012088041752576828
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_stage_2,1x64x96x96x96,1174.3690185546875,0.11680341511964798,0.9932034015655518,0.024356532841920853
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_stage_3,1x128x48x48x48,671.6373291015625,0.11188673228025436,0.9937415719032288,0.03186661750078201
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_stage_4,1x256x24x24x24,461.94732666015625,0.12602192163467407,0.9920476078987122,0.06029915809631348
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_stage_5,1x320x12x12x12,221.1237030029297,0.11045091599225998,0.9939213395118713,0.08842536807060242
HCC_PA0.nii.gz,3,context_fill,gamma,encoder_bottleneck_deepest,1x320x6x6x6,81.56635284423828,0.09667564183473587,0.9953317642211914,0.0962539091706276
HCC_PA0.nii.gz,3,context_fill,blur,encoder_stage_1,1x32x192x192x192,4779.7001953125,0.34642133116722107,0.9389407634735107,0.10086667537689209
HCC_PA0.nii.gz,3,context_fill,blur,encoder_stage_2,1x64x96x96x96,3683.6025390625,0.366373211145401,0.9314703345298767,0.2396358996629715
HCC_PA0.nii.gz,3,context_fill,blur,encoder_stage_3,1x128x48x48x48,1878.680419921875,0.31296566128730774,0.9506384134292603,0.24932861328125
HCC_PA0.nii.gz,3,context_fill,blur,encoder_stage_4,1x256x24x24x24,1138.07763671875,0.3104742169380188,0.9520183801651001,0.3659907579421997
HCC_PA0.nii.gz,3,context_fill,blur,encoder_stage_5,1x320x12x12x12,604.0714111328125,0.3017326593399048,0.9539688229560852,0.6599071621894836
HCC_PA0.nii.gz,3,context_fill,blur,encoder_bottleneck_deepest,1x320x6x6x6,232.6596221923828,0.2757573127746582,0.9617626070976257,0.7831380367279053
CYST_PA37.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1445.2037353515625,0.11881354451179504,0.9929401874542236,0.009221562184393406
CYST_PA37.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,990.8331909179688,0.1184389740228653,0.9929711222648621,0.017338337376713753
CYST_PA37.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,540.0079345703125,0.10746552795171738,0.9942160248756409,0.0205999705940485
CYST_PA37.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,357.150146484375,0.11291015148162842,0.9936075806617737,0.03604358434677124
CYST_PA37.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,192.58233642578125,0.0947038009762764,0.9955188035964966,0.06707167625427246
CYST_PA37.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,72.28258514404297,0.08440302312374115,0.9964409470558167,0.07558988034725189
CYST_PA37.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,5198.626953125,0.4273911416530609,0.9081538319587708,0.11932285875082016
CYST_PA37.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3733.545166015625,0.4462883174419403,0.8980737924575806,0.24617795646190643
CYST_PA37.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1804.1636962890625,0.3590417802333832,0.9349837899208069,0.2299419343471527
CYST_PA37.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,1092.1630859375,0.3452785909175873,0.9415271878242493,0.33705538511276245
CYST_PA37.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,614.5489501953125,0.3022090494632721,0.9538664221763611,0.6829977035522461
CYST_PA37.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,230.0089111328125,0.26857709884643555,0.9637793302536011,0.7653949856758118
CYST_PA37.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1583.2022705078125,0.13167095184326172,0.9913206696510315,0.011066724546253681
CYST_PA37.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1144.148681640625,0.12860779464244843,0.9917160868644714,0.023119116201996803
CYST_PA37.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,558.1458129882812,0.10802344977855682,0.9941686987876892,0.022007042542099953
CYST_PA37.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,327.52484130859375,0.10063422471284866,0.9949237704277039,0.03031201660633087
CYST_PA37.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,156.2450714111328,0.07523976266384125,0.9971706867218018,0.04414880648255348
CYST_PA37.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,56.9566650390625,0.06658386439085007,0.9977833032608032,0.04693375900387764
CYST_PA37.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,6230.67431640625,0.5181894898414612,0.8621702790260315,0.1714022308588028
CYST_PA37.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,4290.56103515625,0.48227962851524353,0.8810957670211792,0.32511308789253235
CYST_PA37.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1929.3919677734375,0.37341418862342834,0.9296301007270813,0.2629706561565399
CYST_PA37.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,1087.6650390625,0.3341924548149109,0.9450700283050537,0.33428481221199036
CYST_PA37.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,597.5361938476562,0.28774335980415344,0.9581049084663391,0.6457058191299438
CYST_PA37.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,221.91346740722656,0.25942277908325195,0.9662307500839233,0.7124650478363037
CYST_PA37.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1464.123291015625,0.12489141523838043,0.9921804070472717,0.009464586153626442
CYST_PA37.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1145.4005126953125,0.1280505657196045,0.9917893409729004,0.023169735446572304
CYST_PA37.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,582.98876953125,0.11142090708017349,0.9937929511070251,0.02400970086455345
CYST_PA37.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,351.16412353515625,0.10665944963693619,0.994295597076416,0.034845490008592606
CYST_PA37.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,181.84201049804688,0.08943745493888855,0.9960073828697205,0.05979911610484123
CYST_PA37.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,65.80970764160156,0.07719896733760834,0.9970230460166931,0.06265794485807419
CYST_PA37.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,6100.67529296875,0.5203946828842163,0.8613612651824951,0.16432444751262665
CYST_PA37.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,4463.68408203125,0.4990195631980896,0.8727109432220459,0.35187891125679016
CYST_PA37.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,2087.385986328125,0.3989415466785431,0.9194779396057129,0.3078022599220276
CYST_PA37.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1141.60400390625,0.34674057364463806,0.9408259987831116,0.36826232075691223
CYST_PA37.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,589.197265625,0.28979170322418213,0.9576131701469421,0.6278092861175537
CYST_PA37.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,207.9375457763672,0.24392394721508026,0.97013920545578,0.6255500912666321
CYST_PA37.nii.gz,3,foreground,gamma,encoder_stage_1,1x32x192x192x192,1640.9642333984375,0.13763219118118286,0.9905222654342651,0.011888979002833366
CYST_PA37.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,1243.007568359375,0.14009900391101837,0.9901825189590454,0.02728687785565853
CYST_PA37.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,609.3955078125,0.11796542257070541,0.9930506348609924,0.026234017685055733
CYST_PA37.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,358.5447692871094,0.11029316484928131,0.9938993453979492,0.03632562607526779
CYST_PA37.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,172.3944549560547,0.0831030011177063,0.996544599533081,0.05374683067202568
CYST_PA37.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,60.53376007080078,0.07024728506803513,0.997530996799469,0.0530141182243824
CYST_PA37.nii.gz,3,foreground,blur,encoder_stage_1,1x32x192x192x192,6258.61181640625,0.524927020072937,0.8585959076881409,0.17294274270534515
CYST_PA37.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,4361.05029296875,0.4915326237678528,0.8765560984611511,0.33588334918022156
CYST_PA37.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,2006.71484375,0.3884553909301758,0.9235786199569702,0.2844707667827606
CYST_PA37.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,1180.7513427734375,0.363214910030365,0.935636043548584,0.3939518928527832
CYST_PA37.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,679.021240234375,0.32732319831848145,0.9458119869232178,0.8338213562965393
CYST_PA37.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,247.5134735107422,0.28723064064979553,0.9584763050079346,0.8863269686698914
ICC_PA18.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1905.5421142578125,0.14897245168685913,0.9889333844184875,0.016031842678785324
ICC_PA18.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,1389.0499267578125,0.15042366087436676,0.9886350631713867,0.03407548740506172
ICC_PA18.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,875.9730834960938,0.15585102140903473,0.9877815246582031,0.054206062108278275
ICC_PA18.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,698.1591186523438,0.19773031771183014,0.9803309440612793,0.1377321034669876
ICC_PA18.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,358.1217956542969,0.17945440113544464,0.9839937686920166,0.2319357991218567
ICC_PA18.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,138.62095642089844,0.1621902734041214,0.98688805103302,0.2780059576034546
ICC_PA18.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,4641.1962890625,0.36284181475639343,0.9329670667648315,0.0951056256890297
ICC_PA18.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3512.794677734375,0.38040924072265625,0.9259290099143982,0.21792741119861603
ICC_PA18.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1898.49853515625,0.3377763032913208,0.9422649145126343,0.2546166777610779
ICC_PA18.nii.gz,0,context,blur,encoder_stage_4,1x256x24x24x24,1302.904052734375,0.36900418996810913,0.9317877292633057,0.47967952489852905
ICC_PA18.nii.gz,0,context,blur,encoder_stage_5,1x320x12x12x12,668.1488647460938,0.3348086178302765,0.9442712068557739,0.8073331117630005
ICC_PA18.nii.gz,0,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,249.32376098632812,0.291715532541275,0.9576656818389893,0.8993393182754517
ICC_PA18.nii.gz,1,context,gamma,encoder_stage_1,1x32x192x192x192,1745.265625,0.13003525137901306,0.9915610551834106,0.013448362238705158
ICC_PA18.nii.gz,1,context,gamma,encoder_stage_2,1x64x96x96x96,1196.0242919921875,0.1185469776391983,0.9929490685462952,0.02526308409869671
ICC_PA18.nii.gz,1,context,gamma,encoder_stage_3,1x128x48x48x48,647.3361206054688,0.10886669158935547,0.9940680265426636,0.02960233762860298
ICC_PA18.nii.gz,1,context,gamma,encoder_stage_4,1x256x24x24x24,404.2066955566406,0.11111912131309509,0.9938237071037292,0.04616717994213104
ICC_PA18.nii.gz,1,context,gamma,encoder_stage_5,1x320x12x12x12,176.8281707763672,0.0855298638343811,0.9963456392288208,0.056546952575445175
ICC_PA18.nii.gz,1,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,64.9013671875,0.07555495947599411,0.9971460700035095,0.0609402097761631
ICC_PA18.nii.gz,1,context,blur,encoder_stage_1,1x32x192x192x192,5217.939453125,0.3887752592563629,0.9228278398513794,0.12021105736494064
ICC_PA18.nii.gz,1,context,blur,encoder_stage_2,1x64x96x96x96,3858.497802734375,0.3824447989463806,0.9251917004585266,0.2629316449165344
ICC_PA18.nii.gz,1,context,blur,encoder_stage_3,1x128x48x48x48,1992.152099609375,0.3350330591201782,0.9432272911071777,0.2803569436073303
ICC_PA18.nii.gz,1,context,blur,encoder_stage_4,1x256x24x24x24,1204.2880859375,0.3310668468475342,0.9450010657310486,0.4098142981529236
ICC_PA18.nii.gz,1,context,blur,encoder_stage_5,1x320x12x12x12,585.89599609375,0.283391535282135,0.9595394730567932,0.6207937598228455
ICC_PA18.nii.gz,1,context,blur,encoder_bottleneck_deepest,1x320x6x6x6,219.94834899902344,0.25605300068855286,0.9671612977981567,0.6999026536941528
ICC_PA18.nii.gz,2,foreground,gamma,encoder_stage_1,1x32x192x192x192,1725.5123291015625,0.12895804643630981,0.9917060732841492,0.01314566284418106
ICC_PA18.nii.gz,2,foreground,gamma,encoder_stage_2,1x64x96x96x96,1180.7462158203125,0.11830584704875946,0.9929772615432739,0.024621782824397087
ICC_PA18.nii.gz,2,foreground,gamma,encoder_stage_3,1x128x48x48x48,672.8883056640625,0.11372986435890198,0.9935218691825867,0.031985439360141754
ICC_PA18.nii.gz,2,foreground,gamma,encoder_stage_4,1x256x24x24x24,425.6508483886719,0.11705844849348068,0.993137001991272,0.05119568109512329
ICC_PA18.nii.gz,2,foreground,gamma,encoder_stage_5,1x320x12x12x12,195.2095489501953,0.0957253947854042,0.9954299926757812,0.06891414523124695
ICC_PA18.nii.gz,2,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,70.83229064941406,0.08314269781112671,0.9965455532073975,0.07258700579404831
ICC_PA18.nii.gz,2,foreground,blur,encoder_stage_1,1x32x192x192x192,5082.89892578125,0.3798759877681732,0.926493763923645,0.11406943947076797
ICC_PA18.nii.gz,2,foreground,blur,encoder_stage_2,1x64x96x96x96,3732.343017578125,0.37396520376205444,0.9285540580749512,0.24601943790912628
ICC_PA18.nii.gz,2,foreground,blur,encoder_stage_3,1x128x48x48x48,1936.40283203125,0.32728585600852966,0.9459105134010315,0.2648852467536926
ICC_PA18.nii.gz,2,foreground,blur,encoder_stage_4,1x256x24x24x24,1146.4478759765625,0.31528520584106445,0.9503985047340393,0.3713940680027008
ICC_PA18.nii.gz,2,foreground,blur,encoder_stage_5,1x320x12x12x12,537.8826293945312,0.26376283168792725,0.9650396108627319,0.5232163667678833
ICC_PA18.nii.gz,2,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,197.8973846435547,0.23229126632213593,0.973030149936676,0.5665997266769409
ICC_PA18.nii.gz,3,foreground,gamma,encoder_stage_1,1x32x192x192x192,1717.934326171875,0.1265474259853363,0.9919894933700562,0.013030451722443104
ICC_PA18.nii.gz,3,foreground,gamma,encoder_stage_2,1x64x96x96x96,1165.565185546875,0.1152995303273201,0.9933307766914368,0.023992719128727913
ICC_PA18.nii.gz,3,foreground,gamma,encoder_stage_3,1x128x48x48x48,639.3314819335938,0.10734512656927109,0.9942336678504944,0.028874769806861877
ICC_PA18.nii.gz,3,foreground,gamma,encoder_stage_4,1x256x24x24x24,409.77532958984375,0.11307507753372192,0.9936036467552185,0.04744799807667732
ICC_PA18.nii.gz,3,foreground,gamma,encoder_stage_5,1x320x12x12x12,185.73953247070312,0.08893726766109467,0.9960421919822693,0.06238999590277672
ICC_PA18.nii.gz,3,foreground,gamma,encoder_bottleneck_deepest,1x320x6x6x6,67.4697036743164,0.07750753313302994,0.996994137763977,0.06585881114006042
ICC_PA18.nii.gz,3,foreground,blur,encoder_stage_1,1x32x192x192x192,5396.9169921875,0.39755067229270935,0.919324517250061,0.12859906256198883
ICC_PA18.nii.gz,3,foreground,blur,encoder_stage_2,1x64x96x96x96,3850.28759765625,0.38087645173072815,0.925977885723114,0.2618138790130615
ICC_PA18.nii.gz,3,foreground,blur,encoder_stage_3,1x128x48x48x48,1927.579345703125,0.3236446976661682,0.9470828771591187,0.26247674226760864
ICC_PA18.nii.gz,3,foreground,blur,encoder_stage_4,1x256x24x24x24,1131.268798828125,0.3121669292449951,0.9512348771095276,0.361624538898468
ICC_PA18.nii.gz,3,foreground,blur,encoder_stage_5,1x320x12x12x12,526.876953125,0.25228336453437805,0.9679327607154846,0.5020242929458618
ICC_PA18.nii.gz,3,foreground,blur,encoder_bottleneck_deepest,1x320x6x6x6,189.6304931640625,0.21784284710884094,0.9761981964111328,0.5202506184577942
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_stage_1,1x32x192x192x192,1443.877197265625,0.11944139003753662,0.9928554892539978,0.009204640053212643
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_stage_2,1x64x96x96x96,973.4278564453125,0.11421610414981842,0.9935084581375122,0.016734542325139046
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_stage_3,1x128x48x48x48,500.0885925292969,0.0984625518321991,0.9951559901237488,0.01766689494252205
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_stage_4,1x256x24x24x24,301.98358154296875,0.09409437328577042,0.9955649375915527,0.02576872706413269
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_stage_5,1x320x12x12x12,162.8162841796875,0.08045794069766998,0.9967643618583679,0.04794042930006981
HCC_10081574_20140213.nii.gz,0,context,gamma,encoder_bottleneck_deepest,1x320x6x6x6,59.88400650024414,0.0705208107829094,0.9975131750106812,0.051882147789001465
HCC_10081574_20140213.nii.gz,0,context,blur,encoder_stage_1,1x32x192x192x192,4942.44677734375,0.4088524580001831,0.9153727889060974,0.1078525185585022
HCC_10081574_20140213.nii.gz,0,context,blur,encoder_stage_2,1x64x96x96x96,3589.489013671875,0.42116883397102356,0.9091119766235352,0.22754725813865662
HCC_10081574_20140213.nii.gz,0,context,blur,encoder_stage_3,1x128x48x48x48,1732.544677734375,0.3411210775375366,0.941460132598877,0.2120485156774521
