variant,order,step,round,case,patch_index,patch_kind,augmentation,loss,gradient_norm,update_delta_norm,learning_rate,weight_decay,base_trainable_parameters,lora_trainable_parameters
A2_joint_product,reverse,6,2,HEM_PA97.nii.gz,1,foreground,gamma:0.3,7.267135515576228e-05,0.00022086904209572822,0.034014321863651276,0.0001,0.0,0,589824
A2_joint_product,reverse,7,2,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,6.66224877932109e-05,0.00014090865442994982,0.032604675740003586,0.0001,0.0,0,589824
A2_joint_product,reverse,8,2,HEM_PA99.nii.gz,1,foreground,gamma:0.3,3.161387940053828e-05,0.00016269627667497844,0.03315775468945503,0.0001,0.0,0,589824
A2_joint_product,reverse,9,3,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00022866619110573083,0.0004014145815744996,0.03569413721561432,0.0001,0.0,0,589824
A2_joint_product,reverse,10,3,HEM_PA97.nii.gz,1,foreground,gamma:0.3,5.845821215189062e-05,0.00025853110128082335,0.036377619951963425,0.0001,0.0,0,589824
A2_joint_product,reverse,11,3,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,6.022727029630914e-05,0.00015361764235422015,0.034570761024951935,0.0001,0.0,0,589824
A2_joint_product,reverse,12,3,HEM_PA99.nii.gz,1,foreground,gamma:0.3,2.1489589926204644e-05,0.0001370616810163483,0.03405371680855751,0.0001,0.0,0,589824
A2_joint_product,reverse,13,4,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00020899354421999305,0.0003499971062410623,0.03362366184592247,0.0001,0.0,0,589824
A2_joint_product,reverse,14,4,HEM_PA97.nii.gz,1,foreground,gamma:0.3,4.3214855395490304e-05,0.0002610348747111857,0.03456516191363335,0.0001,0.0,0,589824
A2_joint_product,reverse,15,4,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,5.4936946980888024e-05,0.00016426024376414716,0.03234744817018509,0.0001,0.0,0,589824
A2_joint_product,reverse,16,4,HEM_PA99.nii.gz,1,foreground,gamma:0.3,1.438623894500779e-05,8.759997581364587e-05,0.031078144907951355,0.0001,0.0,0,589824
A2_joint_product,reverse,17,5,CYST_PA69.nii.gz,1,foreground,blur:1.5,0.00020320808107499033,0.0004957285709679127,0.026409253478050232,0.0001,0.0,0,589824
A2_joint_product,reverse,18,5,HEM_PA97.nii.gz,1,foreground,gamma:0.3,3.196756370016374e-05,0.0002447701699566096,0.02719688229262829,0.0001,0.0,0,589824
A2_joint_product,reverse,19,5,HCC_10140276_20170721.nii.gz,1,foreground,blur:1.5,5.137009793543257e-05,0.00019472881103865802,0.025521552190184593,0.0001,0.0,0,589824
A2_joint_product,reverse,20,5,HEM_PA99.nii.gz,1,foreground,gamma:0.3,1.1291270311630797e-05,5.472679185913876e-05,0.02401065081357956,0.0001,0.0,0,589824
