variant,order,step,round,case,patch_index,reliability_source,pseudo_positive_voxels,pseudo_negative_voxels,positive_fraction,positive_weight_sum,positive_weight_mean,L_pos,negative_weight_sum,negative_weight_mean,L_neg,total_loss
A1_world_pairwise,forward,1,1,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.014071027748286724,3486791.5,0.5218310356140137,0.00027628816314972937,0.007173657882958651
A1_world_pairwise,forward,2,1,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.926517128944397,3533078.0,0.5124101638793945,0.0005303201614879072,0.4635237157344818
A1_world_pairwise,forward,3,1,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.05083068460226059,3530035.0,0.5192569494247437,0.0013696193927899003,0.026100151240825653
A1_world_pairwise,forward,4,1,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.18102513253688812,3501819.0,0.5272157192230225,0.0018932713428512216,0.09145919978618622
A1_world_pairwise,forward,5,2,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.013017954304814339,3486791.5,0.5218310356140137,0.00029836749308742583,0.00665816105902195
A1_world_pairwise,forward,6,2,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.8710147738456726,3533078.0,0.5124101638793945,0.000619518687017262,0.435817152261734
A1_world_pairwise,forward,7,2,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.04516546428203583,3530035.0,0.5192569494247437,0.0015351123875007033,0.023350289091467857
A1_world_pairwise,forward,8,2,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.16290107369422913,3501819.0,0.5272157192230225,0.0020221611484885216,0.08246161788702011
A1_world_pairwise,forward,9,3,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.011584993451833725,3486791.5,0.5218310356140137,0.0003395846870262176,0.005962288938462734
A1_world_pairwise,forward,10,3,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.7862036824226379,3533078.0,0.5124101638793945,0.0007907665567472577,0.3934972286224365
A1_world_pairwise,forward,11,3,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.037846919149160385,3530035.0,0.5192569494247437,0.001822476857341826,0.019834697246551514
A1_world_pairwise,forward,12,3,CYST_PA69.nii.gz,1,world_pairwise,435789,6642099,0.061570484191179276,37124.31640625,0.08518874645233154,0.13787901401519775,3501819.0,0.5272157192230225,0.002232989529147744,0.0700559988617897
A1_world_pairwise,forward,13,4,HEM_PA99.nii.gz,1,world_pairwise,396048,6681840,0.0559556744992733,52152.01953125,0.13168105483055115,0.009827988222241402,3486791.5,0.5218310356140137,0.00040980466292239726,0.0051188962534070015
A1_world_pairwise,forward,14,4,HCC_10140276_20170721.nii.gz,1,world_pairwise,182869,6895019,0.025836661458015442,5865.69921875,0.03207596391439438,0.6765958666801453,3533078.0,0.5124101638793945,0.001095763873308897,0.338845819234848
A1_world_pairwise,forward,15,4,HEM_PA97.nii.gz,1,world_pairwise,279645,6798243,0.039509668946266174,8908.4658203125,0.031856339424848557,0.029873337596654892,3530035.0,0.5192569494247437,0.0022895538713783026,0.016081444919109344
