case,patch_index,patch_kind,action,comparison_group,state_shape,channels,spatial_resolution,normalized_mse_to_real_A,group_delta_norm,true_delta_norm,predicted_delta_norm,magnitude_ratio,delta_cosine_to_true,delta_cosine_valid,group_delta_rms,true_delta_rms
MET_PA13.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.14298176765441895,0.0,922.0987548828125,0.0,0.0,,False,0.0,0.4621301591396332
MET_PA13.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.11356541514396667,340.4671936035156,922.0987548828125,340.4671936035156,0.3692307269700032,0.4632149636745453,True,0.17063266038894653,0.4621301591396332
MET_PA13.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,922.0987548828125,922.0987548828125,922.0987548828125,1.0,1.0,True,0.4621301591396332,0.4621301591396332
MET_PA13.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.0074579729698598385,0.0,221.02401733398438,0.0,0.0,,False,0.0,0.1107710748910904
MET_PA13.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007448670454323292,12.207648277282715,221.02401733398438,12.207648277282715,0.05523222509722106,0.038908567279577255,True,0.00611813273280859,0.1107710748910904
MET_PA13.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,221.02401733398438,221.02401733398438,221.02401733398438,1.0,1.0,True,0.1107710748910904,0.1107710748910904
MET_PA13.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.13823753595352173,0.0,912.1681518554688,0.0,0.0,,False,0.0,0.45715323090553284
MET_PA13.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10889285057783127,339.3306579589844,912.1681518554688,339.3306579589844,0.3720045007806309,0.47131767868995667,True,0.1700630635023117,0.45715323090553284
MET_PA13.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,912.1681518554688,912.1681518554688,912.1681518554688,1.0,1.0,True,0.45715323090553284,0.45715323090553284
HCC_10074592_20130816.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.00413824338465929,0.0,279.0604248046875,0.0,0.0,,False,0.0,0.13985730707645416
HCC_10074592_20130816.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.004136399365961552,13.50278377532959,279.0604248046875,13.50278377532959,0.04838659507087075,0.0287987869232893,True,0.006767218466848135,0.13985730707645416
HCC_10074592_20130816.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,279.0604248046875,279.0604248046875,279.0604248046875,1.0,1.0000001192092896,True,0.13985730707645416,0.13985730707645416
HCC_10074592_20130816.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.512071430683136,0.0,2163.572998046875,0.0,0.0,,False,0.0,1.084322452545166
HCC_10074592_20130816.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.35116198658943176,530.6163940429688,2163.572998046875,530.6163940429688,0.2452500537407209,0.7632617354393005,True,0.2659301161766052,1.084322452545166
HCC_10074592_20130816.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,2163.572998046875,2163.572998046875,2163.572998046875,1.0,1.0,True,1.084322452545166,1.084322452545166
HCC_10074592_20130816.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.007257167249917984,0.0,235.61013793945312,0.0,0.0,,False,0.0,0.118081234395504
HCC_10074592_20130816.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007244265638291836,11.9363431930542,235.61013793945312,11.9363431930542,0.05066141591972409,0.042876388877630234,True,0.005982161965221167,0.118081234395504
HCC_10074592_20130816.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,235.61013793945312,235.61013793945312,235.61013793945312,1.0,1.0000001192092896,True,0.118081234395504,0.118081234395504
HCC_10074592_20130816.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.08116204291582108,0.0,753.1165771484375,0.0,0.0,,False,0.0,0.37744101881980896
HCC_10074592_20130816.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.06406094878911972,363.93121337890625,753.1165771484375,363.93121337890625,0.48323357156321933,0.45963048934936523,True,0.1823921799659729,0.37744101881980896
HCC_10074592_20130816.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,753.1165771484375,753.1165771484375,753.1165771484375,1.0,1.0,True,0.37744101881980896,0.37744101881980896
HCC_10074592_20130816.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.015687445178627968,0.0,298.7980041503906,0.0,0.0,,False,0.0,0.14974921941757202
HCC_10074592_20130816.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.015672484412789345,12.515026092529297,298.7980041503906,12.515026092529297,0.04188457057507737,0.032327137887477875,True,0.006272181402891874,0.14974921941757202
HCC_10074592_20130816.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,298.7980041503906,298.7980041503906,298.7980041503906,1.0,0.9999999403953552,True,0.14974921941757202,0.14974921941757202
HCC_10074592_20130816.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.10253376513719559,0.0,750.1124267578125,0.0,0.0,,False,0.0,0.375935435295105
HCC_10074592_20130816.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.08960136026144028,312.7466125488281,750.1124267578125,312.7466125488281,0.4169329841669242,0.3597237467765808,True,0.15673987567424774,0.375935435295105
HCC_10074592_20130816.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,750.1124267578125,750.1124267578125,750.1124267578125,1.0,1.0,True,0.375935435295105,0.375935435295105
HCC_10074592_20130816.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.014434647746384144,0.0,290.1047668457031,0.0,0.0,,False,0.0,0.14539241790771484
HCC_10074592_20130816.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.014423064887523651,12.623468399047852,290.1047668457031,12.623468399047852,0.04351348147878537,0.030978195369243622,True,0.0063265301287174225,0.14539241790771484
HCC_10074592_20130816.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,290.1047668457031,290.1047668457031,290.1047668457031,1.0,1.0,True,0.14539241790771484,0.14539241790771484
HCC_10074592_20130816.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.09709077328443527,0.0,746.41845703125,0.0,0.0,,False,0.0,0.37408411502838135
HCC_10074592_20130816.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.08698044717311859,323.6426086425781,746.41845703125,323.6426086425781,0.43359405919544175,0.33687785267829895,True,0.16220064461231232,0.37408411502838135
HCC_10074592_20130816.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,746.41845703125,746.41845703125,746.41845703125,1.0,1.0,True,0.37408411502838135,0.37408411502838135
CYST_PA19.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.00736830523237586,0.0,405.13653564453125,0.0,0.0,,False,0.0,0.2030431181192398
CYST_PA19.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007347467355430126,17.663917541503906,405.13653564453125,17.663917541503906,0.043599912590955046,0.05423256754875183,True,0.008852663449943066,0.2030431181192398
CYST_PA19.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,405.13653564453125,405.13653564453125,405.13653564453125,1.0,1.0,True,0.2030431181192398,0.2030431181192398
CYST_PA19.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.03768114745616913,0.0,910.7572021484375,0.0,0.0,,False,0.0,0.45644611120224
CYST_PA19.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.03680957108736038,396.5176086425781,910.7572021484375,396.5176086425781,0.4353713675908463,0.24424949288368225,True,0.19872356951236725,0.45644611120224
CYST_PA19.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,910.7572021484375,910.7572021484375,910.7572021484375,1.0,1.0,True,0.45644611120224,0.45644611120224
CYST_PA19.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.005838319659233093,0.0,229.26611328125,0.0,0.0,,False,0.0,0.11490178108215332
CYST_PA19.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.005824400577694178,13.054340362548828,229.26611328125,13.054340362548828,0.05693968539752991,0.049404773861169815,True,0.00654247123748064,0.11490178108215332
CYST_PA19.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,229.26611328125,229.26611328125,229.26611328125,1.0,1.0000001192092896,True,0.11490178108215332,0.11490178108215332
CYST_PA19.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.08546244353055954,0.0,880.7939453125,0.0,0.0,,False,0.0,0.44142934679985046
CYST_PA19.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.07865083962678909,375.1833190917969,880.7939453125,375.1833190917969,0.42596037482828547,0.306537002325058,True,0.188031405210495,0.44142934679985046
CYST_PA19.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,880.7939453125,880.7939453125,880.7939453125,1.0,1.0,True,0.44142934679985046,0.44142934679985046
CYST_PA19.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.006606476381421089,0.0,205.6036834716797,0.0,0.0,,False,0.0,0.103042833507061
CYST_PA19.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006590136326849461,12.006404876708984,205.6036834716797,12.006404876708984,0.05839586467507414,0.05037546902894974,True,0.006017275154590607,0.103042833507061
CYST_PA19.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,205.6036834716797,205.6036834716797,205.6036834716797,1.0,1.0,True,0.103042833507061,0.103042833507061
CYST_PA19.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12355100363492966,0.0,867.3025512695312,0.0,0.0,,False,0.0,0.4346678555011749
CYST_PA19.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10306023806333542,344.2630615234375,867.3025512695312,344.2630615234375,0.39693537280562086,0.4073791205883026,True,0.1725350320339203,0.4346678555011749
CYST_PA19.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,867.3025512695312,867.3025512695312,867.3025512695312,1.0,1.0000001192092896,True,0.4346678555011749,0.4346678555011749
CYST_PA19.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.006966345477849245,0.0,218.86817932128906,0.0,0.0,,False,0.0,0.10969062149524689
CYST_PA19.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.006961044389754534,11.783257484436035,218.86817932128906,11.783257484436035,0.05383723445306648,0.03398507460951805,True,0.005905440077185631,0.10969062149524689
CYST_PA19.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,218.86817932128906,218.86817932128906,218.86817932128906,1.0,0.9999999403953552,True,0.10969062149524689,0.10969062149524689
CYST_PA19.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.10857458412647247,0.0,855.3208618164062,0.0,0.0,,False,0.0,0.4286629557609558
CYST_PA19.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09499968588352203,358.8434143066406,855.3208618164062,358.8434143066406,0.41954245514903155,0.3587767779827118,True,0.17984230816364288,0.4286629557609558
CYST_PA19.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,855.3208618164062,855.3208618164062,855.3208618164062,1.0,1.0,True,0.4286629557609558,0.4286629557609558
HEM_PA13.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.005686590913683176,0.0,346.3614807128906,0.0,0.0,,False,0.0,0.17358671128749847
HEM_PA13.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.005679574329406023,16.236658096313477,346.3614807128906,16.236658096313477,0.04687778231833039,0.03659998998045921,True,0.008137360215187073,0.17358671128749847
HEM_PA13.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,346.3614807128906,346.3614807128906,346.3614807128906,1.0,1.0000001192092896,True,0.17358671128749847,0.17358671128749847
HEM_PA13.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.04152178019285202,0.0,947.65234375,0.0,0.0,,False,0.0,0.47493693232536316
HEM_PA13.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.044823262840509415,368.4903259277344,947.65234375,368.4903259277344,0.3888454751977543,0.09218154102563858,True,0.18467706441879272,0.47493693232536316
HEM_PA13.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,947.65234375,947.65234375,947.65234375,1.0,1.0000001192092896,True,0.47493693232536316,0.47493693232536316
HEM_PA13.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.007723621558398008,0.0,258.4788513183594,0.0,0.0,,False,0.0,0.12954239547252655
HEM_PA13.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007705324329435825,13.737152099609375,258.4788513183594,13.737152099609375,0.05314613566852247,0.04885905608534813,True,0.006884676869958639,0.12954239547252655
HEM_PA13.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,258.4788513183594,258.4788513183594,258.4788513183594,1.0,1.0,True,0.12954239547252655,0.12954239547252655
HEM_PA13.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.07853320986032486,0.0,846.152587890625,0.0,0.0,,False,0.0,0.4240680932998657
HEM_PA13.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.07529590278863907,372.322998046875,846.152587890625,372.322998046875,0.4400187429255987,0.26685070991516113,True,0.18659788370132446,0.4240680932998657
HEM_PA13.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,846.152587890625,846.152587890625,846.152587890625,1.0,1.0000001192092896,True,0.4240680932998657,0.4240680932998657
HEM_PA13.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.009868930093944073,0.0,241.89578247070312,0.0,0.0,,False,0.0,0.12123142182826996
HEM_PA13.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.009857545606791973,13.93763256072998,241.89578247070312,13.93763256072998,0.05761833636937435,0.038819216191768646,True,0.006985153071582317,0.12123142182826996
HEM_PA13.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,241.89578247070312,241.89578247070312,241.89578247070312,1.0,1.0,True,0.12123142182826996,0.12123142182826996
HEM_PA13.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12150987237691879,0.0,828.1729736328125,0.0,0.0,,False,0.0,0.4150571823120117
HEM_PA13.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10363664478063583,326.9632873535156,828.1729736328125,326.9632873535156,0.3948007213025543,0.3836877942085266,True,0.1638648808002472,0.4150571823120117
HEM_PA13.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,828.1729736328125,828.1729736328125,828.1729736328125,1.0,1.0,True,0.4150571823120117,0.4150571823120117
HEM_PA13.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.011398641392588615,0.0,257.130126953125,0.0,0.0,,False,0.0,0.12886644899845123
HEM_PA13.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.011363613419234753,12.32911491394043,257.130126953125,12.32911491394043,0.047948931772541906,0.05601753294467926,True,0.006179008632898331,0.12886644899845123
HEM_PA13.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,257.130126953125,257.130126953125,257.130126953125,1.0,1.0000001192092896,True,0.12886644899845123,0.12886644899845123
HEM_PA13.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.1527484953403473,0.0,928.0492553710938,0.0,0.0,,False,0.0,0.4651123881340027
HEM_PA13.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.13039618730545044,299.6117858886719,928.0492553710938,299.6117858886719,0.32284039252729946,0.3880556523799896,True,0.15015706419944763,0.4651123881340027
HEM_PA13.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,928.0492553710938,928.0492553710938,928.0492553710938,1.0,1.0,True,0.4651123881340027,0.4651123881340027
HCC_10142924_20170911.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.008421842008829117,0.0,310.6457214355469,0.0,0.0,,False,0.0,0.15568697452545166
HCC_10142924_20170911.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.008452075533568859,12.190730094909668,310.6457214355469,12.190730094909668,0.03924319330256417,-0.02611646056175232,True,0.006109653506428003,0.15568697452545166
HCC_10142924_20170911.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,310.6457214355469,310.6457214355469,310.6457214355469,1.0,1.0,True,0.15568697452545166,0.15568697452545166
HCC_10142924_20170911.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.20851048827171326,0.0,1313.1982421875,0.0,0.0,,False,0.0,0.6581383347511292
HCC_10142924_20170911.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.1310567557811737,444.6814880371094,1313.1982421875,444.6814880371094,0.3386247968900473,0.7177984714508057,True,0.22286196053028107,0.6581383347511292
HCC_10142924_20170911.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,1313.1982421875,1313.1982421875,1313.1982421875,1.0,1.0,True,0.6581383347511292,0.6581383347511292
HCC_10142924_20170911.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.01083457563072443,0.0,276.3692932128906,0.0,0.0,,False,0.0,0.13850858807563782
HCC_10142924_20170911.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.010844127275049686,12.211421012878418,276.3692932128906,12.211421012878418,0.044185158455616894,0.012117115780711174,True,0.006120023317635059,0.13850858807563782
HCC_10142924_20170911.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,276.3692932128906,276.3692932128906,276.3692932128906,1.0,1.0000001192092896,True,0.13850858807563782,0.13850858807563782
HCC_10142924_20170911.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.09443987905979156,0.0,782.5035400390625,0.0,0.0,,False,0.0,0.39216890931129456
HCC_10142924_20170911.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0748048946261406,346.0035705566406,782.5035400390625,346.0035705566406,0.44217508656813,0.4561865031719208,True,0.17340733110904694,0.39216890931129456
HCC_10142924_20170911.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,782.5035400390625,782.5035400390625,782.5035400390625,1.0,0.9999998807907104,True,0.39216890931129456,0.39216890931129456
HCC_10142924_20170911.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.011257621459662914,0.0,267.6375732421875,0.0,0.0,,False,0.0,0.1341324895620346
HCC_10142924_20170911.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.011245304718613625,12.373122215270996,267.6375732421875,12.373122215270996,0.04623088628917754,0.03494968265295029,True,0.0062010632827878,0.1341324895620346
HCC_10142924_20170911.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,267.6375732421875,267.6375732421875,267.6375732421875,1.0,1.0000001192092896,True,0.1341324895620346,0.1341324895620346
HCC_10142924_20170911.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12657231092453003,0.0,853.4664916992188,0.0,0.0,,False,0.0,0.4277336001396179
HCC_10142924_20170911.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0947197824716568,353.0645751953125,853.4664916992188,353.0645751953125,0.4136829959104482,0.5110053420066833,True,0.17694611847400665,0.4277336001396179
HCC_10142924_20170911.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,853.4664916992188,853.4664916992188,853.4664916992188,1.0,1.0,True,0.4277336001396179,0.4277336001396179
HCC_10142924_20170911.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.010196677409112453,0.0,259.8514709472656,0.0,0.0,,False,0.0,0.13023030757904053
HCC_10142924_20170911.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.010183312930166721,12.099827766418457,259.8514709472656,12.099827766418457,0.04656439974078115,0.037356290966272354,True,0.006064096000045538,0.13023030757904053
HCC_10142924_20170911.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,259.8514709472656,259.8514709472656,259.8514709472656,1.0,0.9999998807907104,True,0.13023030757904053,0.13023030757904053
HCC_10142924_20170911.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.1258014440536499,0.0,861.2062377929688,0.0,0.0,,False,0.0,0.4316125512123108
HCC_10142924_20170911.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.09323101490736008,353.57135009765625,861.2062377929688,353.57135009765625,0.41055363347548546,0.5205870866775513,True,0.1772000938653946,0.4316125512123108
HCC_10142924_20170911.nii.gz,3,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,861.2062377929688,861.2062377929688,861.2062377929688,1.0,1.0,True,0.4316125512123108,0.4316125512123108
MET_PA25.nii.gz,0,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.005823957733809948,0.0,355.3017272949219,0.0,0.0,,False,0.0,0.17806731164455414
MET_PA25.nii.gz,0,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.005815406329929829,16.172361373901367,355.3017272949219,16.172361373901367,0.045517260771652066,0.03888745605945587,True,0.008105136454105377,0.17806731164455414
MET_PA25.nii.gz,0,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,355.3017272949219,355.3017272949219,355.3017272949219,1.0,0.9999999403953552,True,0.17806731164455414,0.17806731164455414
MET_PA25.nii.gz,0,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.044966574758291245,0.0,968.9132690429688,0.0,0.0,,False,0.0,0.4855922758579254
MET_PA25.nii.gz,0,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.043418798595666885,390.982421875,968.9132690429688,390.982421875,0.40352674936652244,0.24441303312778473,True,0.1959494799375534,0.4855922758579254
MET_PA25.nii.gz,0,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,968.9132690429688,968.9132690429688,968.9132690429688,1.0,0.9999999403953552,True,0.4855922758579254,0.4855922758579254
MET_PA25.nii.gz,1,context,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.007430416997522116,0.0,248.19094848632812,0.0,0.0,,False,0.0,0.12438638508319855
MET_PA25.nii.gz,1,context,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.007401612121611834,12.808528900146484,248.19094848632812,12.808528900146484,0.05160755852807443,0.06336235255002975,True,0.006419277284294367,0.12438638508319855
MET_PA25.nii.gz,1,context,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,248.19094848632812,248.19094848632812,248.19094848632812,1.0,1.0000001192092896,True,0.12438638508319855,0.12438638508319855
MET_PA25.nii.gz,1,context,blur,identity_source,1x288x24x24x24,288,24x24x24,0.11037479341030121,0.0,963.647216796875,0.0,0.0,,False,0.0,0.48295310139656067
MET_PA25.nii.gz,1,context,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0992051512002945,381.5487060546875,963.647216796875,381.5487060546875,0.39594231104920347,0.3257642686367035,True,0.19122156500816345,0.48295310139656067
MET_PA25.nii.gz,1,context,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,963.647216796875,963.647216796875,963.647216796875,1.0,1.0,True,0.48295310139656067,0.48295310139656067
MET_PA25.nii.gz,2,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.00820090901106596,0.0,230.08444213867188,0.0,0.0,,False,0.0,0.11531189829111099
MET_PA25.nii.gz,2,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.00816228985786438,12.615703582763672,230.08444213867188,12.615703582763672,0.05483075459382946,0.07035811990499496,True,0.006322638597339392,0.11531189829111099
MET_PA25.nii.gz,2,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,230.08444213867188,230.08444213867188,230.08444213867188,1.0,0.9999999403953552,True,0.11531189829111099,0.11531189829111099
MET_PA25.nii.gz,2,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.11838416010141373,0.0,874.5543823242188,0.0,0.0,,False,0.0,0.43830224871635437
MET_PA25.nii.gz,2,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10642711073160172,358.1056823730469,874.5543823242188,358.1056823730469,0.40947217189781154,0.3280681073665619,True,0.17947258055210114,0.43830224871635437
MET_PA25.nii.gz,2,foreground,blur,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,874.5543823242188,874.5543823242188,874.5543823242188,1.0,1.0,True,0.43830224871635437,0.43830224871635437
MET_PA25.nii.gz,3,foreground,gamma,identity_source,1x288x24x24x24,288,24x24x24,0.006766632664948702,0.0,213.1317596435547,0.0,0.0,,False,0.0,0.10681569576263428
MET_PA25.nii.gz,3,foreground,gamma,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.0067178294993937016,12.371408462524414,213.1317596435547,12.371408462524414,0.0580458233123706,0.09114963561296463,True,0.006200204603374004,0.10681569576263428
MET_PA25.nii.gz,3,foreground,gamma,real_A_state_oracle,1x288x24x24x24,288,24x24x24,0.0,213.1317596435547,213.1317596435547,213.1317596435547,1.0,1.0,True,0.10681569576263428,0.10681569576263428
MET_PA25.nii.gz,3,foreground,blur,identity_source,1x288x24x24x24,288,24x24x24,0.12718957662582397,0.0,887.3041381835938,0.0,0.0,,False,0.0,0.44469210505485535
MET_PA25.nii.gz,3,foreground,blur,existing_WP_predicted,1x288x24x24x24,288,24x24x24,0.10332803428173065,363.5826110839844,887.3041381835938,363.5826110839844,0.40976097759250485,0.4338018298149109,True,0.18221746385097504,0.44469210505485535
